seconds,x,y,z,state
12.750,9.500,0.102,-8.266,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=102.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
12.852,9.500,0.102,-8.248,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=102.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
12.956,9.500,0.102,-8.229,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=102.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.066,9.500,0.102,-8.209,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.170,9.500,0.102,-8.190,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.272,9.500,0.102,-8.172,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.375,9.500,0.102,-8.154,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.477,9.500,0.102,-8.135,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.580,9.500,0.102,-8.117,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.4|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.681,9.500,0.102,-8.099,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.3|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.793,9.500,0.102,-8.078,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
13.898,9.500,0.102,-8.060,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.010,9.500,0.102,-8.039,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=101.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.113,9.500,0.102,-8.021,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.215,9.500,0.102,-8.003,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.317,9.500,0.102,-7.984,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.418,9.500,0.102,-7.966,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.523,9.500,0.102,-7.947,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.4|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.627,9.500,0.102,-7.928,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.3|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.735,9.500,0.102,-7.909,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.835,9.500,0.102,-7.891,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
14.938,9.500,0.102,-7.872,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=100.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.045,9.500,0.102,-7.853,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.152,9.500,0.102,-7.834,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.252,9.500,0.102,-7.816,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.356,9.500,0.102,-7.797,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.460,9.500,0.102,-7.778,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.567,9.500,0.102,-7.759,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.4|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.668,9.500,0.102,-7.741,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.3|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.772,9.500,0.102,-7.722,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.875,9.500,0.102,-7.704,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
15.991,9.500,0.102,-7.683,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=99.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.094,9.500,0.102,-7.664,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.195,9.500,0.102,-7.646,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.300,9.500,0.102,-7.627,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.407,9.500,0.102,-7.608,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.507,9.500,0.102,-7.590,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.615,9.500,0.102,-7.571,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.3|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.720,9.500,0.102,-7.552,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.820,9.500,0.102,-7.534,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
16.922,9.500,0.102,-7.515,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=98.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.026,9.500,0.102,-7.500,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=360.0|peeing=False|peeCooldown=97.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.134,9.500,0.102,-7.481,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.234,9.500,0.102,-7.463,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.340,9.500,0.102,-7.444,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.440,9.500,0.102,-7.426,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.544,9.500,0.102,-7.407,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.4|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.645,9.500,0.102,-7.389,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.3|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.748,9.500,0.102,-7.371,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.852,9.500,0.102,-7.352,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
17.955,9.500,0.102,-7.333,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=97.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.056,9.500,0.102,-7.315,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.163,9.500,0.102,-7.296,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.267,9.500,0.102,-7.277,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.367,9.500,0.102,-7.259,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.471,9.500,0.102,-7.241,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.577,9.500,0.102,-7.222,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.4|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.678,9.500,0.102,-7.203,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.3|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.780,9.500,0.102,-7.185,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.886,9.500,0.102,-7.166,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
18.993,9.500,0.102,-7.147,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=96.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.098,9.500,0.102,-7.128,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.198,9.500,0.102,-7.110,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.300,9.500,0.102,-7.091,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.408,9.500,0.102,-7.072,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.510,9.500,0.102,-7.054,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.612,9.500,0.102,-7.035,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.4|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.717,9.500,0.102,-7.016,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.821,9.500,0.102,-6.998,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
19.928,9.500,0.102,-6.978,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=95.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.030,9.500,0.102,-6.960,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.131,9.500,0.102,-6.942,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.234,9.500,0.102,-6.923,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.337,9.500,0.102,-6.905,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.437,9.500,0.102,-6.887,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.5|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.541,9.500,0.102,-6.868,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.4|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.643,9.500,0.102,-6.850,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.3|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.749,9.500,0.102,-6.831,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.2|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.853,9.500,0.102,-6.812,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.1|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
20.960,9.500,0.102,-6.793,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=94.0|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
21.063,9.500,0.102,-6.774,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=93.9|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
21.169,9.500,0.102,-6.755,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=93.8|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
21.271,9.500,0.102,-6.736,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=93.7|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
21.376,9.500,0.102,-6.718,walk|wait=5.24|panic=0.00|target=1|speed=0.18|near=False|yaw=0.0|peeing=False|peeCooldown=93.6|aerial=False|glide=False|legs=0|activity=Transit|site=1|visits=3
21.483,9.500,0.102,-6.681,run|wait=5.24|panic=2.34|target=1|speed=0.53|near=True|yaw=0.0|peeing=False|peeCooldown=93.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
21.584,9.500,0.102,-6.606,run|wait=5.24|panic=2.24|target=1|speed=0.93|near=True|yaw=0.0|peeing=False|peeCooldown=93.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
21.684,9.500,0.102,-6.500,run|wait=5.24|panic=2.14|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=93.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
21.785,9.500,0.102,-6.391,run|wait=5.24|panic=2.04|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=93.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
21.885,9.500,0.102,-6.280,run|wait=5.24|panic=1.94|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=93.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
21.986,9.500,0.102,-6.170,run|wait=5.24|panic=1.84|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=93.0|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.087,9.500,0.102,-6.059,run|wait=5.24|panic=1.74|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.9|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.188,9.500,0.102,-5.947,run|wait=5.24|panic=1.64|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.8|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.288,9.500,0.102,-5.837,run|wait=5.24|panic=1.54|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.7|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.390,9.500,0.102,-5.726,run|wait=5.24|panic=1.43|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.6|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.492,9.500,0.102,-5.613,run|wait=5.24|panic=1.33|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.5|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.594,9.500,0.102,-5.501,run|wait=5.24|panic=1.23|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.4|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.695,9.500,0.102,-5.393,run|wait=5.24|panic=1.13|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.3|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.797,9.500,0.102,-5.281,run|wait=5.24|panic=1.03|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.2|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
22.901,9.500,0.102,-5.167,run|wait=5.24|panic=0.92|target=1|speed=1.10|near=True|yaw=0.0|peeing=False|peeCooldown=92.1|aerial=False|glide=False|legs=0|activity=Retreat|site=1|visits=3
