frame,real_seconds,art_scale,target_scale,dust_vertices,cloud_x,cloud_y
36,1.100166,1.000000,1.000000,0,0.000000,0.000000
37,1.145874,1.000000,1.000000,0,0.000000,0.000000
38,1.150394,1.000000,1.000000,0,0.000000,0.000000
39,1.153675,1.000000,1.000000,0,0.000000,0.000000
40,1.157082,1.000000,1.000000,0,0.000000,0.000000
41,1.160324,1.000000,1.000000,0,0.000000,0.000000
42,1.167156,1.000000,1.000000,0,0.000000,0.000000
43,1.170303,1.000000,1.000000,0,0.000000,0.000000
44,1.223576,1.000000,1.000000,0,0.000000,0.000000
45,1.268818,1.000000,1.000000,0,0.000000,0.000000
46,1.269104,1.000000,1.000000,0,0.000000,0.000000
47,1.314968,1.000000,1.000000,0,0.000000,0.000000
48,1.361031,1.000000,1.000000,0,0.000000,0.000000
49,1.361359,1.000000,1.000000,0,0.000000,0.000000
50,1.404755,1.000000,1.000000,0,0.000000,0.000000
51,1.449394,1.000000,1.000000,0,0.000000,0.000000
52,1.449677,1.000000,1.000000,0,0.000000,0.000000
53,1.494728,1.000000,1.000000,0,0.000000,0.000000
54,1.540623,1.000000,1.000000,0,0.000000,0.000000
55,1.540981,1.000000,1.000000,0,0.000000,0.000000
56,1.584476,1.000000,1.000000,0,0.000000,0.000000
57,1.629162,1.000000,1.000000,0,0.000000,0.000000
58,1.629593,1.000000,1.000000,0,0.000000,0.000000
59,1.675510,1.000000,1.000000,0,0.000000,0.000000
60,1.720268,1.000000,1.000000,0,0.000000,0.000000
61,1.720684,1.000000,1.000000,0,0.000000,0.000000
62,1.764420,1.000000,1.000000,0,0.000000,0.000000
63,1.808983,1.000000,1.000000,0,0.000000,0.000000
64,1.809303,1.000000,1.000000,0,0.000000,0.000000
65,1.854259,1.000000,1.000000,0,0.000000,0.000000
66,1.899689,1.000000,1.000000,0,0.000000,0.000000
67,1.899971,1.000000,1.000000,0,0.000000,0.000000
68,1.943741,1.000000,1.000000,0,0.000000,0.000000
69,1.988335,1.000000,1.000000,0,0.000000,0.000000
70,1.988663,1.000000,1.000000,0,0.000000,0.000000
71,2.033791,1.000000,1.000000,0,0.000000,0.000000
72,2.079880,1.000000,1.000000,0,0.000000,0.000000
73,2.080280,1.000000,1.000000,0,0.000000,0.000000
74,2.123966,1.000000,1.000000,0,0.000000,0.000000
75,2.168491,1.000000,1.000000,0,0.000000,0.000000
76,2.168789,1.000000,1.000000,0,0.000000,0.000000
77,2.214710,1.000000,1.000000,0,0.000000,0.000000
78,2.258732,1.000000,1.000000,0,0.000000,0.000000
79,2.260105,1.000000,1.000000,0,0.000000,0.000000
80,2.303993,1.000000,1.000000,0,0.000000,0.000000
81,2.348320,1.000000,1.000000,0,0.000000,0.000000
82,2.348629,1.000000,1.000000,0,0.000000,0.000000
83,2.393383,1.000000,1.000000,0,0.000000,0.000000
84,2.438988,1.000000,1.000000,0,0.000000,0.000000
85,2.439293,1.000000,1.000000,0,0.000000,0.000000
86,2.483219,1.000000,1.000000,0,0.000000,0.000000
87,2.527813,1.000000,1.000000,0,0.000000,0.000000
88,2.528114,1.000000,1.000000,0,0.000000,0.000000
89,2.572350,1.000000,1.000000,0,0.000000,0.000000
90,2.617756,1.000000,1.000000,0,0.000000,0.000000
91,2.618149,1.000000,1.000000,0,0.000000,0.000000
92,2.661758,1.000000,1.000000,0,0.000000,0.000000
93,2.706196,1.000000,1.000000,0,0.000000,0.000000
94,2.706585,1.000000,1.000000,0,0.000000,0.000000
95,2.752151,1.000000,1.000000,0,0.000000,0.000000
96,2.796124,1.000000,1.000000,0,0.000000,0.000000
97,2.796440,1.000000,1.000000,0,0.000000,0.000000
98,2.840275,1.000000,1.000000,0,0.000000,0.000000
99,2.884670,1.000000,1.000000,0,0.000000,0.000000
100,2.884953,1.000000,1.000000,0,0.000000,0.000000
101,2.929188,1.000000,1.000000,0,0.000000,0.000000
102,2.974258,1.000000,1.000000,0,0.000000,0.000000
103,2.974636,1.000000,1.000000,0,0.000000,0.000000
104,3.018192,1.000000,1.000000,0,0.000000,0.000000
105,3.062729,1.000000,1.000000,0,0.000000,0.000000
106,3.063019,1.000000,1.000000,0,0.000000,0.000000
107,3.109726,1.000000,1.000000,0,0.000000,0.000000
108,3.157410,1.000000,1.000000,0,0.000000,0.000000
109,3.157726,1.000000,1.000000,0,0.000000,0.000000
110,3.203926,1.000000,1.000000,0,0.000000,0.000000
111,3.250935,1.000000,1.000000,0,0.000000,0.000000
112,3.251282,1.000000,1.000000,0,0.000000,0.000000
113,3.296001,1.000000,1.000000,0,0.000000,0.000000
114,3.339493,1.000000,1.000000,0,0.000000,0.000000
115,3.341007,1.000000,1.000000,0,0.000000,0.000000
116,3.387791,1.000000,1.000000,0,0.000000,0.000000
117,3.435474,1.000000,1.000000,0,0.000000,0.000000
118,3.435776,1.000000,1.000000,0,0.000000,0.000000
119,3.482208,1.000000,1.000000,0,0.000000,0.000000
120,3.528938,1.000000,1.000000,0,0.000000,0.000000
121,3.529266,1.000000,1.000000,0,0.000000,0.000000
122,3.573826,1.000000,1.000000,0,0.000000,0.000000
123,3.618568,1.000000,1.000000,0,0.000000,0.000000
124,3.618896,1.000000,1.000000,0,0.000000,0.000000
125,3.664043,1.000000,1.000000,0,0.000000,0.000000
126,3.709042,1.000000,1.000000,0,0.000000,0.000000
127,3.709351,1.000000,1.000000,0,0.000000,0.000000
128,3.753185,1.000000,1.000000,0,0.000000,0.000000
129,3.797615,1.000000,1.000000,0,0.000000,0.000000
130,3.797928,1.000000,1.000000,0,0.000000,0.000000
131,3.843781,1.000000,1.000000,0,0.000000,0.000000
132,3.888206,1.000000,1.000000,0,0.000000,0.000000
133,3.888504,1.000000,1.000000,0,0.000000,0.000000
134,3.932201,1.000000,1.000000,0,0.000000,0.000000
135,3.977024,1.000000,1.000000,0,0.000000,0.000000
136,3.977501,1.000000,1.000000,0,0.000000,0.000000
