frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
14,1.0360,1.0221,0.0000,True,2.989,hero-cheska-raise,-1.0000,0.0000,-5.146,-86.709,0.7270,0.5720,0.5809,0.1800
15,1.0874,1.0727,0.0000,True,2.989,hero-cheska-raise,-1.0000,0.0000,-5.001,-86.998,0.7261,0.5732,0.5783,0.1800
16,1.1371,1.1244,0.0000,True,2.736,hero-cheska-raise,-1.0000,0.0000,-4.575,-85.090,0.6419,0.5823,0.5710,0.1800
17,1.1979,1.1764,0.0000,True,2.093,hero-cheska-raise,-1.0000,0.0000,-3.496,-65.017,0.4207,0.5494,0.5542,0.1800
18,1.2490,1.2351,0.0000,True,1.173,hero-cheska-raise,-1.0000,0.0000,-1.956,-36.391,0.1466,0.3679,0.5303,0.1800
19,1.3002,1.2866,0.0000,True,0.447,hero-cheska-raise,-1.0000,0.0000,-0.746,-13.869,0.0111,0.1397,0.5113,0.1800
20,1.3593,1.3372,0.0000,True,0.038,hero-cheska-raise,-1.0000,0.0000,-0.063,-1.180,-0.0180,-0.0075,0.5003,0.1800
21,1.4161,1.3965,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-0.862,-0.0117,-0.0070,0.5151,0.1800
22,1.4647,1.4522,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-11.133,0.2906,0.3226,0.7208,0.1800
23,1.5185,1.5041,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,-2.843,0.6895,0.5300,0.6008,0.1800
24,1.5673,1.5550,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7508,0.5450,0.5537,0.1800
25,1.6198,1.6063,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7513,0.5449,0.5535,0.1800
26,1.6745,1.6566,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7516,0.5448,0.5534,0.1800
27,1.7227,1.7114,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7518,0.5447,0.5533,0.1800
28,1.7789,1.7621,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7520,0.5446,0.5533,0.1800
29,1.8275,1.8156,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7521,0.5446,0.5532,0.1800
30,1.8800,1.8677,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7522,0.5446,0.5532,0.1800
31,1.9320,1.9188,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
32,1.9822,1.9705,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
33,2.0389,2.0204,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
34,2.0965,2.0770,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
35,2.1461,2.1332,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
36,2.2009,2.1833,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
37,2.2568,2.2380,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
38,2.3074,2.2935,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
39,2.3709,2.3441,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
40,2.4422,2.4076,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
41,2.5188,2.4789,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
42,2.5742,2.5555,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
43,2.6223,2.6105,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
44,2.6741,2.6615,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
45,2.7227,2.7120,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
46,2.7746,2.7633,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
47,2.8247,2.8142,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
48,2.8799,2.8642,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
49,2.9327,2.9167,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
50,2.9806,2.9693,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
51,3.0370,3.0199,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
52,3.0865,3.0741,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
53,3.1377,3.1242,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
54,3.1884,3.1747,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
55,3.2389,3.2265,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
