wall,networked,host,slot,round,active,warmup,inProgress,left,cycle,intermissions,pid
63925086712.2893,1,1,0,1,1,0,1,24.49987,0,0,8204
63925086712.3914,1,1,0,1,1,0,1,24.39987,0,0,8204
63925086712.4921,1,1,0,1,1,0,1,24.29987,0,0,8204
63925086712.5932,1,1,0,1,1,0,1,24.19987,0,0,8204
63925086712.6939,1,1,0,1,1,0,1,24.09986,0,0,8204
63925086712.811,1,1,0,1,1,0,1,23.97986,0,0,8204
63925086712.9273,1,1,0,1,1,0,1,23.85986,0,0,8204
63925086713.0272,1,1,0,1,1,0,1,23.75986,0,0,8204
63925086713.1278,1,1,0,1,1,0,1,23.65985,0,0,8204
63925086713.2444,1,1,0,1,1,0,1,23.53985,0,0,8204
63925086713.3445,1,1,0,1,1,0,1,23.43985,0,0,8204
63925086713.4449,1,1,0,1,1,0,1,23.33985,0,0,8204
63925086713.5449,1,1,0,1,1,0,1,23.23985,0,0,8204
63925086713.6464,1,1,0,1,1,0,1,23.13984,0,0,8204
63925086713.7467,1,1,0,1,1,0,1,23.03984,0,0,8204
63925086713.8486,1,1,0,1,1,0,1,22.93984,0,0,8204
63925086713.9488,1,1,0,1,1,0,1,22.83984,0,0,8204
63925086714.0486,1,1,0,1,1,0,1,22.73983,0,0,8204
63925086714.1498,1,1,0,1,1,0,1,22.63983,0,0,8204
63925086714.2504,1,1,0,1,1,0,1,22.53983,0,0,8204
63925086714.351,1,1,0,1,1,0,1,22.43983,0,0,8204
63925086714.451,1,1,0,1,1,0,1,22.33982,0,0,8204
63925086714.553,1,1,0,1,1,0,1,22.23982,0,0,8204
63925086714.6534,1,1,0,1,1,0,1,22.13982,0,0,8204
63925086714.7542,1,1,0,1,1,0,1,22.03982,0,0,8204
63925086714.8543,1,1,0,1,1,0,1,21.93982,0,0,8204
63925086714.954,1,1,0,1,1,0,1,21.83981,0,0,8204
63925086715.055,1,1,0,1,1,0,1,21.73981,0,0,8204
63925086715.161,1,1,0,1,1,0,1,21.63981,0,0,8204
63925086715.2656,1,1,0,1,1,0,1,21.51981,0,0,8204
63925086715.3827,1,1,0,1,1,0,1,21.3998,0,0,8204
63925086715.4826,1,1,0,1,1,0,1,21.2998,0,0,8204
63925086715.584,1,1,0,1,1,0,1,21.1998,0,0,8204
63925086715.7013,1,1,0,1,1,0,1,21.0798,0,0,8204
63925086715.8016,1,1,0,1,1,0,1,20.97979,0,0,8204
63925086715.9171,1,1,0,1,1,0,1,20.85979,0,0,8204
63925086716.0178,1,1,0,1,1,0,1,20.75979,0,0,8204
63925086716.1197,1,1,0,1,1,0,1,20.65979,0,0,8204
63925086716.2199,1,1,0,1,1,0,1,20.55978,0,0,8204
63925086716.32,1,1,0,1,1,0,1,20.45978,0,0,8204
63925086716.421,1,1,0,1,1,0,1,20.35978,0,0,8204
63925086716.521,1,1,0,1,1,0,1,20.25978,0,0,8204
63925086716.621,1,1,0,1,1,0,1,20.15977,0,0,8204
63925086716.722,1,1,0,1,1,0,1,20.05977,0,0,8204
63925086716.8225,1,1,0,1,1,0,1,19.95977,0,0,8204
63925086716.923,1,1,0,1,1,0,1,19.85977,0,0,8204
63925086717.0229,1,1,0,1,1,0,1,19.75977,0,0,8204
63925086717.1239,1,1,0,1,1,0,1,19.65976,0,0,8204
63925086717.2238,1,1,0,1,1,0,1,19.55976,0,0,8204
63925086717.3254,1,1,0,1,1,0,1,19.45976,0,0,8204
63925086717.4423,1,1,0,1,1,0,1,19.33976,0,0,8204
63925086717.5426,1,1,0,1,1,0,1,19.23975,0,0,8204
63925086717.6432,1,1,0,1,1,0,1,19.13975,0,0,8204
63925086717.7426,1,1,0,1,1,0,1,19.03975,0,0,8204
63925086717.8437,1,1,0,1,1,0,1,18.93975,0,0,8204
63925086717.9439,1,1,0,1,1,0,1,18.83974,0,0,8204
63925086718.0449,1,1,0,1,1,0,1,18.73974,0,0,8204
63925086718.1449,1,1,0,1,1,0,1,18.63974,0,0,8204
63925086718.2456,1,1,0,1,1,0,1,18.53974,0,0,8204
63925086718.3454,1,1,0,1,1,0,1,18.43974,0,0,8204
63925086718.4465,1,1,0,1,1,0,1,18.33973,0,0,8204
63925086718.5476,1,1,0,1,1,0,1,18.23973,0,0,8204
63925086718.6477,1,1,0,1,1,0,1,18.13973,0,0,8204
63925086718.7476,1,1,0,1,1,0,1,18.03973,0,0,8204
63925086718.8648,1,1,0,1,1,0,1,17.91972,0,0,8204
63925086718.9645,1,1,0,1,1,0,1,17.81972,0,0,8204
63925086719.0659,1,1,0,1,1,0,1,17.71972,0,0,8204
63925086719.1669,1,1,0,1,1,0,1,17.61972,0,0,8204
63925086719.2673,1,1,0,1,1,0,1,17.51971,0,0,8204
63925086719.3672,1,1,0,1,1,0,1,17.41971,0,0,8204
63925086719.4842,1,1,0,1,1,0,1,17.29971,0,0,8204
63925086719.5842,1,1,0,1,1,0,1,17.19971,0,0,8204
63925086719.7009,1,1,0,1,1,0,1,17.0797,0,0,8204
63925086719.8009,1,1,0,1,1,0,1,16.9797,0,0,8204
63925086719.9014,1,1,0,1,1,0,1,16.8797,0,0,8204
63925086720.0024,1,1,0,1,1,0,1,16.7797,0,0,8204
63925086720.1024,1,1,0,1,1,0,1,16.6797,0,0,8204
63925086720.2035,1,1,0,1,1,0,1,16.57969,0,0,8204
63925086720.3039,1,1,0,1,1,0,1,16.47969,0,0,8204
63925086720.4206,1,1,0,1,1,0,1,16.35969,0,0,8204
63925086720.537,1,1,0,1,1,0,1,16.23969,0,0,8204
63925086720.6375,1,1,0,1,1,0,1,16.13968,0,0,8204
63925086720.7375,1,1,0,1,1,0,1,16.03968,0,0,8204
63925086720.8381,1,1,0,1,1,0,1,15.93968,0,0,8204
63925086720.9381,1,1,0,1,1,0,1,15.83968,0,0,8204
63925086721.0378,1,1,0,1,1,0,1,15.73967,0,0,8204
63925086721.137,1,1,0,1,1,0,1,15.63967,0,0,8204
63925086721.238,1,1,0,1,1,0,1,15.53967,0,0,8204
63925086721.3378,1,1,0,1,1,0,1,15.43967,0,0,8204
63925086721.4384,1,1,0,1,1,0,1,15.33966,0,0,8204
63925086721.5381,1,1,0,1,1,0,1,15.23966,0,0,8204
63925086721.6394,1,1,0,1,1,0,1,15.13966,0,0,8204
63925086721.7408,1,1,0,1,1,0,1,15.03966,0,0,8204
63925086721.8408,1,1,0,1,1,0,1,14.93966,0,0,8204
63925086721.9574,1,1,0,1,1,0,1,14.81965,0,0,8204
63925086722.0578,1,1,0,1,1,0,1,14.71965,0,0,8204
63925086722.1576,1,1,0,1,1,0,1,14.61965,0,0,8204
63925086722.2579,1,1,0,1,1,0,1,14.51965,0,0,8204
63925086722.358,1,1,0,1,1,0,1,14.41964,0,0,8204
63925086722.4586,1,1,0,1,1,0,1,14.31964,0,0,8204
63925086722.5601,1,1,0,1,1,0,1,14.21964,0,0,8204
63925086722.6774,1,1,0,1,1,0,1,14.09964,0,0,8204
63925086722.7782,1,1,0,1,1,0,1,13.99963,0,0,8204
63925086722.8795,1,1,0,1,1,0,1,13.89963,0,0,8204
63925086722.9794,1,1,0,1,1,0,1,13.79963,0,0,8204
63925086723.0803,1,1,0,1,1,0,1,13.69963,0,0,8204
63925086723.1808,1,1,0,1,1,0,1,13.59962,0,0,8204
63925086723.2829,1,1,0,1,1,0,1,13.49962,0,0,8204
63925086723.384,1,1,0,1,1,0,1,13.39962,0,0,8204
63925086723.484,1,1,0,1,1,0,1,13.29962,0,0,8204
63925086723.5848,1,1,0,1,1,0,1,13.19962,0,0,8204
63925086723.6848,1,1,0,1,1,0,1,13.09961,0,0,8204
63925086723.7854,1,1,0,1,1,0,1,12.99961,0,0,8204
63925086723.8868,1,1,0,1,1,0,1,12.89961,0,0,8204
63925086723.9874,1,1,0,1,1,0,1,12.79961,0,0,8204
63925086724.0873,1,1,0,1,1,0,1,12.6996,0,0,8204
63925086724.1879,1,1,0,1,1,0,1,12.5996,0,0,8204
63925086724.288,1,1,0,1,1,0,1,12.4996,0,0,8204
63925086724.4046,1,1,0,1,1,0,1,12.3796,0,0,8204
63925086724.5061,1,1,0,1,1,0,1,12.27959,0,0,8204
63925086724.6069,1,1,0,1,1,0,1,12.17959,0,0,8204
63925086724.7074,1,1,0,1,1,0,1,12.07959,0,0,8204
63925086724.8077,1,1,0,1,1,0,1,11.97959,0,0,8204
63925086724.9081,1,1,0,1,1,0,1,11.87959,0,0,8204
63925086725.0084,1,1,0,1,1,0,1,11.77958,0,0,8204
63925086725.1093,1,1,0,1,1,0,1,11.67958,0,0,8204
63925086725.2101,1,1,0,1,1,0,1,11.57958,0,0,8204
63925086725.3107,1,1,0,1,1,0,1,11.47958,0,0,8204
63925086725.4112,1,1,0,1,1,0,1,11.37957,0,0,8204
63925086725.5113,1,1,0,1,1,0,1,11.27957,0,0,8204
63925086725.6114,1,1,0,1,1,0,1,11.17957,0,0,8204
63925086725.7109,1,1,0,1,1,0,1,11.07957,0,0,8204
63925086725.8282,1,1,0,1,1,0,1,10.95956,0,0,8204
63925086725.9283,1,1,0,1,1,0,1,10.85956,0,0,8204
63925086726.0294,1,1,0,1,1,0,1,10.75956,0,0,8204
63925086726.1458,1,1,0,1,1,0,1,10.63956,0,0,8204
63925086726.2462,1,1,0,1,1,0,1,10.53955,0,0,8204
63925086726.3465,1,1,0,1,1,0,1,10.43955,0,0,8204
63925086726.4469,1,1,0,1,1,0,1,10.33955,0,0,8204
63925086726.5635,1,1,0,1,1,0,1,10.21955,0,0,8204
63925086726.6645,1,1,0,1,1,0,1,10.11954,0,0,8204
63925086726.7643,1,1,0,1,1,0,1,10.01954,0,0,8204
63925086726.8645,1,1,0,1,1,0,1,9.91954,0,0,8204
63925086726.981,1,1,0,1,1,0,1,9.799538,0,0,8204
63925086727.0814,1,1,0,1,1,0,1,9.699535,0,0,8204
63925086727.1817,1,1,0,1,1,0,1,9.599533,0,0,8204
63925086727.2824,1,1,0,1,1,0,1,9.499531,0,0,8204
63925086727.3827,1,1,0,1,1,0,1,9.399529,0,0,8204
63925086727.4833,1,1,0,1,1,0,1,9.299526,0,0,8204
63925086727.5844,1,1,0,1,1,0,1,9.199524,0,0,8204
63925086727.6844,1,1,0,1,1,0,1,9.099522,0,0,8204
63925086727.8012,1,1,0,1,1,0,1,8.979519,0,0,8204
63925086727.9023,1,1,0,1,1,0,1,8.879517,0,0,8204
63925086728.019,1,1,0,1,1,0,1,8.759514,0,0,8204
63925086728.1194,1,1,0,1,1,0,1,8.659512,0,0,8204
63925086728.2206,1,1,0,1,1,0,1,8.559509,0,0,8204
63925086728.321,1,1,0,1,1,0,1,8.459507,0,0,8204
63925086728.4208,1,1,0,1,1,0,1,8.359505,0,0,8204
63925086728.5212,1,1,0,1,1,0,1,8.259502,0,0,8204
63925086728.621,1,1,0,1,1,0,1,8.1595,0,0,8204
63925086728.7217,1,1,0,1,1,0,1,8.059498,0,0,8204
63925086728.8222,1,1,0,1,1,0,1,7.959497,0,0,8204
63925086728.9231,1,1,0,1,1,0,1,7.859497,0,0,8204
63925086729.0232,1,1,0,1,1,0,1,7.759497,0,0,8204
63925086729.1239,1,1,0,1,1,0,1,7.659497,0,0,8204
63925086729.2246,1,1,0,1,1,0,1,7.559497,0,0,8204
63925086729.3251,1,1,0,1,1,0,1,7.459497,0,0,8204
63925086729.4246,1,1,0,1,1,0,1,7.359498,0,0,8204
63925086729.5253,1,1,0,1,1,0,1,7.259498,0,0,8204
63925086729.6256,1,1,0,1,1,0,1,7.159498,0,0,8204
63925086729.7253,1,1,0,1,1,0,1,7.059498,0,0,8204
63925086729.8259,1,1,0,1,1,0,1,6.959498,0,0,8204
63925086729.9265,1,1,0,1,1,0,1,6.859498,0,0,8204
63925086730.0273,1,1,0,1,1,0,1,6.759498,0,0,8204
63925086730.1277,1,1,0,1,1,0,1,6.659498,0,0,8204
63925086730.2283,1,1,0,1,1,0,1,6.559498,0,0,8204
63925086730.3299,1,1,0,1,1,0,1,6.459498,0,0,8204
63925086730.4305,1,1,0,1,1,0,1,6.359499,0,0,8204
63925086730.5306,1,1,0,1,1,0,1,6.259499,0,0,8204
63925086730.6474,1,1,0,1,1,0,1,6.139499,0,0,8204
63925086730.748,1,1,0,1,1,0,1,6.039499,0,0,8204
63925086730.8487,1,1,0,1,1,0,1,5.939499,0,0,8204
63925086730.9498,1,1,0,1,1,0,1,5.839499,0,0,8204
63925086731.052,1,1,0,1,1,0,1,5.739499,0,0,8204
63925086731.1522,1,1,0,1,1,0,1,5.639499,0,0,8204
63925086731.2693,1,1,0,1,1,0,1,5.519499,0,0,8204
63925086731.3855,1,1,0,1,1,0,1,5.399499,0,0,8204
63925086731.4865,1,1,0,1,1,0,1,5.2995,0,0,8204
63925086731.5871,1,1,0,1,1,0,1,5.1995,0,0,8204
63925086731.6872,1,1,0,1,1,0,1,5.0995,0,0,8204
63925086731.7884,1,1,0,1,1,0,1,4.9995,0,0,8204
63925086731.8891,1,1,0,1,1,0,1,4.8995,0,0,8204
63925086731.9905,1,1,0,1,1,0,1,4.7995,0,0,8204
63925086732.09,1,1,0,1,1,0,1,4.6995,0,0,8204
63925086732.1903,1,1,0,1,1,0,1,4.5995,0,0,8204
63925086732.2918,1,1,0,1,1,0,1,4.4995,0,0,8204
63925086732.3926,1,1,0,1,1,0,1,4.3995,0,0,8204
63925086732.4935,1,1,0,1,1,0,1,4.2995,0,0,8204
63925086732.5938,1,1,0,1,1,0,1,4.199501,0,0,8204
63925086732.7105,1,1,0,1,1,0,1,4.079501,0,0,8204
63925086732.8282,1,1,0,1,1,0,1,3.959501,0,0,8204
63925086732.944,1,1,0,1,1,0,1,3.839501,0,0,8204
63925086733.0451,1,1,0,1,1,0,1,3.739501,0,0,8204
63925086733.1455,1,1,0,1,1,0,1,3.639501,0,0,8204
63925086733.2462,1,1,0,1,1,0,1,3.539501,0,0,8204
63925086733.3469,1,1,0,1,1,0,1,3.439501,0,0,8204
63925086733.4471,1,1,0,1,1,0,1,3.339501,0,0,8204
63925086733.547,1,1,0,1,1,0,1,3.239501,0,0,8204
63925086733.6476,1,1,0,1,1,0,1,3.139502,0,0,8204
63925086733.7476,1,1,0,1,1,0,1,3.039502,0,0,8204
63925086733.8482,1,1,0,1,1,0,1,2.939502,0,0,8204
63925086733.9481,1,1,0,1,1,0,1,2.839502,0,0,8204
63925086734.0487,1,1,0,1,1,0,1,2.739502,0,0,8204
63925086734.1489,1,1,0,1,1,0,1,2.639502,0,0,8204
63925086734.2505,1,1,0,1,1,0,1,2.539502,0,0,8204
63925086734.351,1,1,0,1,1,0,1,2.439502,0,0,8204
63925086734.4514,1,1,0,1,1,0,1,2.339502,0,0,8204
63925086734.552,1,1,0,1,1,0,1,2.239502,0,0,8204
63925086734.6526,1,1,0,1,1,0,1,2.139503,0,0,8204
63925086734.7528,1,1,0,1,1,0,1,2.039503,0,0,8204
63925086734.8538,1,1,0,1,1,0,1,1.939503,0,0,8204
63925086734.9704,1,1,0,1,1,0,1,1.819503,0,0,8204
63925086735.07,1,1,0,1,1,0,1,1.719503,0,0,8204
63925086735.1708,1,1,0,1,1,0,1,1.619503,0,0,8204
63925086735.2712,1,1,0,1,1,0,1,1.519503,0,0,8204
63925086735.3712,1,1,0,1,1,0,1,1.419503,0,0,8204
63925086735.4717,1,1,0,1,1,0,1,1.319503,0,0,8204
63925086735.5736,1,1,0,1,1,0,1,1.219503,0,0,8204
63925086735.6917,1,1,0,1,1,0,1,1.099504,0,0,8204
63925086735.7929,1,1,0,1,1,0,1,0.9995036,0,0,8204
63925086735.9133,1,1,0,1,1,0,1,0.8795037,0,0,8204
63925086736.0268,1,1,0,1,1,0,1,0.7595038,0,0,8204
63925086736.1289,1,1,0,1,1,0,1,0.6595039,0,0,8204
63925086736.2301,1,1,0,1,1,0,1,0.559504,0,0,8204
63925086736.3319,1,1,0,1,1,0,1,0.4595041,0,0,8204
63925086736.4474,1,1,0,1,1,0,1,0.3395042,0,0,8204
63925086736.5635,1,1,0,1,1,0,1,0.2195043,0,0,8204
63925086736.6631,1,1,0,1,1,0,1,0.1195043,0,0,8204
63925086736.7867,1,1,0,1,0,1,1,0,0,1,8204
63925086736.9027,1,1,0,1,0,1,1,0,0,1,8204
63925086737.0031,1,1,0,1,0,1,1,0,0,1,8204
63925086737.1037,1,1,0,1,0,1,1,0,0,1,8204
63925086737.2036,1,1,0,1,0,1,1,0,0,1,8204
63925086737.3045,1,1,0,1,0,1,1,0,0,1,8204
63925086737.4046,1,1,0,1,0,1,1,0,0,1,8204
63925086737.5216,1,1,0,1,0,1,1,0,0,1,8204
63925086737.6226,1,1,0,1,0,1,1,0,0,1,8204
63925086737.723,1,1,0,1,0,1,1,0,0,1,8204
63925086737.8238,1,1,0,1,0,1,1,0,0,1,8204
63925086737.9236,1,1,0,1,0,1,1,0,0,1,8204
63925086738.0409,1,1,0,1,0,1,1,0,0,1,8204
63925086738.1415,1,1,0,1,0,1,1,0,0,1,8204
63925086738.2411,1,1,0,1,0,1,1,0,0,1,8204
63925086738.3429,1,1,0,1,0,1,1,0,0,1,8204
63925086738.4434,1,1,0,1,0,1,1,0,0,1,8204
63925086738.5437,1,1,0,1,0,1,1,0,0,1,8204
63925086738.6444,1,1,0,1,0,1,1,0,0,1,8204
63925086738.7444,1,1,0,1,0,1,1,0,0,1,8204
63925086738.8448,1,1,0,1,0,1,1,0,0,1,8204
63925086738.9613,1,1,0,1,0,1,1,0,0,1,8204
63925086739.0619,1,1,0,1,0,1,1,0,0,1,8204
63925086739.1623,1,1,0,1,0,1,1,0,0,1,8204
63925086739.2629,1,1,0,1,0,1,1,0,0,1,8204
63925086739.3639,1,1,0,1,0,1,1,0,0,1,8204
63925086739.4645,1,1,0,1,0,1,1,0,0,1,8204
63925086739.5647,1,1,0,1,0,1,1,0,0,1,8204
63925086739.6655,1,1,0,1,0,1,1,0,0,1,8204
63925086739.7819,1,1,0,1,0,1,1,0,0,1,8204
63925086739.8985,1,1,0,1,0,1,1,0,0,1,8204
63925086739.9993,1,1,0,1,0,1,1,0,0,1,8204
63925086740.0995,1,1,0,1,0,1,1,0,0,1,8204
63925086740.1998,1,1,0,1,0,1,1,0,0,1,8204
63925086740.3,1,1,0,1,0,1,1,0,0,1,8204
63925086740.4015,1,1,0,1,0,1,1,0,0,1,8204
63925086740.5182,1,1,0,1,0,1,1,0,0,1,8204
63925086740.6343,1,1,0,1,0,1,1,0,0,1,8204
63925086740.7347,1,1,0,1,0,1,1,0,0,1,8204
63925086740.8342,1,1,0,1,0,1,1,0,0,1,8204
63925086740.9346,1,1,0,1,0,1,1,0,0,1,8204
63925086741.0351,1,1,0,1,0,1,1,0,0,1,8204
63925086741.135,1,1,0,1,0,1,1,0,0,1,8204
63925086741.235,1,1,0,1,0,1,1,0,0,1,8204
63925086741.3365,1,1,0,1,0,1,1,0,0,1,8204
63925086741.4379,1,1,0,1,0,1,1,0,0,1,8204
63925086741.5377,1,1,0,1,0,1,1,0,0,1,8204
63925086741.6378,1,1,0,1,0,1,1,0,0,1,8204
63925086741.7383,1,1,0,1,0,1,1,0,0,1,8204
63925086741.8375,1,1,0,2,1,0,1,29.94,0,1,8204
