frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
50,2.7565,2.7201,0.0000,False,0.000,idle,-1.0000,0.0000,4.925,0.000,0.3908,0.0445,0.8822,0.1800
51,2.8089,2.7726,0.0000,False,0.000,idle,-1.0000,0.0000,4.889,0.000,0.3905,0.0444,0.8825,0.1800
52,2.8598,2.8250,0.0000,False,0.000,idle,-1.0000,0.0000,4.277,0.000,0.3710,0.0424,0.8757,0.1800
53,2.9090,2.8752,0.0000,False,0.000,idle,-1.0000,0.0000,3.331,0.000,0.3414,0.0401,0.8637,0.1800
54,2.9612,2.9271,0.0000,False,0.000,idle,-1.0000,0.0000,2.187,0.000,0.3066,0.0386,0.8471,0.1800
55,3.0143,2.9797,0.0000,False,0.000,idle,-1.0000,0.0000,1.079,0.000,0.2738,0.0386,0.8290,0.1800
56,3.0652,3.0289,0.0000,False,0.000,idle,-1.0000,0.0000,0.396,0.000,0.2541,0.0393,0.8168,0.1800
57,3.1180,3.0790,0.0000,False,0.000,idle,-1.0000,0.0000,0.005,0.000,0.2431,0.0399,0.8094,0.1800
58,3.1680,3.1319,0.0000,False,0.000,idle,-1.0000,0.0000,-0.356,0.000,0.2543,0.0404,0.8160,0.1800
59,3.2186,3.1819,0.0000,False,0.000,idle,-1.0000,0.0000,-1.127,0.000,0.2794,0.0411,0.8298,0.1800
60,3.2731,3.2341,0.0000,False,0.000,idle,-1.0000,0.0000,-2.229,0.000,0.3162,0.0410,0.8478,0.1800
61,3.3250,3.2883,0.0000,False,0.000,idle,-1.0000,0.0000,-3.417,0.000,0.3569,0.0392,0.8649,0.1800
62,3.3776,3.3394,0.0000,False,0.000,idle,-1.0000,0.0000,-4.364,0.000,0.3900,0.0365,0.8769,0.1800
63,3.4289,3.3919,0.0000,False,0.000,idle,-1.0000,0.0000,-4.912,0.000,0.4093,0.0345,0.8830,0.1800
64,3.4790,3.4425,0.0000,False,0.000,idle,-1.0000,0.0000,-4.916,0.000,0.4081,0.0346,0.8826,0.1800
65,3.5298,3.4935,0.0000,False,0.000,idle,-1.0000,0.0000,-4.471,0.000,0.3863,0.0367,0.8754,0.1800
66,3.5804,3.5439,0.0000,False,0.000,idle,-1.0000,0.0000,-3.757,0.000,0.3534,0.0393,0.8632,0.1800
67,3.6337,3.5946,0.0000,False,0.000,idle,-1.0000,0.0000,-2.836,0.000,0.3155,0.0413,0.8468,0.1800
68,3.6859,3.6482,0.0000,False,0.000,idle,-1.0000,0.0000,-1.778,0.000,0.2783,0.0419,0.8284,0.1800
69,3.7384,3.7010,0.0000,False,0.000,idle,-1.0000,0.0000,-0.765,0.000,0.2528,0.0411,0.8145,0.1800
70,3.7933,3.7529,0.0000,False,0.000,idle,-1.0000,0.0000,0.107,0.000,0.2436,0.0397,0.8098,0.1800
71,3.8455,3.8097,0.0000,False,0.000,idle,-1.0000,0.0000,1.100,0.000,0.2555,0.0383,0.8183,0.1800
72,3.8979,3.8616,0.0000,False,0.000,idle,-1.0000,0.0000,2.119,0.000,0.2816,0.0378,0.8342,0.1800
73,3.9487,3.9137,0.0000,False,0.000,idle,-1.0000,0.0000,3.139,0.000,0.3154,0.0386,0.8521,0.1800
74,4.0020,3.9647,0.0000,False,0.000,idle,-1.0000,0.0000,4.005,0.000,0.3495,0.0407,0.8675,0.1800
