wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split
63925005081.8954,2.399597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005081.9616,2.459587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.0278,2.519577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.0787,2.579567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.1456,2.639557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.2118,2.699547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.2624,2.759537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.3288,2.819527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.3955,2.899513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.4458,2.939507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.5126,2.999496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.5639,3.059486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.6303,3.119476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.6803,3.179466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.7303,3.21946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.7809,3.279449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.8316,3.319443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.8967,3.399429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005082.9637,3.459419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.0312,3.519409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.0976,3.599396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.1642,3.659386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.2317,3.719376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.2963,3.799362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.3467,3.839355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.3963,3.899345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.4489,3.939339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.5141,3.999329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.5639,4.059319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.6312,4.119308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.6978,4.199295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.7647,4.259285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.8308,4.319275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.8979,4.399261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005083.9481,4.439255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.0141,4.499245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.0648,4.559235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.1312,4.619225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.1981,4.699211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.2649,4.759201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.3316,4.819191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.3819,4.879181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.4475,4.939171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.4984,4.999161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.5641,5.059151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.6326,5.119141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.698,5.199127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.7638,5.259117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.8309,5.319107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.8809,5.379097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005084.9476,5.439087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.0144,5.499077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.0643,5.559067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.1308,5.619057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.1814,5.679047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.2483,5.739037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.3149,5.819023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.3823,5.879013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.4487,5.939003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.5154,6.01899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.581,6.078979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.649,6.138969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.7158,6.218956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.7818,6.278946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.8481,6.338936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.8988,6.398926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005085.9647,6.458916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.0318,6.518906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.0822,6.578896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.1483,6.638885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.1991,6.698875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.2484,6.738869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.3156,6.818855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.382,6.878845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.4488,6.938835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.5146,7.018822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.5654,7.058815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.6157,7.118805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.6814,7.178795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.7486,7.238785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.7981,7.298775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.8657,7.358765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.9156,7.418755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005086.9821,7.478745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.0489,7.538734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.1152,7.618721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.1824,7.678711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.2328,7.718704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.2829,7.778694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.3496,7.838684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.4002,7.898674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.4661,7.958664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.5317,8.018654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.5822,8.078644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.6501,8.138634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.7164,8.21862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.7663,8.258614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.8161,8.318604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.8823,8.378593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.9326,8.418587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005087.9834,8.478577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.0497,8.538567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.0987,8.598557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.15,8.63855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.2,8.69854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.2664,8.75853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.3321,8.81852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.3835,8.87851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.4501,8.938499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.516,9.018486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.5663,9.058479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.6171,9.118469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.6839,9.178459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.75,9.238449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.8,9.298439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.8503,9.338432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.9169,9.418419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005088.9826,9.478409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.0499,9.538399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.1172,9.618385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.1828,9.678375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.2502,9.738365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.3168,9.818352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.3836,9.878342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.4501,9.938332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63925005089.5688,10.01832,0,0,0,7,1,-6,0.1,-6,0,0,1,5,5,1.495,1,0.3925,1.35,0
63925005089.5688,10.01832,0,0,0,7,2,0,0.1,-6,0,0,1,6,6,0,-1,1.4,0.6,1
63925005089.5688,10.01832,0,0,0,7,3,6,0.1,-6,1,0,0,3,3,0.8,1,0,0,0
63925005089.5688,10.01832,0,0,0,7,4,-6,0.1,0,0,0,-1,3,3,0.55,2,1.45,0,0
63925005089.5688,10.01832,0,0,0,7,5,0,0.1,0,0,0,0,5,5,2.1,1,0,0,0
63925005089.5688,10.01832,0,0,0,7,6,6,0.1,0,0,0,0,6,6,1.44,3,1.4,0,0
63925005089.5688,10.01832,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,5,0,-1,-1,0,0
63925005089.6216,10.1183,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.911987,1.495,1,0.3925,1.35,0
63925005089.6216,10.1183,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.911987,0,-1,1.4,0.6,1
63925005089.6216,10.1183,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.911988,0.8,1,0,0,0
63925005089.6216,10.1183,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.911988,0.55,2,1.45,0,0
63925005089.6216,10.1183,0,0,0,7,5,0,0.1,0,0,0,0,5,4.911987,2.1,1,0,0,0
63925005089.6216,10.1183,0,0,0,7,6,6,0.1,0,0,0,0,6,5.911987,1.44,3,1.4,0,0
63925005089.6216,10.1183,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.911987,0,-1,-1,0,0
63925005089.6881,10.17829,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.84532,1.495,1,0.3925,1.35,0
63925005089.6881,10.17829,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.84532,0,-1,1.4,0.6,1
63925005089.6881,10.17829,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.84532,0.8,1,0,0,0
63925005089.6881,10.17829,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.84532,0.55,2,1.45,0,0
63925005089.6881,10.17829,0,0,0,7,5,0,0.1,0,0,0,0,5,4.84532,2.1,1,0,0,0
63925005089.6881,10.17829,0,0,0,7,6,6,0.1,0,0,0,0,6,5.84532,1.44,3,1.4,0,0
63925005089.6881,10.17829,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.84532,0,-1,-1,0,0
63925005089.7383,10.23828,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.79532,1.495,1,0.3925,1.35,0
63925005089.7383,10.23828,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.79532,0,-1,1.4,0.6,1
63925005089.7383,10.23828,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.795319,0.8,1,0,0,0
63925005089.7383,10.23828,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.795319,0.55,2,1.45,0,0
63925005089.7383,10.23828,0,0,0,7,5,0,0.1,0,0,0,0,5,4.79532,2.1,1,0,0,0
63925005089.7383,10.23828,0,0,0,7,6,6,0.1,0,0,0,0,6,5.79532,1.44,3,1.4,0,0
63925005089.7383,10.23828,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.795319,0,-1,-1,0,0
63925005089.8054,10.29827,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.728623,1.495,1,0.3925,1.35,0
63925005089.8054,10.29827,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.728623,0,-1,1.4,0.6,1
63925005089.8054,10.29827,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.728622,0.8,1,0,0,0
63925005089.8054,10.29827,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.728622,0.55,2,1.45,0,0
63925005089.8054,10.29827,0,0,0,7,5,0,0.1,0,0,0,0,5,4.728623,2.1,1,0,0,0
63925005089.8054,10.29827,0,0,0,7,6,6,0.1,0,0,0,0,6,5.728623,1.44,3,1.4,0,0
63925005089.8054,10.29827,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.728622,0,-1,-1,0,0
63925005089.8551,10.35826,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.67865,1.495,1,0.3925,1.35,0
63925005089.8551,10.35826,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.67865,0,-1,1.4,0.6,1
63925005089.8551,10.35826,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.67865,0.8,1,0,0,0
63925005089.8551,10.35826,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.67865,0.55,2,1.45,0,0
63925005089.8551,10.35826,0,0,0,7,5,0,0.1,0,0,0,0,5,4.67865,2.1,1,0,0,0
63925005089.8551,10.35826,0,0,0,7,6,6,0.1,0,0,0,0,6,5.67865,1.44,3,1.4,0,0
63925005089.8551,10.35826,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.67865,0,-1,-1,0,0
63925005089.9218,10.41825,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.611981,1.495,1,0.3925,1.35,0
63925005089.9218,10.41825,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.611981,0,-1,1.4,0.6,1
63925005089.9218,10.41825,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.61198,0.8,1,0,0,0
63925005089.9218,10.41825,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.61198,0.55,2,1.45,0,0
63925005089.9218,10.41825,0,0,0,7,5,0,0.1,0,0,0,0,5,4.611981,2.1,1,0,0,0
63925005089.9218,10.41825,0,0,0,7,6,6,0.1,0,0,0,0,6,5.611981,1.44,3,1.4,0,0
63925005089.9218,10.41825,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.61198,0,-1,-1,0,0
63925005089.9879,10.47824,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.545313,1.495,1,0.3925,1.35,0
63925005089.9879,10.47824,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.545313,0,-1,1.4,0.6,1
63925005089.9879,10.47824,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.545313,0.8,1,0,0,0
63925005089.9879,10.47824,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.545313,0.55,2,1.45,0,0
63925005089.9879,10.47824,0,0,0,7,5,0,0.1,0,0,0,0,5,4.545313,2.1,1,0,0,0
63925005089.9879,10.47824,0,0,0,7,6,6,0.1,0,0,0,0,6,5.545313,1.44,3,1.4,0,0
63925005089.9879,10.47824,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.545313,0,-1,-1,0,0
63925005090.0548,10.55823,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.478645,1.495,1,0.3925,1.35,0
63925005090.0548,10.55823,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.478645,0,-1,1.4,0.6,1
63925005090.0548,10.55823,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.478645,0.8,1,0,0,0
63925005090.0548,10.55823,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.478645,0.55,2,1.45,0,0
63925005090.0548,10.55823,0,0,0,7,5,0,0.1,0,0,0,0,5,4.478645,2.1,1,0,0,0
63925005090.0548,10.55823,0,0,0,7,6,6,0.1,0,0,0,0,6,5.478645,1.44,3,1.4,0,0
63925005090.0548,10.55823,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.478645,0,-1,-1,0,0
63925005090.1215,10.61822,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.411895,1.495,1,0.3925,1.35,0
63925005090.1215,10.61822,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.411895,0,-1,1.4,0.6,1
63925005090.1215,10.61822,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.411895,0.8,1,0,0,0
63925005090.1215,10.61822,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.411895,0.55,2,1.45,0,0
63925005090.1215,10.61822,0,0,0,7,5,0,0.1,0,0,0,0,5,4.411895,2.1,1,0,0,0
63925005090.1215,10.61822,0,0,0,7,6,6,0.1,0,0,0,0,6,5.411895,1.44,3,1.4,0,0
63925005090.1215,10.61822,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.411895,0,-1,-1,0,0
63925005090.188,10.67821,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.345227,1.495,1,0.3925,1.35,0
63925005090.188,10.67821,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.345227,0,-1,1.4,0.6,1
63925005090.188,10.67821,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.345226,0.8,1,0,0,0
63925005090.188,10.67821,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.345226,0.55,2,1.45,0,0
63925005090.188,10.67821,0,0,0,7,5,0,0.1,0,0,0,0,5,4.345227,2.1,1,0,0,0
63925005090.188,10.67821,0,0,0,7,6,6,0.1,0,0,0,0,6,5.345227,1.44,3,1.4,0,0
63925005090.188,10.67821,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.345226,0,-1,-1,0,0
63925005090.2383,10.7382,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.295226,1.495,1,0.3925,1.35,0
63925005090.2393,10.7382,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.295226,0,-1,1.4,0.6,1
63925005090.2393,10.7382,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.295226,0.8,1,0,0,0
63925005090.2393,10.7382,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.295226,0.55,2,1.45,0,0
63925005090.2393,10.7382,0,0,0,7,5,0,0.1,0,0,0,0,5,4.295226,2.1,1,0,0,0
63925005090.2393,10.7382,0,0,0,7,6,6,0.1,0,0,0,0,6,5.295226,1.44,3,1.4,0,0
63925005090.2393,10.7382,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.295226,0,-1,-1,0,0
63925005090.3054,10.79819,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.228559,1.495,1,0.3925,1.35,0
63925005090.3054,10.79819,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.228559,0,-1,1.4,0.6,1
63925005090.3054,10.79819,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.228558,0.8,1,0,0,0
63925005090.3054,10.79819,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.228558,0.55,2,1.45,0,0
63925005090.3054,10.79819,0,0,0,7,5,0,0.1,0,0,0,0,5,4.228559,2.1,1,0,0,0
63925005090.3054,10.79819,0,0,0,7,6,6,0.1,0,0,0,0,6,5.228559,1.44,3,1.4,0,0
63925005090.3054,10.79819,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.228558,0,-1,-1,0,0
63925005090.3715,10.85818,0,0,0,7,1,-6,0.1,-6,0,0,1,5,4.161891,1.495,1,0.3925,1.35,0
63925005090.3715,10.85818,0,0,0,7,2,0,0.1,-6,0,0,1,6,5.161891,0,-1,1.4,0.6,1
63925005090.3715,10.85818,0,0,0,7,3,6,0.1,-6,1,0,0,3,2.16189,0.8,1,0,0,0
63925005090.3715,10.85818,0,0,0,7,4,-6,0.1,0,0,0,-1,3,2.16189,0.55,2,1.45,0,0
63925005090.3715,10.85818,0,0,0,7,5,0,0.1,0,0,0,0,5,4.161891,2.1,1,0,0,0
63925005090.3715,10.85818,0,0,0,7,6,6,0.1,0,0,0,0,6,5.161891,1.44,3,1.4,0,0
63925005090.3715,10.85818,0,0,0,7,7,-6,0.1,6,1,0,-1.192093E-07,5,4.16189,0,-1,-1,0,0
