wallTime,elapsed,local,requested,repeated,count,kind,x,y,z,fx,fy,fz,duration,remaining,radius,owner,first,second,split
63925005090.5335,10.89817,1,1,0,7,2,0,0.1,-6,0,0,1,6,5.161267,0,-1,1.4,0.6,1
63925005090.5335,10.89817,1,1,0,7,3,6,0.1,-6,1,0,0,3,2.161266,0.8,1,0,0,0
63925005090.5335,10.89817,1,1,0,7,4,-6,0.1,0,0,0,-1,3,2.161266,0.55,2,1.45,0,0
63925005090.5335,10.89817,1,1,0,7,5,0,0.1,0,0,0,0,5,4.161267,2.1,1,0,0,0
63925005090.5335,10.89817,1,1,0,7,6,6,0.1,0,0,0,0,6,5.161267,1.44,3,1.4,0,0
63925005090.5335,10.89817,1,1,0,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,4.161266,0,-1,-1,0,0
63925005090.6011,10.95816,1,1,0,7,1,-6,0.1,-6,0,0,1,5,4.094599,1.495,1,0.3925,1.35,0
63925005090.6011,10.95816,1,1,0,7,2,0,0.1,-6,0,0,1,6,5.094599,0,-1,1.4,0.6,1
63925005090.6011,10.95816,1,1,0,7,3,6,0.1,-6,1,0,0,3,2.094598,0.8,1,0,0,0
63925005090.6011,10.95816,1,1,0,7,4,-6,0.1,0,0,0,-1,3,2.094598,0.55,2,1.45,0,0
63925005090.6011,10.95816,1,1,0,7,5,0,0.1,0,0,0,0,5,4.094599,2.1,1,0,0,0
63925005090.6011,10.95816,1,1,0,7,6,6,0.1,0,0,0,0,6,5.094599,1.44,3,1.4,0,0
63925005090.6011,10.95816,1,1,0,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,4.094598,0,-1,-1,0,0
63925005090.6679,11.03815,1,1,0,7,1,-6,0.1,-6,0,0,1,5,4.027931,1.495,1,0.3925,1.35,0
63925005090.6679,11.03815,1,1,0,7,2,0,0.1,-6,0,0,1,6,5.027931,0,-1,1.4,0.6,1
63925005090.6679,11.03815,1,1,0,7,3,6,0.1,-6,1,0,0,3,2.02793,0.8,1,0,0,0
63925005090.6679,11.03815,1,1,0,7,4,-6,0.1,0,0,0,-1,3,2.02793,0.55,2,1.45,0,0
63925005090.6679,11.03815,1,1,0,7,5,0,0.1,0,0,0,0,5,4.027931,2.1,1,0,0,0
63925005090.6679,11.03815,1,1,0,7,6,6,0.1,0,0,0,0,6,5.027931,1.44,3,1.4,0,0
63925005090.6679,11.03815,1,1,0,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,4.02793,0,-1,-1,0,0
63925005090.7179,11.07814,1,1,0,7,1,-6,0.1,-6,0,0,1,5,3.97793,1.495,1,0.3925,1.35,0
63925005090.7179,11.07814,1,1,0,7,2,0,0.1,-6,0,0,1,6,4.977931,0,-1,1.4,0.6,1
63925005090.7179,11.07814,1,1,0,7,3,6,0.1,-6,1,0,0,3,1.977929,0.8,1,0,0,0
63925005090.7179,11.07814,1,1,0,7,4,-6,0.1,0,0,0,-1,3,1.977929,0.55,2,1.45,0,0
63925005090.7179,11.07814,1,1,0,7,5,0,0.1,0,0,0,0,5,3.97793,2.1,1,0,0,0
63925005090.7179,11.07814,1,1,0,7,6,6,0.1,0,0,0,0,6,4.977931,1.44,3,1.4,0,0
63925005090.7179,11.07814,1,1,0,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.977929,0,-1,-1,0,0
63925005090.7681,11.09814,1,1,1,7,1,-6,0.1,-6,0,0,1,5,3.927927,1.495,1,0.3925,1.35,0
63925005090.7681,11.09814,1,1,1,7,2,0,0.1,-6,0,0,1,6,4.927927,0,-1,1.4,0.6,1
63925005090.7681,11.09814,1,1,1,7,3,6,0.1,-6,1,0,0,3,1.927926,0.8,1,0,0,0
63925005090.7681,11.09814,1,1,1,7,4,-6,0.1,0,0,0,-1,3,1.927926,0.55,2,1.45,0,0
63925005090.7681,11.09814,1,1,1,7,5,0,0.1,0,0,0,0,5,3.927927,2.1,1,0,0,0
63925005090.7681,11.09814,1,1,1,7,6,6,0.1,0,0,0,0,6,4.927927,1.44,3,1.4,0,0
63925005090.7681,11.09814,1,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.927926,0,-1,-1,0,0
63925005090.8174,11.13813,1,1,1,7,1,-6,0.1,-6,0,0,1,5,3.877926,1.495,1,0.3925,1.35,0
63925005090.8174,11.13813,1,1,1,7,2,0,0.1,-6,0,0,1,6,4.877927,0,-1,1.4,0.6,1
63925005090.8174,11.13813,1,1,1,7,3,6,0.1,-6,1,0,0,3,1.877925,0.8,1,0,0,0
63925005090.8174,11.13813,1,1,1,7,4,-6,0.1,0,0,0,-1,3,1.877925,0.55,2,1.45,0,0
63925005090.8174,11.13813,1,1,1,7,5,0,0.1,0,0,0,0,5,3.877926,2.1,1,0,0,0
63925005090.8174,11.13813,1,1,1,7,6,6,0.1,0,0,0,0,6,4.877927,1.44,3,1.4,0,0
63925005090.8174,11.13813,1,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.877925,0,-1,-1,0,0
63925005090.8841,11.21812,1,1,1,7,1,-6,0.1,-6,0,0,1,5,3.811257,1.495,1,0.3925,1.35,0
63925005090.8841,11.21812,1,1,1,7,2,0,0.1,-6,0,0,1,6,4.811258,0,-1,1.4,0.6,1
63925005090.8841,11.21812,1,1,1,7,3,6,0.1,-6,1,0,0,3,1.811256,0.8,1,0,0,0
63925005090.8841,11.21812,1,1,1,7,4,-6,0.1,0,0,0,-1,3,1.811256,0.55,2,1.45,0,0
63925005090.8841,11.21812,1,1,1,7,5,0,0.1,0,0,0,0,5,3.811257,2.1,1,0,0,0
63925005090.8841,11.21812,1,1,1,7,6,6,0.1,0,0,0,0,6,4.811258,1.44,3,1.4,0,0
63925005090.8841,11.21812,1,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.811255,0,-1,-1,0,0
63925005090.935,11.27811,1,1,1,7,1,-6,0.1,-6,0,0,1,5,3.761057,1.495,1,0.3925,1.35,0
63925005090.935,11.27811,1,1,1,7,2,0,0.1,-6,0,0,1,6,4.761058,0,-1,1.4,0.6,1
63925005090.935,11.27811,1,1,1,7,3,6,0.1,-6,1,0,0,3,1.761056,0.8,1,0,0,0
63925005090.935,11.27811,1,1,1,7,4,-6,0.1,0,0,0,-1,3,1.761056,0.55,2,1.45,0,0
63925005090.935,11.27811,1,1,1,7,5,0,0.1,0,0,0,0,5,3.761057,2.1,1,0,0,0
63925005090.935,11.27811,1,1,1,7,6,6,0.1,0,0,0,0,6,4.761058,1.44,3,1.4,0,0
63925005090.935,11.27811,1,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.761056,0,-1,-1,0,0
63925005091.0005,11.3381,1,1,1,7,1,-6,0.1,-6,0,0,1,5,3.69439,1.495,1,0.3925,1.35,0
63925005091.0005,11.3381,1,1,1,7,2,0,0.1,-6,0,0,1,6,4.694391,0,-1,1.4,0.6,1
63925005091.0005,11.3381,1,1,1,7,3,6,0.1,-6,1,0,0,3,1.694389,0.8,1,0,0,0
63925005091.0005,11.3381,1,1,1,7,4,-6,0.1,0,0,0,-1,3,1.694389,0.55,2,1.45,0,0
63925005091.0005,11.3381,1,1,1,7,5,0,0.1,0,0,0,0,5,3.69439,2.1,1,0,0,0
63925005091.0005,11.3381,1,1,1,7,6,6,0.1,0,0,0,0,6,4.694391,1.44,3,1.4,0,0
63925005091.0005,11.3381,1,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.694389,0,-1,-1,0,0
63925005091.0514,11.39809,1,1,1,7,1,-6,0.1,-6,0,0,1,5,3.644389,1.495,1,0.3925,1.35,0
63925005091.0514,11.39809,1,1,1,7,2,0,0.1,-6,0,0,1,6,4.644391,0,-1,1.4,0.6,1
63925005091.0514,11.39809,1,1,1,7,3,6,0.1,-6,1,0,0,3,1.644388,0.8,1,0,0,0
63925005091.0514,11.39809,1,1,1,7,4,-6,0.1,0,0,0,-1,3,1.644388,0.55,2,1.45,0,0
63925005091.0514,11.39809,1,1,1,7,5,0,0.1,0,0,0,0,5,3.644389,2.1,1,0,0,0
63925005091.0514,11.39809,1,1,1,7,6,6,0.1,0,0,0,0,6,4.644391,1.44,3,1.4,0,0
63925005091.0514,11.39809,1,1,1,7,7,-6,0.1,6,0.9999999,0,-1.192093E-07,5,3.644388,0,-1,-1,0,0
63925005091.1003,11.43808,1,1,1,7,1,-6,0.1,-6,0,0,1,5,3.594348,1.495,1,0.3925,1.35,0
63925005091.1016,11.43808,1,1,1,7,2,0,0.1,-6,0,0,1,6,4.594348,0,-1,1.4,0.6,1
63925005091.1016,11.43808,1,1,1,7,3,6,0.1,-6,1,0,0,3,1.594348,0.8,1,0,0,0
63925005091.1016,11.43808,1,1,1,7,4,-6,0.1,0,0,0,-1,3,1.594348,0.55,2,1.45,0,0
63925005091.1016,11.43808,1,1,1,7,5,0,0.1,0,0,0,0,5,3.594348,2.1,1,0,0,0
63925005091.1016,11.43808,1,1,1,7,6,6,0.1,0,0,0,0,6,4.594348,1.44,3,1.4,0,0
