time,elapsed,host,local,round,x,y,z,trip,stun,mash,holding,shoeActive,shoeState,shoeX,shoeY,shoeZ,episode,ack,map,swimming,swimAnimation,floating,eyeY
27.2416,2.0274,0,2,1,-12.3602,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-11.6811,0.0198,6.2840,4,0,3,1,1,0,1.4300
27.2918,2.0777,0,2,1,-12.2980,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-11.6655,-0.0007,6.2221,4,0,3,1,1,0,1.4300
27.3862,2.1720,0,2,1,-12.1575,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-11.5545,-0.0216,6.1940,4,0,3,1,1,0,1.4300
27.4809,2.2667,0,2,1,-11.9929,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-11.4655,-0.0733,6.1482,4,0,3,1,1,0,1.4300
27.5767,2.3625,0,2,1,-11.8722,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-11.5462,-0.1933,6.0693,4,0,3,1,1,0,1.4300
27.6730,2.4588,0,2,1,-11.7264,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-11.5323,-0.2604,6.0659,4,0,3,1,1,0,1.4300
27.7657,2.5515,0,2,1,-11.5747,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-11.0665,-0.2032,6.1446,4,0,3,1,1,0,1.4300
27.8664,2.6523,0,2,1,-11.4148,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-10.5783,-0.0208,6.5539,4,0,3,1,1,0,1.4300
27.9184,2.7043,0,2,1,-11.3461,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-10.4861,0.0298,6.6869,4,0,3,1,1,0,1.4300
28.0128,2.7987,0,2,1,-11.1892,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-10.3420,0.0687,6.7834,4,0,3,1,1,0,1.4300
28.0678,2.8536,0,2,1,-11.0983,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-10.2555,0.0784,6.7976,4,0,3,1,1,0,1.4300
28.1635,2.9493,0,2,1,-10.9515,-0.8667,7.0000,0.0000,0.0000,0,1,1,1,-10.1191,0.0872,6.7934,4,0,3,1,1,0,1.4300
28.2575,3.0433,0,2,1,-10.9769,-0.8667,6.8473,0.0000,0.0000,0,1,1,1,-10.3385,0.3142,6.4022,4,0,3,1,1,0,1.4300
28.3113,3.0972,0,2,1,-10.9861,-0.8667,6.7430,0.0000,0.0000,0,1,1,1,-10.4458,0.2703,6.1528,4,0,3,1,1,0,1.4300
28.3616,3.1474,0,2,1,-10.9864,-0.8667,6.6743,0.0000,0.0000,0,1,1,1,-10.5558,0.2248,5.9698,4,0,3,1,1,0,1.4300
28.4623,3.2481,0,2,1,-10.9842,-0.8667,6.5308,0.0000,0.0000,0,1,1,1,-10.7905,0.1279,5.6905,4,0,3,1,1,0,1.4300
28.5132,3.2990,0,2,1,-10.9823,-0.8667,6.4339,0.0000,0.0000,0,1,1,1,-10.9353,0.0979,5.5804,4,0,3,1,1,0,1.4300
28.6171,3.4029,0,2,1,-10.9791,-0.8667,6.2803,0.0000,0.0000,0,1,1,1,-11.1400,0.0994,5.4393,4,0,3,1,1,0,1.4300
28.7149,3.5008,0,2,1,-10.9758,-0.8667,6.1190,0.0000,0.0000,0,1,1,1,-11.1931,0.0975,5.2954,4,0,3,1,1,0,1.4300
28.8128,3.5987,0,2,1,-10.9728,-0.8667,5.9718,0.0000,0.0000,0,1,1,1,-11.3098,0.0886,5.1485,4,0,3,1,1,0,1.4300
28.8685,3.6544,0,2,1,-10.9714,-0.8667,5.9039,0.0000,0.0000,0,1,1,1,-11.4340,0.0719,5.0869,4,0,3,1,1,0,1.4300
28.9686,3.7544,0,2,1,-10.9685,-0.8667,5.7605,0.0000,0.0000,0,1,1,1,-11.6613,0.0224,5.0465,4,0,3,1,1,0,1.4300
29.0218,3.8076,0,2,1,-10.9661,-0.8667,5.6439,0.0000,0.0000,0,1,1,1,-11.7292,0.0001,5.0070,4,0,3,1,1,0,1.4300
29.1199,3.9057,0,2,1,-10.9632,-0.8667,5.4997,0.0000,0.0000,0,1,1,1,-11.7571,-0.0219,4.8893,4,0,3,1,1,0,1.4300
29.2193,4.0051,0,2,1,-10.9601,-0.8667,5.3482,0.0000,0.0000,0,1,1,1,-11.8060,-0.0788,4.8060,4,0,3,1,1,0,1.4300
29.3183,4.1041,0,2,1,-10.9570,-0.8667,5.1943,0.0000,0.0000,0,1,1,1,-11.8852,-0.2068,4.8863,4,0,3,1,1,0,1.4300
29.4161,4.2019,0,2,1,-10.9540,-0.8667,5.0475,0.0000,0.0000,0,1,1,1,-11.8827,-0.2580,4.8311,4,0,3,1,1,0,1.4300
29.4665,4.2524,0,2,1,-10.9529,-0.8667,4.9928,0.0000,0.0000,0,1,1,1,-11.8568,-0.2354,4.6160,4,0,3,1,1,0,1.4300
29.5186,4.3045,0,2,1,-10.9508,-0.8667,4.8939,0.0000,0.0000,0,1,1,1,-11.7237,-0.1664,4.2635,4,0,3,1,1,0,1.4300
29.5688,4.3546,0,2,1,-10.9497,-0.8667,4.8389,0.0000,0.0000,0,1,1,1,-11.4950,-0.0687,4.0209,4,0,3,1,1,0,1.4300
29.6188,4.4046,0,2,1,-10.9477,-0.8667,4.7399,0.0000,0.0000,0,1,1,1,-11.3146,0.0022,3.8867,4,0,3,1,1,0,1.4300
29.6712,4.4570,0,2,1,-10.9466,-0.8667,4.6848,0.0000,0.0000,0,1,1,1,-11.2101,0.0416,3.8151,4,0,3,1,1,0,1.4300
29.7224,4.5082,0,2,1,-10.9446,-0.8667,4.5859,0.0000,0.0000,0,1,1,1,-11.1573,0.0624,3.7351,4,0,3,1,1,0,1.4300
29.7731,4.5590,0,2,1,-10.9434,-0.8667,4.5308,0.0000,0.0000,0,1,1,1,-11.1322,0.0745,3.6734,4,0,3,1,1,0,1.4300
29.8706,4.6565,0,2,1,-10.9403,-0.8667,4.3767,0.0000,0.0000,0,1,1,1,-11.1276,0.0852,3.5267,4,0,3,1,1,0,1.4300
29.9213,4.7071,0,2,1,-10.9383,-0.8667,4.2778,0.0000,0.0000,0,1,1,1,-11.1301,0.0892,3.4414,4,0,3,1,1,0,1.4300
29.9714,4.7572,0,2,1,-10.9371,-0.8667,4.2227,0.0000,0.0000,0,1,1,1,-11.1333,0.0927,3.3760,4,0,3,1,1,0,1.4300
30.0285,4.8143,0,2,1,-10.9347,-0.8667,4.1039,0.0000,0.0000,0,1,1,1,-11.1367,0.0959,3.2730,4,0,3,1,1,0,1.4300
30.0801,4.8659,0,2,1,-10.9335,-0.8667,4.0416,0.0000,0.0000,0,1,1,1,-11.1402,0.0980,3.2021,4,0,3,1,1,0,1.4300
30.1310,4.9168,0,2,1,-10.9318,-0.8667,3.9593,0.0000,0.0000,0,1,1,1,-11.1434,0.0991,3.1264,4,0,3,1,1,0,1.4300
30.1840,4.9698,0,2,1,-10.9300,-0.8667,3.8733,0.0000,0.0000,0,1,1,1,-11.1461,0.0994,3.0438,4,0,3,1,1,0,1.4300
30.2351,5.0209,0,2,1,-10.9287,-0.8667,3.8078,0.0000,0.0000,0,1,1,1,-11.1473,0.0988,2.9744,4,0,3,1,1,0,1.4300
30.3483,5.1341,0,2,1,-10.9250,-0.8667,3.6273,0.0000,0.0000,0,1,1,1,-11.2131,0.0934,2.7914,4,0,3,1,1,0,1.4300
30.3985,5.1843,0,2,1,-10.9239,-0.8667,3.5746,0.0000,0.0000,0,1,1,1,-11.3035,0.0843,2.7370,4,0,3,1,1,0,1.4300
30.4964,5.2823,0,2,1,-10.9208,-0.8667,3.4216,0.0000,0.0000,0,1,1,1,-11.5384,0.0415,2.6636,4,0,3,1,1,0,1.4300
30.5471,5.3329,0,2,1,-10.9192,-0.8667,3.3425,0.0000,0.0000,0,1,1,1,-11.6336,0.0161,2.6519,4,0,3,1,1,0,1.4300
30.6364,5.4222,0,2,1,-10.9166,-0.8667,3.2146,0.0000,0.0000,0,1,1,1,-11.7038,-0.0118,2.5929,4,0,3,1,1,0,1.4300
30.7247,5.5105,0,2,1,-10.9135,-0.8667,3.0637,0.0000,0.0000,0,1,1,1,-11.7192,-0.0368,2.4703,4,0,3,1,1,0,1.4300
30.8147,5.6005,0,2,1,-10.9107,-0.8667,2.9256,0.0000,0.0000,0,1,1,1,-11.7845,-0.1108,2.4278,4,0,3,1,1,0,1.4300
30.9037,5.6895,0,2,1,-10.9083,-0.8667,2.8095,0.0000,0.0000,0,1,1,1,-11.8401,-0.2293,2.5453,4,0,3,1,1,0,1.4300
30.9965,5.7824,0,2,1,-10.9048,-0.8667,2.6385,0.0000,0.0000,0,1,1,1,-11.8301,-0.2544,2.4009,4,0,3,1,1,0,1.4300
31.0876,5.8734,0,2,1,-10.9021,-0.8667,2.5064,0.0000,0.0000,0,1,1,1,-11.6577,-0.1581,1.8535,4,0,3,1,1,0,1.4300
31.1756,5.9614,0,2,1,-10.8997,-0.8667,2.3848,0.0000,0.0000,0,1,1,1,-11.2864,-0.0053,1.5248,4,0,3,1,1,0,1.4300
31.2658,6.0517,0,2,1,-10.8970,-0.8667,2.2567,0.0000,0.0000,0,1,1,1,-11.1246,0.0561,1.3961,4,0,3,1,1,0,1.4300
31.3566,6.1424,0,2,1,-10.8935,-0.8667,2.0840,0.0000,0.0000,0,1,1,1,-11.0793,0.0778,1.2497,4,0,3,1,1,0,1.4300
31.4483,6.2342,0,2,1,-10.8910,-0.8667,1.9629,0.0000,0.0000,0,1,1,1,-11.0798,0.0866,1.1190,4,0,3,1,1,0,1.4300
31.5373,6.3232,0,2,1,-10.8878,-0.8667,1.8040,0.0000,0.0000,0,1,1,1,-11.0848,0.0930,0.9687,4,0,3,1,1,0,1.4300
31.6301,6.4159,0,2,1,-10.8854,-0.8667,1.6849,0.0000,0.0000,0,1,1,1,-11.0912,0.0977,0.8416,4,0,3,1,1,0,1.4300
31.7187,6.5045,0,2,1,-10.8824,-0.8667,1.5415,0.0000,0.0000,0,1,1,1,-11.0966,0.0994,0.7081,4,0,3,1,1,0,1.4300
31.8105,6.5964,0,2,1,-10.8798,-0.8634,1.4109,0.0000,0.0000,0,1,1,1,-11.0994,0.1002,0.5820,4,0,3,1,1,0,1.4300
31.9028,6.6887,0,2,1,-10.8768,-0.8003,1.2644,0.0000,0.0000,0,1,1,1,-11.1612,0.0038,0.4190,4,0,3,1,1,0,1.4300
31.9930,6.7788,0,2,1,-10.8734,-0.7507,1.0995,0.0000,0.0000,0,1,1,1,-11.3412,-0.2379,0.2818,4,0,3,1,1,0,1.4300
32.0818,6.8676,0,2,1,-10.8710,-0.7075,0.9809,0.0000,0.0000,0,1,1,1,-11.5469,-0.0888,0.2426,4,0,3,1,1,0,1.4300
32.1730,6.9589,0,2,1,-10.8684,-0.6662,0.8563,0.0000,0.0000,0,1,1,1,-11.6240,0.0850,0.2381,4,0,3,0,0,0,1.4300
32.2636,7.0494,0,2,1,-10.8655,-0.6509,0.7099,0.0000,0.0000,0,1,1,1,-11.4079,0.2983,0.1774,4,0,3,0,0,0,1.4300
32.3515,7.1374,0,2,1,-10.8628,-0.5284,0.5821,0.0000,0.0000,0,1,1,1,-11.4053,0.2278,0.0488,4,0,3,0,0,0,1.4300
32.4438,7.2297,0,2,1,-10.8598,-0.4335,0.4344,0.0000,0.0000,0,1,1,1,-11.4023,0.4884,-0.0990,4,0,3,0,0,0,1.4300
32.5027,7.2886,0,2,1,-10.8578,-0.4153,0.3359,0.0000,0.0000,0,1,1,1,-11.4003,0.5351,-0.1974,4,0,3,0,0,0,1.4300
32.5564,7.3422,0,2,1,-10.8559,-0.3988,0.2416,0.0000,0.0000,0,1,1,1,-11.3984,0.5549,-0.2870,4,0,3,0,0,0,1.4300
32.6133,7.3992,0,2,1,-10.8545,-0.3371,0.1747,0.0000,0.0000,0,1,1,1,-11.3968,0.5671,-0.3663,4,0,3,0,0,0,1.4300
32.6708,7.4567,0,2,1,-10.8509,-0.2269,-0.0057,0.0000,0.0000,0,1,1,1,-11.3939,0.5175,-0.5099,4,0,3,0,0,0,1.4300
32.7608,7.5466,0,2,1,-10.8464,-0.1739,-0.2243,0.0000,0.0000,0,1,1,1,-11.3894,0.7716,-0.7290,4,0,3,0,0,0,1.4300
32.8497,7.6356,0,2,1,-10.8424,-0.0207,-0.4230,0.0000,0.0000,0,1,1,1,-11.3854,0.7078,-0.9271,4,0,3,0,0,0,1.4300
32.9396,7.7254,0,2,1,-10.8368,0.0734,-0.6950,0.0000,0.0000,0,1,1,1,-11.3801,1.0054,-1.1858,4,0,3,0,0,0,1.4300
33.0313,7.8171,0,2,1,-10.8322,0.1386,-0.9232,0.0000,0.0000,0,1,1,1,-11.3754,0.9872,-1.4140,4,0,3,0,0,0,1.4300
33.1196,7.9054,0,2,1,-10.8265,0.1588,-1.2003,0.0000,0.0000,0,1,1,1,-11.3702,1.0654,-1.6704,4,0,3,0,0,0,1.4300
33.1719,7.9577,0,2,1,-10.8243,0.1518,-1.3079,0.0000,0.0000,0,1,1,1,-11.3675,1.0653,-1.8051,4,0,3,0,0,0,1.4300
33.2632,8.0491,0,2,1,-10.8194,0.0855,-1.5501,0.0000,0.0000,0,1,1,1,-11.3625,0.9961,-2.0483,4,0,3,0,0,0,1.4300
33.3525,8.1383,0,2,1,-10.8153,0.0716,-1.7508,0.0000,0.0000,0,1,1,1,-11.3584,1.0467,-2.2504,4,0,3,0,0,0,1.4300
33.4437,8.2295,0,2,1,-10.8093,0.0701,-2.0458,0.0000,0.0000,0,1,1,1,-11.3530,0.9166,-2.5150,4,0,3,0,0,0,1.4300
33.5358,8.3217,0,2,1,-10.8050,0.0700,-2.2544,0.0000,0.0000,0,1,1,1,-11.3483,1.0384,-2.7467,4,0,3,0,0,0,1.4300
33.6276,8.4134,0,2,1,-10.8021,0.0700,-2.3977,0.0000,0.0000,0,1,1,1,-11.3446,0.9559,-2.9251,4,0,3,0,0,0,1.4300
33.7219,8.5077,0,2,1,-10.8032,0.0700,-2.3426,0.0000,0.0000,0,1,1,1,-11.3450,0.9023,-2.9051,4,0,3,0,0,0,1.4300
33.8167,8.6026,0,2,1,-10.8034,0.0700,-2.3347,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8934,4,0,3,0,0,0,1.4300
33.9082,8.6941,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8908,4,0,3,0,0,0,1.4300
33.9583,8.7441,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8904,4,0,3,0,0,0,1.4300
34.0484,8.8342,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.1410,8.9269,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.2348,9.0206,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.2851,9.0709,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.3362,9.1221,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.3867,9.1725,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.4368,9.2226,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.4877,9.2736,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.5388,9.3247,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.5894,9.3752,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.6404,9.4262,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.6911,9.4770,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.7416,9.5274,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.7924,9.5782,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.8437,9.6296,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.8939,9.6798,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.9450,9.7308,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
34.9959,9.7818,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.0460,9.8318,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.0963,9.8822,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.1471,9.9329,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.1973,9.9831,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.2476,10.0334,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.2988,10.0846,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.3496,10.1354,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.4003,10.1861,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.4504,10.2362,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.5013,10.2872,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.5516,10.3374,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.6018,10.3876,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.6530,10.4388,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.7045,10.4904,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.7552,10.5411,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.8053,10.5911,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.8557,10.6415,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.9060,10.6919,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
35.9565,10.7424,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.0069,10.7928,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.0577,10.8435,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.1079,10.8937,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.1590,10.9449,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.2095,10.9953,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.2606,11.0464,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.3110,11.0968,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.3612,11.1470,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.4117,11.1975,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.4622,11.2481,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.5126,11.2985,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
36.5634,11.3492,0,2,1,-10.8034,0.0700,-2.3344,0.0000,0.0000,0,1,1,1,-11.3453,0.9023,-2.8901,4,0,3,0,0,0,1.4300
