seconds,x,y,z,state
8.777,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=266.9|peeing=False|peeCooldown=135.1|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.779,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=266.8|peeing=False|peeCooldown=135.1|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.786,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=266.3|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.791,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=266.0|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.815,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=264.4|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.819,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=264.2|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.821,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=264.0|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.824,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=263.8|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.828,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=263.6|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.831,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=263.4|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.833,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=263.3|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.835,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=263.1|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.839,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=262.9|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.841,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=262.7|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.872,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=260.8|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.875,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=260.6|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.879,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=260.3|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.882,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=260.1|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.885,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=259.9|peeing=False|peeCooldown=135.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.887,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=259.8|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.889,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=259.6|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.895,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=259.2|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.927,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=257.1|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.933,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=256.8|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.935,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=256.6|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.937,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=256.5|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.940,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=256.4|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.942,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=256.2|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.967,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=254.6|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.970,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=254.4|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.973,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=254.2|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.975,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=254.0|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.978,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=253.9|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.982,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=253.6|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.985,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=253.4|peeing=False|peeCooldown=134.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.987,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=253.3|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.991,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=253.0|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
8.993,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=252.9|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.023,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=250.9|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.027,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=250.6|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.030,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=250.5|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.034,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=250.2|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.036,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=250.1|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.039,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=249.9|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.041,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=249.7|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.044,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=249.5|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.075,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=247.6|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.078,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=247.3|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.081,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=247.2|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.085,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=246.9|peeing=False|peeCooldown=134.8|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.088,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=246.7|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.091,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=246.5|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.093,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=246.4|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.095,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=246.2|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.126,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=244.2|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.130,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=244.0|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.133,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=243.8|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.137,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=243.5|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.139,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=243.4|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.142,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=243.2|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.145,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=243.0|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.147,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=242.9|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.178,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=240.9|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.181,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=240.7|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.184,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=240.4|peeing=False|peeCooldown=134.7|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.188,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=240.2|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.190,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=240.0|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.193,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=239.9|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.195,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=239.8|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.197,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=239.6|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.231,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=237.4|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.235,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=237.1|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.240,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=236.8|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.242,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=236.7|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.245,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=236.5|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.248,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=236.3|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.272,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=234.7|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.276,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=234.5|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.278,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=234.3|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.281,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=234.2|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.283,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=234.0|peeing=False|peeCooldown=134.6|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.286,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=233.8|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.290,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=233.6|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.293,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=233.4|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.297,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=233.1|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.300,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=232.9|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.331,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=230.9|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.340,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=230.3|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.346,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=230.0|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.348,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=229.8|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.351,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=229.6|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.376,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=228.0|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.379,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=227.8|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.382,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=227.6|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.385,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=227.4|peeing=False|peeCooldown=134.5|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.388,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=227.2|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.390,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=227.1|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.392,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=226.9|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.397,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=226.6|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.402,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=226.3|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.405,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=226.1|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.436,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=224.1|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
9.440,-7.300,0.100,-10.500,idle|wait=2.05|panic=0.00|target=1|speed=0.00|near=False|yaw=223.8|peeing=False|peeCooldown=134.4|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=1
