frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
20,1.5087,1.5042,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0852,0.5577,0.5651,0.1800
21,1.5722,1.5687,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0859,0.5575,0.5649,0.1800
22,1.6343,1.6321,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0864,0.5574,0.5648,0.1800
23,1.6989,1.6945,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0867,0.5573,0.5647,0.1800
24,1.7662,1.7600,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
25,1.8313,1.8269,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
26,1.8933,1.8912,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
27,1.9546,1.9531,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
28,2.0166,2.0150,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
29,2.0772,2.0767,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
30,2.1401,2.1368,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
31,2.2004,2.1997,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
32,2.2614,2.2603,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
33,2.3233,2.3211,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
34,2.3846,2.3831,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
35,2.4492,2.4438,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
36,2.5121,2.5103,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
37,2.5740,2.5716,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
38,2.6371,2.6343,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
39,2.6979,2.6965,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
40,2.7604,2.7578,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
41,2.8240,2.8195,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
42,2.8878,2.8852,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
43,2.9501,2.9479,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
44,3.0148,3.0104,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
45,3.0774,3.0740,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
46,3.1434,3.1371,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
47,3.2148,3.2047,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
