frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
15,1.0319,0.9791,2.6565,True,1.645,holding-right,-1.0000,0.0000,0.000,-7.268,0.2555,0.1676,0.5386,0.1800
16,1.0983,1.0426,2.6565,True,327.909,holding-right,-1.0000,0.0000,0.000,0.000,0.5970,0.3000,0.5559,0.1800
17,1.1623,1.1090,2.6565,True,327.638,holding-right,-1.0000,0.0000,0.000,0.000,0.5972,0.3000,0.5559,0.1800
18,1.2230,1.1721,2.6565,True,1.447,holding-right,-1.0000,0.0000,0.000,0.000,0.5122,0.3000,0.5559,0.1800
19,1.2825,1.2329,2.6565,True,33.021,holding-right,-1.0000,0.0000,0.000,0.000,0.5974,0.3000,0.5559,0.1800
20,1.3427,1.2925,2.6565,True,33.598,holding-right,-1.0000,0.0000,0.000,0.000,0.5976,0.3000,0.5559,0.1800
21,1.4035,1.3532,2.6565,True,2.663,holding-right,-1.0000,0.0000,0.000,0.000,0.5190,0.3000,0.5559,0.1800
22,1.4682,1.4137,2.6565,True,329.238,holding-right,-1.0000,0.0000,0.000,0.000,0.5963,0.3000,0.5559,0.1800
23,1.5313,1.4782,2.6565,True,325.912,holding-right,-1.0000,0.0000,0.000,0.000,0.5976,0.3000,0.5559,0.1800
24,1.5946,1.5420,2.6565,True,326.137,holding-right,-1.0000,0.0000,0.000,0.000,0.5976,0.3000,0.5559,0.1800
25,1.6553,1.6046,0.0000,True,328.706,holding-right,-1.0000,0.0000,0.000,0.000,0.5926,0.2990,0.5559,0.1800
26,1.7185,1.6659,0.0000,True,354.157,holding-right,0.0019,0.0000,-0.111,-0.345,0.5227,0.2792,0.5588,0.1800
27,1.7819,1.7291,0.0000,True,0.000,holding-right,0.0272,0.0000,-1.513,-4.717,0.4960,0.2210,0.5924,0.1800
28,1.8451,1.7928,0.0000,True,0.000,holding-right,0.0527,0.0000,-2.774,-8.644,0.4859,0.1714,0.6163,0.1800
29,1.9085,1.8560,0.0000,True,0.000,holding-right,0.0779,0.0000,-3.888,-12.107,0.4766,0.1277,0.6327,0.1800
30,1.9721,1.9194,0.0000,True,0.000,holding-right,0.1033,0.0000,-4.887,-15.205,0.4681,0.0891,0.6438,0.1800
31,2.0412,1.9834,0.0000,True,0.000,holding-right,0.1289,0.0000,-5.786,-17.984,0.4605,0.0551,0.6512,0.1800
32,2.1079,2.0526,0.0000,True,0.000,holding-right,0.1566,0.0000,-6.648,-20.641,0.4532,0.0233,0.6562,0.1800
33,2.1698,2.1181,0.0000,True,0.000,holding-right,0.1828,0.0000,-7.370,-22.861,0.4473,-0.0026,0.6589,0.1800
34,2.2324,2.1807,0.0000,True,0.000,holding-right,0.2078,0.0000,-7.985,-24.744,0.4424,-0.0242,0.6603,0.1800
35,2.2950,2.2430,0.0000,True,0.000,holding-right,0.2327,0.0000,-8.533,-26.417,0.4382,-0.0429,0.6608,0.1800
36,2.3564,2.3057,0.0000,True,0.000,holding-right,0.2578,0.0000,-9.026,-27.916,0.4346,-0.0594,0.6607,0.1800
37,2.4187,2.3673,0.0000,True,0.000,holding-right,0.2825,0.0000,-9.458,-29.229,0.4315,-0.0736,0.6603,0.1800
38,2.4806,2.4292,0.0000,True,0.000,holding-right,0.3072,0.0000,-9.847,-30.406,0.4288,-0.0861,0.6597,0.1800
39,2.5445,2.4918,0.0000,True,0.000,holding-right,0.3322,0.0000,-10.198,-31.468,0.4265,-0.0973,0.6589,0.1800
40,2.6087,2.5555,0.0000,True,0.000,holding-right,0.3577,0.0000,-10.518,-32.429,0.4244,-0.1072,0.6580,0.1800
41,2.6715,2.6206,0.0000,True,0.000,holding-right,0.3838,0.0000,-10.808,-33.303,0.4226,-0.1162,0.6571,0.1800
42,2.7336,2.6821,0.0000,True,0.000,holding-right,0.4084,0.0000,-11.053,-34.038,0.4212,-0.1236,0.6562,0.1800
43,2.8030,2.7440,0.0000,True,0.000,holding-right,0.4331,0.0000,-11.274,-34.698,0.4199,-0.1302,0.6553,0.1800
44,2.8647,2.8134,0.0000,True,0.000,holding-right,0.4609,0.0000,-11.494,-35.355,0.4187,-0.1368,0.6544,0.1800
45,2.9280,2.8751,0.0000,True,0.000,holding-right,0.4856,0.0000,-11.667,-35.873,0.4178,-0.1419,0.6536,0.1800
46,2.9916,2.9385,0.0000,True,0.000,holding-right,0.5109,0.0000,-11.827,-36.348,0.4169,-0.1466,0.6529,0.1800
47,3.0560,3.0032,0.0000,True,0.000,holding-right,0.5368,0.0000,-11.972,-36.780,0.4162,-0.1508,0.6522,0.1800
48,3.1212,3.0667,0.0000,True,0.000,holding-right,0.5622,0.0000,-12.099,-37.156,0.4155,-0.1545,0.6516,0.1800
49,3.1846,3.1316,0.0000,True,0.000,holding-right,0.5882,0.0000,-12.214,-37.499,0.4150,-0.1578,0.6510,0.1800
50,3.2476,3.1953,0.0000,True,0.000,holding-right,0.6137,0.0000,-12.315,-37.798,0.4145,-0.1607,0.6505,0.1800
51,3.3152,3.2589,0.0000,True,0.000,holding-right,0.6391,0.0000,-12.405,-38.064,0.4141,-0.1632,0.6500,0.1800
52,3.3815,3.3264,0.0000,True,0.000,holding-right,0.6661,0.0000,-12.490,-38.315,0.4137,-0.1657,0.6496,0.1800
53,3.4451,3.3927,0.0000,True,0.000,holding-right,0.6926,0.0000,-12.564,-38.533,0.4134,-0.1677,0.6492,0.1800
54,3.5097,3.4557,0.0000,True,0.000,holding-right,0.7178,0.0000,-12.626,-38.717,0.4131,-0.1695,0.6488,0.1800
55,3.5714,3.5205,0.0000,True,0.000,holding-right,0.7437,0.0000,-12.683,-38.887,0.4128,-0.1711,0.6485,0.1800
56,3.6353,3.5823,0.0000,True,0.000,holding-right,0.7684,0.0000,-12.732,-39.030,0.4126,-0.1725,0.6482,0.1800
57,3.6993,3.6466,0.0000,True,0.000,holding-right,0.7942,0.0000,-12.777,-39.164,0.4124,-0.1738,0.6480,0.1800
58,3.7618,3.7096,0.0000,True,0.000,holding-right,0.8194,0.0000,-12.817,-39.280,0.4122,-0.1749,0.6477,0.1800
59,3.8246,3.7725,0.0000,True,0.000,holding-right,0.8445,0.0000,-12.852,-39.384,0.4121,-0.1758,0.6475,0.1800
60,3.8873,3.8351,0.0000,False,0.000,holding-right,-1.0000,0.0000,-12.881,-39.470,0.3948,-0.1890,0.6247,0.1800
61,3.9483,3.8982,0.0000,False,0.000,idle,-1.0000,0.0000,11.076,-11.920,0.5385,0.4997,0.3455,0.1800
62,4.0095,3.9584,2.6565,False,0.258,walk,-1.0000,0.0000,14.511,-4.281,0.4890,0.5867,0.1934,0.1800
63,4.0729,4.0199,2.6565,False,328.483,walk,-1.0000,0.0000,16.994,1.446,0.5192,0.5992,0.0713,0.1800
64,4.1350,4.0827,2.6565,False,326.090,walk,-1.0000,0.0000,15.880,-3.176,0.4761,0.5852,0.1529,0.1800
65,4.2026,4.1453,2.6565,False,357.748,walk,-1.0000,0.0000,13.293,-12.395,0.3032,0.5052,0.2928,0.1800
66,4.2627,4.2128,2.6565,False,33.275,walk,-1.0000,0.0000,9.680,-21.521,0.2778,0.3542,0.3664,0.1800
67,4.3229,4.2726,2.6565,False,33.243,walk,-1.0000,0.0000,6.626,-18.553,0.1974,0.1922,0.3570,0.1800
68,4.3844,4.3331,2.6565,False,2.103,walk,-1.0000,0.0000,4.502,-2.818,0.0780,0.0037,0.3108,0.1800
69,4.4473,4.3946,2.6565,False,328.609,walk,-1.0000,0.0000,4.000,9.913,0.1628,-0.1145,0.2889,0.1800
70,4.5115,4.4579,2.6565,False,326.120,walk,-1.0000,0.0000,4.000,10.699,0.1655,-0.1210,0.2890,0.1800
71,4.5846,4.5295,0.0000,False,356.484,idle,-1.0000,0.0000,3.595,1.114,0.0836,-0.0342,0.3187,0.1800
72,4.6479,4.5953,0.0000,False,358.627,idle,-1.0000,0.0000,0.947,0.429,0.1344,-0.0166,0.4721,0.1800
73,4.7099,4.6582,0.0000,False,0.000,idle,-1.0000,0.0000,-1.924,0.000,0.2169,-0.0083,0.5729,0.1800
74,4.7742,4.7219,2.6565,False,17.208,walk,-1.0000,0.0000,0.563,-5.444,0.1699,0.0390,0.4495,0.1800
75,4.8378,4.7848,2.6565,False,33.239,walk,-1.0000,0.0000,4.000,-10.496,0.1583,0.0668,0.2878,0.1800
76,4.9030,4.8484,2.6565,False,0.084,walk,-1.0000,0.0000,4.000,-0.027,0.0760,-0.0259,0.2918,0.1800
77,4.9701,4.9146,2.6565,False,326.041,walk,-1.0000,0.0000,4.000,10.724,0.1666,-0.1203,0.2902,0.1800
78,5.0340,4.9813,2.6565,False,329.881,walk,-1.0000,0.0000,4.000,9.511,0.1625,-0.1097,0.2907,0.1800
79,5.0982,5.0446,3.9848,False,6.422,sprint,-1.0000,0.0000,4.161,-2.054,0.0919,-0.0085,0.2915,0.1800
80,5.1631,5.1089,3.9848,False,27.992,sprint,-1.0000,0.0000,6.302,-14.619,0.1252,0.0890,0.2886,0.1800
81,5.2285,5.1746,3.9848,False,3.599,sprint,-1.0000,0.0000,8.000,-1.962,0.0904,-0.0241,0.2918,0.1800
82,5.2925,5.2397,3.9848,False,317.065,sprint,-1.0000,0.0000,8.000,23.419,0.2107,-0.2255,0.2862,0.1800
83,5.3547,5.3035,3.9848,False,344.872,sprint,-1.0000,0.0000,8.000,8.251,0.1418,-0.1085,0.2913,0.1800
84,5.4166,5.3650,2.6565,False,20.875,walk,-1.0000,0.0000,5.951,-8.961,0.1383,0.0439,0.2900,0.1800
85,5.4799,5.4269,2.6565,False,37.960,walk,-1.0000,0.0000,4.000,-11.987,0.1601,0.0798,0.2870,0.1800
86,5.5422,5.4910,2.6565,False,16.756,walk,-1.0000,0.0000,4.000,-5.291,0.1287,0.0208,0.2906,0.1800
87,5.6060,5.5527,2.6565,False,339.366,walk,-1.0000,0.0000,4.000,6.516,0.1437,-0.0836,0.2915,0.1800
88,5.6675,5.6162,2.6565,False,322.173,walk,-1.0000,0.0000,4.000,11.946,0.1686,-0.1308,0.2897,0.1800
89,5.7374,5.6784,2.6565,False,343.162,walk,-1.0000,0.0000,4.000,5.317,0.1329,-0.0731,0.2917,0.1800
90,5.8010,5.7489,2.6565,False,25.107,walk,-1.0000,0.0000,4.000,-7.929,0.1486,0.0441,0.2894,0.1800
91,5.8610,5.8117,2.6565,False,37.183,walk,-1.0000,0.0000,4.000,-11.742,0.1600,0.0776,0.2872,0.1800
92,5.9216,5.8717,2.6565,False,13.468,walk,-1.0000,0.0000,4.000,-4.253,0.1188,0.0116,0.2909,0.1800
93,5.9831,5.9323,2.6565,False,336.931,walk,-1.0000,0.0000,4.000,7.285,0.1500,-0.0903,0.2913,0.1800
94,6.0436,5.9938,2.6565,False,322.241,walk,-1.0000,0.0000,4.000,11.924,0.1686,-0.1306,0.2897,0.1800
95,6.1055,6.0541,2.6565,False,343.502,walk,-1.0000,0.0000,4.000,5.210,0.1320,-0.0721,0.2917,0.1800
96,6.1670,6.1160,2.6565,False,21.053,walk,-1.0000,0.0000,4.000,-6.648,0.1403,0.0328,0.2900,0.1800
97,6.2279,6.1773,2.6565,False,37.943,walk,-1.0000,0.0000,4.000,-11.982,0.1600,0.0797,0.2870,0.1800
98,6.2883,6.2387,2.6565,False,18.139,walk,-1.0000,0.0000,4.000,-5.728,0.1328,0.0247,0.2904,0.1800
99,6.3618,6.3064,0.0000,False,345.658,idle,-1.0000,0.0000,3.584,4.545,0.2071,-0.0645,0.3203,0.1000
100,6.4238,6.3716,0.0000,False,354.344,idle,-1.0000,0.0000,0.964,1.769,0.1503,-0.0289,0.4725,0.1800
101,6.4863,6.4332,0.0000,False,0.000,idle,-1.0000,0.0000,-1.888,0.000,0.2166,-0.0083,0.5731,0.1800
102,6.5531,6.4968,0.0000,False,0.000,idle,-1.0000,0.0000,-3.296,0.000,0.2449,-0.0072,0.5942,0.1800
103,6.6170,6.5632,0.0000,False,0.000,idle,-1.0000,0.0000,-4.507,0.000,0.2705,-0.0075,0.6108,0.1800
104,6.6801,6.6265,0.0000,False,0.000,idle,-1.0000,0.0000,-4.996,0.000,0.2811,-0.0079,0.6170,0.1800
105,6.7409,6.6895,0.0000,False,0.000,idle,-1.0000,0.0000,-4.677,0.000,0.2712,-0.0073,0.6111,0.1800
106,6.8031,6.7507,0.0000,False,0.000,idle,-1.0000,0.0000,-3.876,0.000,0.2485,-0.0066,0.5964,0.1800
107,6.8660,6.8127,0.0000,False,0.000,idle,-1.0000,0.0000,-2.765,0.000,0.2212,-0.0068,0.5762,0.1800
108,6.9298,6.8758,0.0000,False,0.000,idle,-1.0000,0.0000,-1.520,0.000,0.1970,-0.0085,0.5559,0.1800
109,6.9914,6.9394,0.0000,False,0.000,idle,-1.0000,0.0000,-0.349,0.000,0.1830,-0.0110,0.5433,0.1800
110,7.0555,7.0017,0.0000,False,0.000,idle,-1.0000,0.0000,0.685,0.000,0.1844,-0.0136,0.5456,0.1800
111,7.1183,7.0650,0.0000,False,0.000,idle,-1.0000,0.0000,1.899,0.000,0.1997,-0.0160,0.5615,0.1800
112,7.1812,7.1278,0.0000,False,0.000,idle,-1.0000,0.0000,3.131,0.000,0.2234,-0.0174,0.5826,0.1800
113,7.2432,7.1905,0.0000,False,0.000,idle,-1.0000,0.0000,4.179,0.000,0.2485,-0.0173,0.6019,0.1800
114,7.3069,7.2526,0.0000,False,0.000,idle,-1.0000,0.0000,4.840,0.000,0.2667,-0.0166,0.6141,0.1800
115,7.3724,7.3174,0.0000,False,0.000,idle,-1.0000,0.0000,4.902,0.000,0.2694,-0.0164,0.6159,0.1800
116,7.4370,7.3826,0.0000,False,0.000,idle,-1.0000,0.0000,4.113,0.000,0.2540,-0.0168,0.6056,0.1800
117,7.5250,7.4502,0.0000,False,0.000,idle,-1.0000,0.0000,2.734,0.000,0.2280,-0.0164,0.5860,0.1800
