frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
33,2.3347,2.1960,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7522,0.5446,0.5532,0.1800
34,2.4011,2.2630,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7522,0.5446,0.5532,0.1800
35,2.4680,2.3289,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7522,0.5446,0.5532,0.1800
36,2.5360,2.3961,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7522,0.5446,0.5532,0.1800
37,2.6024,2.4647,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
38,2.6693,2.5307,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
39,2.7345,2.5971,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
40,2.7996,2.6628,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
41,2.8652,2.7275,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
42,2.9296,2.7930,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
43,2.9959,2.8575,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
44,3.0632,2.9241,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
45,3.1311,2.9919,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
46,3.2015,3.0594,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7523,0.5445,0.5532,0.1800
