frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
53,3.6317,3.5816,0.0000,False,0.000,idle,-1.0000,0.0000,-4.783,0.000,0.3942,-0.0259,0.8886,0.1800
54,3.6913,3.6424,0.0000,False,0.000,idle,-1.0000,0.0000,-4.941,0.000,0.3988,-0.0264,0.8900,0.1800
55,3.7812,3.7023,0.0000,False,0.000,idle,-1.0000,0.0000,-4.470,0.000,0.3758,-0.0242,0.8823,0.1800
56,3.8447,3.7922,0.0000,False,0.000,idle,-1.0000,0.0000,-3.050,0.000,0.3142,-0.0200,0.8570,0.1800
57,3.9079,3.8558,0.0000,False,0.000,idle,-1.0000,0.0000,-1.799,0.000,0.2702,-0.0192,0.8347,0.1800
58,3.9693,3.9186,0.0000,False,0.000,idle,-1.0000,0.0000,-0.602,0.000,0.2417,-0.0204,0.8183,0.1800
59,4.0292,3.9794,0.0000,False,0.000,idle,-1.0000,0.0000,0.400,0.000,0.2387,-0.0221,0.8170,0.1800
60,4.0895,4.0394,0.0000,False,0.000,idle,-1.0000,0.0000,1.508,0.000,0.2597,-0.0235,0.8303,0.1800
61,4.1492,4.0995,0.0000,False,0.000,idle,-1.0000,0.0000,2.697,0.000,0.2964,-0.0234,0.8506,0.1800
62,4.2111,4.1602,0.0000,False,0.000,idle,-1.0000,0.0000,3.800,0.000,0.3390,-0.0213,0.8705,0.1800
63,4.2704,4.2215,0.0000,False,0.000,idle,-1.0000,0.0000,4.639,0.000,0.3762,-0.0182,0.8850,0.1800
64,4.3307,4.2808,0.0000,False,0.000,idle,-1.0000,0.0000,4.978,0.000,0.3925,-0.0166,0.8906,0.1800
65,4.3904,4.3414,0.0000,False,0.000,idle,-1.0000,0.0000,4.635,0.000,0.3815,-0.0178,0.8869,0.1800
66,4.4520,4.4015,0.0000,False,0.000,idle,-1.0000,0.0000,3.652,0.000,0.3493,-0.0207,0.8747,0.1800
67,4.5140,4.4638,0.0000,False,0.000,idle,-1.0000,0.0000,2.304,0.000,0.3062,-0.0227,0.8552,0.1800
68,4.5772,4.5240,0.0000,False,0.000,idle,-1.0000,0.0000,1.040,0.000,0.2670,-0.0227,0.8342,0.1800
69,4.6386,4.5882,0.0000,False,0.000,idle,-1.0000,0.0000,0.261,0.000,0.2436,-0.0219,0.8200,0.1800
70,4.6985,4.6496,0.0000,False,0.000,idle,-1.0000,0.0000,-0.117,0.000,0.2395,-0.0212,0.8172,0.1800
71,4.7591,4.7095,0.0000,False,0.000,idle,-1.0000,0.0000,-0.875,0.000,0.2635,-0.0203,0.8313,0.1800
72,4.8177,4.7694,0.0000,False,0.000,idle,-1.0000,0.0000,-2.080,0.000,0.3026,-0.0201,0.8517,0.1800
73,4.8842,4.8288,0.0000,False,0.000,idle,-1.0000,0.0000,-3.386,0.000,0.3463,-0.0218,0.8711,0.1800
74,4.9452,4.8950,0.0000,False,0.000,idle,-1.0000,0.0000,-4.557,0.000,0.3864,-0.0251,0.8860,0.1800
75,5.0043,4.9559,0.0000,False,0.000,idle,-1.0000,0.0000,-4.997,0.000,0.4016,-0.0267,0.8909,0.1800
76,5.0631,5.0152,0.0000,False,0.000,idle,-1.0000,0.0000,-4.691,0.000,0.3864,-0.0252,0.8859,0.1800
77,5.1229,5.0738,0.0000,False,0.000,idle,-1.0000,0.0000,-3.945,0.000,0.3517,-0.0222,0.8731,0.1800
78,5.1865,5.1342,0.0000,False,0.000,idle,-1.0000,0.0000,-2.882,0.000,0.3078,-0.0198,0.8540,0.1800
79,5.2510,5.1977,0.0000,False,0.000,idle,-1.0000,0.0000,-1.630,0.000,0.2656,-0.0193,0.8321,0.1800
80,5.3106,5.2622,0.0000,False,0.000,idle,-1.0000,0.0000,-0.427,0.000,0.2396,-0.0207,0.8171,0.1800
81,5.3750,5.3205,0.0000,False,0.000,idle,-1.0000,0.0000,0.525,0.000,0.2396,-0.0223,0.8176,0.1800
82,5.4362,5.3858,0.0000,False,0.000,idle,-1.0000,0.0000,1.766,0.000,0.2664,-0.0236,0.8342,0.1800
83,5.4956,5.4469,0.0000,False,0.000,idle,-1.0000,0.0000,2.969,0.000,0.3062,-0.0231,0.8555,0.1800
84,5.5578,5.5060,0.0000,False,0.000,idle,-1.0000,0.0000,3.993,0.000,0.3473,-0.0207,0.8740,0.1800
85,5.6163,5.5683,0.0000,False,0.000,idle,-1.0000,0.0000,4.746,0.000,0.3813,-0.0177,0.8868,0.1800
86,5.6754,5.6269,0.0000,False,0.000,idle,-1.0000,0.0000,4.978,0.000,0.3928,-0.0165,0.8907,0.1800
87,5.7356,5.6862,0.0000,False,0.000,idle,-1.0000,0.0000,4.504,0.000,0.3772,-0.0183,0.8853,0.1800
88,5.7939,5.7460,0.0000,False,0.000,idle,-1.0000,0.0000,3.424,0.000,0.3419,-0.0212,0.8716,0.1800
89,5.8519,5.8041,0.0000,False,0.000,idle,-1.0000,0.0000,2.150,0.000,0.3014,-0.0228,0.8528,0.1800
90,5.9104,5.8623,0.0000,False,0.000,idle,-1.0000,0.0000,0.958,0.000,0.2645,-0.0227,0.8328,0.1800
91,5.9697,5.9209,0.0000,False,0.000,idle,-1.0000,0.0000,0.266,0.000,0.2438,-0.0219,0.8201,0.1800
92,6.0287,5.9795,0.0000,False,0.000,idle,-1.0000,0.0000,-0.103,0.000,0.2391,-0.0212,0.8170,0.1800
93,6.0871,6.0388,0.0000,False,0.000,idle,-1.0000,0.0000,-0.809,0.000,0.2613,-0.0203,0.8301,0.1800
94,6.1457,6.0977,0.0000,False,0.000,idle,-1.0000,0.0000,-1.968,0.000,0.2989,-0.0200,0.8499,0.1800
95,6.2140,6.1570,0.0000,False,0.000,idle,-1.0000,0.0000,-3.281,0.000,0.3427,-0.0216,0.8697,0.1800
96,6.2743,6.2245,0.0000,False,0.000,idle,-1.0000,0.0000,-4.513,0.000,0.3849,-0.0249,0.8854,0.1800
97,6.3335,6.2846,0.0000,False,0.000,idle,-1.0000,0.0000,-4.984,0.000,0.4012,-0.0267,0.8908,0.1800
98,6.3925,6.3436,0.0000,False,0.000,idle,-1.0000,0.0000,-4.731,0.000,0.3883,-0.0253,0.8866,0.1800
99,6.4513,6.4030,0.0000,False,0.000,idle,-1.0000,0.0000,-4.008,0.000,0.3545,-0.0224,0.8743,0.1800
100,6.5113,6.4618,0.0000,False,0.000,idle,-1.0000,0.0000,-2.993,0.000,0.3120,-0.0199,0.8559,0.1800
101,6.5704,6.5216,0.0000,False,0.000,idle,-1.0000,0.0000,-1.816,0.000,0.2707,-0.0192,0.8349,0.1800
102,6.6318,6.5809,0.0000,False,0.000,idle,-1.0000,0.0000,-0.682,0.000,0.2433,-0.0203,0.8193,0.1800
103,6.6917,6.6424,0.0000,False,0.000,idle,-1.0000,0.0000,0.339,0.000,0.2383,-0.0220,0.8166,0.1800
104,6.7503,6.7023,0.0000,False,0.000,idle,-1.0000,0.0000,1.434,0.000,0.2578,-0.0234,0.8291,0.1800
105,6.8086,6.7601,0.0000,False,0.000,idle,-1.0000,0.0000,2.578,0.000,0.2921,-0.0235,0.8484,0.1800
106,6.8673,6.8189,0.0000,False,0.000,idle,-1.0000,0.0000,3.671,0.000,0.3336,-0.0217,0.8682,0.1800
107,6.9286,6.8774,0.0000,False,0.000,idle,-1.0000,0.0000,4.508,0.000,0.3702,-0.0188,0.8829,0.1800
108,6.9938,6.9392,0.0000,False,0.000,idle,-1.0000,0.0000,4.955,0.000,0.3913,-0.0167,0.8902,0.1800
109,7.0551,7.0044,0.0000,False,0.000,idle,-1.0000,0.0000,4.677,0.000,0.3829,-0.0177,0.8873,0.1800
110,7.1141,7.0654,0.0000,False,0.000,idle,-1.0000,0.0000,3.707,0.000,0.3511,-0.0205,0.8754,0.1800
111,7.1725,7.1242,0.0000,False,0.000,idle,-1.0000,0.0000,2.444,0.000,0.3106,-0.0226,0.8574,0.1800
112,7.2312,7.1832,0.0000,False,0.000,idle,-1.0000,0.0000,1.185,0.000,0.2714,-0.0228,0.8368,0.1800
113,7.2916,7.2416,0.0000,False,0.000,idle,-1.0000,0.0000,0.365,0.000,0.2467,-0.0220,0.8219,0.1800
114,7.3497,7.3022,0.0000,False,0.000,idle,-1.0000,0.0000,-0.058,0.000,0.2377,-0.0213,0.8161,0.1800
115,7.4092,7.3598,0.0000,False,0.000,idle,-1.0000,0.0000,-0.601,0.000,0.2548,-0.0205,0.8263,0.1800
116,7.4675,7.4191,0.0000,False,0.000,idle,-1.0000,0.0000,-1.708,0.000,0.2904,-0.0200,0.8457,0.1800
117,7.5284,7.4779,0.0000,False,0.000,idle,-1.0000,0.0000,-3.008,0.000,0.3335,-0.0211,0.8658,0.1800
118,7.5878,7.5383,0.0000,False,0.000,idle,-1.0000,0.0000,-4.200,0.000,0.3741,-0.0239,0.8817,0.1800
119,7.6458,7.5975,0.0000,False,0.000,idle,-1.0000,0.0000,-4.899,0.000,0.3982,-0.0263,0.8898,0.1800
120,7.7061,7.6569,0.0000,False,0.000,idle,-1.0000,0.0000,-4.890,0.000,0.3962,-0.0262,0.8892,0.1800
121,7.7688,7.7170,0.0000,False,0.000,idle,-1.0000,0.0000,-4.292,0.000,0.3674,-0.0234,0.8792,0.1800
122,7.8311,7.7797,0.0000,False,0.000,idle,-1.0000,0.0000,-3.279,0.000,0.3234,-0.0205,0.8611,0.1800
123,7.8912,7.8413,0.0000,False,0.000,idle,-1.0000,0.0000,-2.088,0.000,0.2796,-0.0192,0.8398,0.1800
124,7.9504,7.9019,0.0000,False,0.000,idle,-1.0000,0.0000,-0.909,0.000,0.2478,-0.0200,0.8219,0.1800
125,8.0109,7.9603,0.0000,False,0.000,idle,-1.0000,0.0000,0.087,0.000,0.2365,-0.0216,0.8154,0.1800
126,8.0703,8.0207,0.0000,False,0.000,idle,-1.0000,0.0000,1.142,0.000,0.2505,-0.0232,0.8246,0.1800
127,8.1302,8.0800,0.0000,False,0.000,idle,-1.0000,0.0000,2.314,0.000,0.2833,-0.0236,0.8437,0.1800
128,8.1891,8.1402,0.0000,False,0.000,idle,-1.0000,0.0000,3.456,0.000,0.3250,-0.0222,0.8644,0.1800
129,8.2505,8.1997,0.0000,False,0.000,idle,-1.0000,0.0000,4.373,0.000,0.3640,-0.0194,0.8806,0.1800
130,8.3155,8.2609,0.0000,False,0.000,idle,-1.0000,0.0000,4.922,0.000,0.3897,-0.0169,0.8897,0.1800
131,8.3776,8.3261,0.0000,False,0.000,idle,-1.0000,0.0000,4.809,0.000,0.3872,-0.0172,0.8888,0.1800
132,8.4398,8.3882,0.0000,False,0.000,idle,-1.0000,0.0000,3.922,0.000,0.3581,-0.0200,0.8782,0.1800
133,8.5067,8.4502,0.0000,False,0.000,idle,-1.0000,0.0000,2.607,0.000,0.3158,-0.0224,0.8599,0.1800
134,8.5712,8.5179,0.0000,False,0.000,idle,-1.0000,0.0000,1.156,0.000,0.2706,-0.0228,0.8363,0.1800
135,8.6301,8.5815,0.0000,False,0.000,idle,-1.0000,0.0000,0.313,0.000,0.2452,-0.0219,0.8210,0.1800
136,8.6905,8.6403,0.0000,False,0.000,idle,-1.0000,0.0000,-0.078,0.000,0.2383,-0.0213,0.8165,0.1800
137,8.7493,8.7007,0.0000,False,0.000,idle,-1.0000,0.0000,-0.728,0.000,0.2588,-0.0204,0.8286,0.1800
138,8.8088,8.7596,0.0000,False,0.000,idle,-1.0000,0.0000,-1.862,0.000,0.2954,-0.0200,0.8482,0.1800
139,8.8703,8.8190,0.0000,False,0.000,idle,-1.0000,0.0000,-3.181,0.000,0.3393,-0.0214,0.8682,0.1800
140,8.9291,8.8800,0.0000,False,0.000,idle,-1.0000,0.0000,-4.339,0.000,0.3789,-0.0243,0.8834,0.1800
141,8.9886,8.9391,0.0000,False,0.000,idle,-1.0000,0.0000,-4.933,0.000,0.3994,-0.0265,0.8902,0.1800
142,9.0507,8.9995,0.0000,False,0.000,idle,-1.0000,0.0000,-4.816,0.000,0.3925,-0.0258,0.8880,0.1800
143,9.1093,9.0603,0.0000,False,0.000,idle,-1.0000,0.0000,-4.153,0.000,0.3610,-0.0229,0.8768,0.1800
144,9.1707,9.1194,0.0000,False,0.000,idle,-1.0000,0.0000,-3.165,0.000,0.3187,-0.0202,0.8590,0.1800
145,9.2325,9.1807,0.0000,False,0.000,idle,-1.0000,0.0000,-1.967,0.000,0.2756,-0.0192,0.8376,0.1800
146,9.2946,9.2430,0.0000,False,0.000,idle,-1.0000,0.0000,-0.767,0.000,0.2450,-0.0202,0.8203,0.1800
147,9.3574,9.3049,0.0000,False,0.000,idle,-1.0000,0.0000,0.271,0.000,0.2378,-0.0219,0.8163,0.1800
148,9.4166,9.3677,0.0000,False,0.000,idle,-1.0000,0.0000,1.409,0.000,0.2572,-0.0234,0.8287,0.1800
149,9.4746,9.4264,0.0000,False,0.000,idle,-1.0000,0.0000,2.572,0.000,0.2919,-0.0235,0.8483,0.1800
150,9.5368,9.4849,0.0000,False,0.000,idle,-1.0000,0.0000,3.659,0.000,0.3332,-0.0217,0.8680,0.1800
151,9.5963,9.5473,0.0000,False,0.000,idle,-1.0000,0.0000,4.546,0.000,0.3720,-0.0186,0.8835,0.1800
152,9.6558,9.6064,0.0000,False,0.000,idle,-1.0000,0.0000,4.956,0.000,0.3914,-0.0167,0.8902,0.1800
153,9.7153,9.6664,0.0000,False,0.000,idle,-1.0000,0.0000,4.730,0.000,0.3846,-0.0175,0.8879,0.1800
154,9.7737,9.7255,0.0000,False,0.000,idle,-1.0000,0.0000,3.841,0.000,0.3555,-0.0202,0.8772,0.1800
155,9.8351,9.7836,0.0000,False,0.000,idle,-1.0000,0.0000,2.604,0.000,0.3157,-0.0224,0.8598,0.1800
156,9.8943,9.8453,0.0000,False,0.000,idle,-1.0000,0.0000,1.278,0.000,0.2743,-0.0228,0.8384,0.1800
157,9.9521,9.9046,0.0000,False,0.000,idle,-1.0000,0.0000,0.393,0.000,0.2475,-0.0220,0.8225,0.1800
158,10.0114,9.9627,0.0000,False,0.000,idle,-1.0000,0.0000,-0.032,0.000,0.2369,-0.0214,0.8156,0.1800
159,10.0707,10.0216,0.0000,False,0.000,idle,-1.0000,0.0000,-0.519,0.000,0.2522,-0.0206,0.8248,0.1800
160,10.1321,10.0810,0.0000,False,0.000,idle,-1.0000,0.0000,-1.611,0.000,0.2872,-0.0199,0.8440,0.1800
161,10.1943,10.1436,0.0000,False,0.000,idle,-1.0000,0.0000,-2.986,0.000,0.3328,-0.0210,0.8655,0.1800
162,10.2543,10.2056,0.0000,False,0.000,idle,-1.0000,0.0000,-4.211,0.000,0.3744,-0.0239,0.8818,0.1800
163,10.3129,10.2652,0.0000,False,0.000,idle,-1.0000,0.0000,-4.903,0.000,0.3984,-0.0264,0.8899,0.1800
164,10.3738,10.3233,0.0000,False,0.000,idle,-1.0000,0.0000,-4.892,0.000,0.3963,-0.0262,0.8892,0.1800
165,10.4317,10.3840,0.0000,False,0.000,idle,-1.0000,0.0000,-4.288,0.000,0.3672,-0.0234,0.8791,0.1800
166,10.4928,10.4423,0.0000,False,0.000,idle,-1.0000,0.0000,-3.352,0.000,0.3264,-0.0206,0.8625,0.1800
167,10.5527,10.5043,0.0000,False,0.000,idle,-1.0000,0.0000,-2.161,0.000,0.2821,-0.0192,0.8411,0.1800
168,10.6118,10.5632,0.0000,False,0.000,idle,-1.0000,0.0000,-1.009,0.000,0.2497,-0.0198,0.8231,0.1800
169,10.6746,10.6233,0.0000,False,0.000,idle,-1.0000,0.0000,0.026,0.000,0.2361,-0.0215,0.8151,0.1800
170,10.7344,10.6854,0.0000,False,0.000,idle,-1.0000,0.0000,1.105,0.000,0.2498,-0.0231,0.8242,0.1800
171,10.7928,10.7448,0.0000,False,0.000,idle,-1.0000,0.0000,2.276,0.000,0.2821,-0.0236,0.8430,0.1800
172,10.8531,10.8033,0.0000,False,0.000,idle,-1.0000,0.0000,3.392,0.000,0.3225,-0.0223,0.8632,0.1800
173,10.9141,10.8638,0.0000,False,0.000,idle,-1.0000,0.0000,4.343,0.000,0.3627,-0.0195,0.8801,0.1800
174,10.9730,10.9245,0.0000,False,0.000,idle,-1.0000,0.0000,4.913,0.000,0.3893,-0.0169,0.8895,0.1800
175,11.0318,10.9832,0.0000,False,0.000,idle,-1.0000,0.0000,4.881,0.000,0.3896,-0.0169,0.8896,0.1800
176,11.0922,11.0429,0.0000,False,0.000,idle,-1.0000,0.0000,4.123,0.000,0.3647,-0.0194,0.8807,0.1800
177,11.1512,11.1030,0.0000,False,0.000,idle,-1.0000,0.0000,2.913,0.000,0.3255,-0.0220,0.8644,0.1800
178,11.2111,11.1622,0.0000,False,0.000,idle,-1.0000,0.0000,1.614,0.000,0.2846,-0.0229,0.8441,0.1800
179,11.2707,11.2210,0.0000,False,0.000,idle,-1.0000,0.0000,0.531,0.000,0.2517,-0.0222,0.8250,0.1800
180,11.3298,11.2809,0.0000,False,0.000,idle,-1.0000,0.0000,0.058,0.000,0.2376,-0.0215,0.8161,0.1800
181,11.3925,11.3399,0.0000,False,0.000,idle,-1.0000,0.0000,-0.348,0.000,0.2468,-0.0209,0.8216,0.1800
182,11.4531,11.4035,0.0000,False,0.000,idle,-1.0000,0.0000,-1.389,0.000,0.2800,-0.0200,0.8403,0.1800
183,11.5156,11.4635,0.0000,False,0.000,idle,-1.0000,0.0000,-2.689,0.000,0.3228,-0.0206,0.8611,0.1800
