seconds,x,y,z,state
10.639,7.300,0.100,-4.000,idle|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=90.0|peeing=False|peeCooldown=125.2|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=3
10.742,7.300,0.100,-4.000,idle|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=90.0|peeing=False|peeCooldown=125.0|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=3
10.844,7.300,0.100,-4.000,idle|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=90.0|peeing=False|peeCooldown=124.9|aerial=False|glide=False|legs=0|activity=Investigate|site=1|visits=3
10.947,7.300,0.100,-4.000,alert|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=84.1|peeing=False|peeCooldown=124.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.051,7.300,0.100,-4.000,alert|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=67.4|peeing=False|peeCooldown=124.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.153,7.300,0.100,-4.000,alert|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=51.1|peeing=False|peeCooldown=124.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.255,7.300,0.100,-4.000,alert|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=34.7|peeing=False|peeCooldown=124.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.380,7.300,0.100,-4.000,alert|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=14.7|peeing=False|peeCooldown=124.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.481,7.300,0.100,-4.000,alert|wait=5.41|panic=0.00|target=1|speed=0.00|near=False|yaw=358.6|peeing=False|peeCooldown=124.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.584,7.299,0.100,-4.000,alert|wait=5.41|panic=0.00|target=1|speed=0.02|near=False|yaw=342.2|peeing=False|peeCooldown=124.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.692,7.293,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.07|near=False|yaw=324.9|peeing=False|peeCooldown=124.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.796,7.282,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.12|near=False|yaw=308.2|peeing=False|peeCooldown=124.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
11.900,7.266,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.17|near=False|yaw=291.8|peeing=False|peeCooldown=123.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.008,7.245,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=274.4|peeing=False|peeCooldown=123.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.118,7.223,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=123.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.220,7.203,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=123.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.321,7.183,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=123.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.430,7.161,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=123.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.539,7.139,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=123.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.655,7.116,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=123.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.757,7.095,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=123.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.858,7.075,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
12.964,7.054,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.066,7.034,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.168,7.013,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.269,6.993,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.371,6.973,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.473,6.952,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.575,6.932,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.675,6.912,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.777,6.891,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=122.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.878,6.871,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=121.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
13.979,6.851,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=121.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.081,6.831,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=121.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.183,6.810,0.100,-4.000,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=270.0|peeing=False|peeCooldown=121.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.284,6.800,0.100,-3.992,walk|wait=5.41|panic=0.00|target=1|speed=0.15|near=False|yaw=277.9|peeing=False|peeCooldown=121.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.388,6.800,0.100,-3.984,walk|wait=5.41|panic=0.00|target=1|speed=0.04|near=False|yaw=294.5|peeing=False|peeCooldown=121.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.495,6.800,0.100,-3.976,walk|wait=5.41|panic=0.00|target=1|speed=0.09|near=False|yaw=311.6|peeing=False|peeCooldown=121.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.597,6.800,0.100,-3.963,walk|wait=5.41|panic=0.00|target=1|speed=0.14|near=False|yaw=328.0|peeing=False|peeCooldown=121.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.699,6.800,0.100,-3.946,walk|wait=5.41|panic=0.00|target=1|speed=0.19|near=False|yaw=344.2|peeing=False|peeCooldown=121.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.800,6.800,0.100,-3.926,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=121.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
14.901,6.800,0.100,-3.906,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.008,6.800,0.100,-3.885,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.110,6.800,0.100,-3.864,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.211,6.800,0.100,-3.844,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.317,6.800,0.100,-3.823,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.420,6.800,0.100,-3.802,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.526,6.800,0.100,-3.781,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.629,6.800,0.100,-3.760,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.732,6.800,0.100,-3.740,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.838,6.800,0.100,-3.718,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=120.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
15.942,6.800,0.100,-3.698,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.045,6.800,0.100,-3.677,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.155,6.800,0.100,-3.655,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.260,6.800,0.100,-3.634,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.365,6.800,0.100,-3.613,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.473,6.800,0.100,-3.591,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.580,6.800,0.100,-3.570,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.680,6.800,0.100,-3.550,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.782,6.800,0.100,-3.530,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=119.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.887,6.800,0.100,-3.509,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=359.9|peeing=False|peeCooldown=118.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
16.991,6.800,0.100,-3.489,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.097,6.800,0.100,-3.468,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.198,6.800,0.100,-3.448,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.314,6.800,0.100,-3.424,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.420,6.800,0.100,-3.403,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.521,6.800,0.100,-3.383,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.622,6.800,0.100,-3.363,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.726,6.800,0.100,-3.342,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.828,6.800,0.100,-3.322,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=118.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
17.932,6.800,0.100,-3.301,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.036,6.800,0.100,-3.280,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.141,6.800,0.100,-3.259,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.248,6.800,0.100,-3.238,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.351,6.800,0.100,-3.217,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.452,6.800,0.100,-3.197,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.572,6.800,0.100,-3.173,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.673,6.800,0.100,-3.153,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.773,6.800,0.100,-3.133,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=117.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.875,6.800,0.100,-3.112,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
18.976,6.800,0.100,-3.092,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.078,6.800,0.100,-3.072,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.178,6.800,0.100,-3.052,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.281,6.800,0.100,-3.031,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.390,6.800,0.100,-3.009,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.512,6.800,0.100,-2.985,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.614,6.800,0.100,-2.964,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.2|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.717,6.800,0.100,-2.944,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.827,6.800,0.100,-2.922,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=116.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
19.932,6.800,0.100,-2.901,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.035,6.800,0.100,-2.880,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.136,6.800,0.100,-2.860,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.238,6.800,0.100,-2.840,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.340,6.800,0.100,-2.819,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.441,6.800,0.100,-2.799,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.542,6.800,0.100,-2.779,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.3|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.644,6.800,0.100,-2.758,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.1|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.746,6.800,0.100,-2.738,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=115.0|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.849,6.800,0.100,-2.717,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=114.9|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
20.955,6.800,0.100,-2.696,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=114.8|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
21.055,6.800,0.100,-2.676,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=114.7|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
21.169,6.800,0.100,-2.653,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=114.6|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
21.278,6.800,0.100,-2.632,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=114.5|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
21.383,6.800,0.100,-2.611,walk|wait=5.41|panic=0.00|target=1|speed=0.20|near=False|yaw=0.0|peeing=False|peeCooldown=114.4|aerial=False|glide=False|legs=0|activity=Transit|site=2|visits=3
21.490,6.800,0.100,-2.585,run|wait=5.41|panic=2.40|target=1|speed=0.32|near=True|yaw=0.0|peeing=False|peeCooldown=114.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
21.592,6.800,0.100,-2.531,run|wait=5.41|panic=2.30|target=1|speed=0.73|near=True|yaw=0.0|peeing=False|peeCooldown=114.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
21.693,6.800,0.100,-2.542,run|wait=5.41|panic=2.20|target=1|speed=0.69|near=True|yaw=14.2|peeing=False|peeCooldown=114.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
21.794,6.800,0.100,-2.591,run|wait=5.41|panic=2.10|target=1|speed=0.28|near=True|yaw=40.3|peeing=False|peeCooldown=114.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
21.897,6.800,0.100,-2.600,alert|wait=5.41|panic=1.99|target=1|speed=0.00|near=True|yaw=67.2|peeing=False|peeCooldown=113.9|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
21.997,6.800,0.100,-2.600,alert|wait=5.41|panic=1.89|target=1|speed=0.00|near=True|yaw=93.1|peeing=False|peeCooldown=113.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.098,6.800,0.100,-2.617,run|wait=5.41|panic=1.79|target=1|speed=0.36|near=True|yaw=119.5|peeing=False|peeCooldown=113.7|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.198,6.800,0.100,-2.673,run|wait=5.41|panic=1.69|target=1|speed=0.76|near=True|yaw=145.4|peeing=False|peeCooldown=113.6|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.301,6.800,0.100,-2.772,run|wait=5.41|panic=1.59|target=1|speed=1.10|near=True|yaw=172.0|peeing=False|peeCooldown=113.5|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.401,6.800,0.100,-2.882,run|wait=5.41|panic=1.49|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=113.4|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.504,6.800,0.100,-2.996,run|wait=5.41|panic=1.39|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=113.3|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.609,6.800,0.100,-3.108,run|wait=5.41|panic=1.28|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=113.2|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.715,6.800,0.100,-3.226,run|wait=5.41|panic=1.17|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=113.1|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.815,6.800,0.100,-3.335,run|wait=5.41|panic=1.08|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=113.0|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
22.918,6.800,0.100,-3.448,run|wait=5.41|panic=0.97|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=112.9|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
23.019,6.800,0.100,-3.560,run|wait=5.41|panic=0.87|target=1|speed=1.10|near=True|yaw=180.0|peeing=False|peeCooldown=112.8|aerial=False|glide=False|legs=0|activity=Retreat|site=2|visits=3
