frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
25,3.3392,3.5465,2.4035,True,343.216,holding-right,-1.0000,0.0000,0.000,0.000,0.8302,0.5799,0.5323,0.1800
26,3.4747,3.6804,2.4035,True,37.829,holding-right,-1.0000,0.0000,0.000,0.000,0.8789,0.5799,0.5323,0.1800
27,3.6028,3.8263,2.4035,True,341.897,holding-right,-1.0000,0.0000,0.000,0.000,0.8355,0.5799,0.5323,0.1800
28,3.7272,3.9426,2.4035,True,329.353,holding-right,-1.0000,0.0000,0.000,0.000,0.8706,0.5799,0.5323,0.1800
29,3.8503,4.0683,2.4035,True,29.686,holding-right,-1.0000,0.0000,0.000,0.000,0.8689,0.5799,0.5323,0.1800
30,3.9866,4.1953,2.4035,True,14.228,holding-right,-1.0000,0.0000,0.000,0.000,0.8194,0.5799,0.5323,0.1800
31,4.1278,4.3285,2.4035,True,322.068,holding-right,-1.0000,0.0000,0.000,0.000,0.8790,0.5799,0.5323,0.1800
32,4.2631,4.4946,2.4035,True,28.662,holding-right,-1.0000,0.0000,0.000,0.000,0.8668,0.5799,0.5323,0.1800
33,4.3786,4.6199,2.4035,True,16.536,holding-right,-1.0000,0.0000,0.000,0.000,0.8290,0.5799,0.5323,0.1800
34,4.5145,4.7191,2.4035,True,328.091,holding-right,-1.0000,0.0000,0.000,0.000,0.8727,0.5799,0.5323,0.1800
35,4.6333,4.8551,2.4035,True,354.360,holding-right,-1.0000,0.0000,0.000,0.000,0.7758,0.5799,0.5323,0.1800
36,4.7517,4.9723,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
37,4.9144,5.1134,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
38,5.0430,5.2545,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
39,5.1737,5.3989,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
40,5.2880,5.5123,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
41,5.4350,5.6270,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
42,5.5459,5.7748,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,0.7499,0.5513,0.5323,0.1800
