time,elapsed,host,local,round,held,charge,spin,torso,arm,shoeState,shoeSpin,bodyX,bodyZ
12.4486,1.2173,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.4992,1.2678,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.5500,1.3187,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.6001,1.3688,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.6504,1.4191,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.7012,1.4699,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.7523,1.5210,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.8031,1.5718,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.8539,1.6226,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.9055,1.6741,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
12.9574,1.7261,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
13.0087,1.7774,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
13.0592,1.8279,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
13.1095,1.8782,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
13.1597,1.9284,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
13.2100,1.9787,0,1,1,1,-1.0000,0.0000,0.000,0.000,1,0.0000,-1.8000,9.0000
13.2610,2.0297,0,1,1,1,0.0116,0.0000,-0.006,-0.023,1,0.0000,-1.8992,8.9802
13.3115,2.0802,0,1,1,1,0.0318,0.0000,-0.048,-0.174,1,0.0000,-1.9985,8.9603
13.3618,2.1305,0,1,1,1,0.0519,0.0000,-0.125,-0.456,1,0.0000,-2.1473,8.9305
13.4128,2.1815,0,1,1,1,0.0723,0.0000,-0.239,-0.872,1,0.0000,-2.2466,8.9107
13.4632,2.2319,0,1,1,1,0.0925,0.0000,-0.385,-1.406,1,0.0000,-2.3954,8.8809
13.5141,2.2828,0,1,1,1,0.1128,0.0000,-0.565,-2.064,1,0.0000,-2.4946,8.8611
13.5646,2.3333,0,1,1,1,0.1330,0.0000,-0.774,-2.827,1,0.0000,-2.6435,8.8313
13.6149,2.3836,0,1,1,1,0.1531,0.0000,-1.011,-3.691,1,0.0000,-2.7923,8.8015
13.6661,2.4347,0,1,1,1,0.1736,0.0000,-1.279,-4.672,1,0.0000,-2.8916,8.7817
13.7161,2.4848,0,1,1,1,0.1936,0.0000,-1.567,-5.724,1,0.0000,-3.0404,8.7519
13.7673,2.5360,0,1,1,1,0.2141,0.0000,-1.886,-6.889,1,0.0000,-3.1397,8.7321
13.8178,2.5865,0,1,1,1,0.2343,0.0000,-2.223,-8.121,1,0.0000,-3.2885,8.7023
13.8684,2.6370,0,1,1,1,0.2545,0.0000,-2.582,-9.431,1,0.0000,-3.3878,8.6824
13.9184,2.6871,0,1,1,1,0.2745,0.0000,-2.955,-10.795,1,0.0000,-3.5366,8.6527
13.9692,2.7379,0,1,1,1,0.2948,0.0000,-3.351,-12.241,1,0.0000,-3.6358,8.6328
14.0198,2.7885,0,1,1,1,0.3148,0.0000,-3.759,-13.731,1,0.0000,-3.7847,8.6031
14.0710,2.8397,0,1,1,1,0.3351,0.0000,-4.186,-15.288,1,0.0000,-3.8839,8.5832
14.1214,2.8901,0,1,1,1,0.3551,0.0000,-4.619,-16.871,1,0.0000,-4.0328,8.5534
14.1722,2.9409,0,1,1,1,0.3753,0.0000,-5.069,-18.515,1,0.0000,-4.1320,8.5336
14.2226,2.9913,0,1,1,1,0.3955,0.0000,-5.528,-20.191,1,0.0000,-4.2809,8.5038
14.2728,3.0415,0,1,1,1,0.4155,0.0000,-5.992,-21.886,1,0.0000,-4.2809,8.5038
14.3238,3.0925,0,1,1,1,0.4359,0.0000,-6.470,-23.634,1,0.0000,-4.2809,8.5038
14.3745,3.1432,0,1,1,1,0.4562,0.0000,-6.952,-25.393,1,0.0000,-4.2809,8.5038
14.4257,3.1944,0,1,1,1,0.4767,0.0000,-7.441,-27.178,1,0.0000,-4.2809,8.5038
14.4760,3.2447,0,1,1,1,0.4968,0.0000,-7.923,-28.940,1,0.0000,-4.2809,8.5038
14.5272,3.2959,0,1,1,1,0.5173,0.0000,-8.415,-30.736,1,0.0000,-4.2809,8.5038
14.5785,3.3472,0,1,1,1,0.5378,0.0000,-8.906,-32.529,1,0.0000,-4.2809,8.5038
14.6288,3.3975,0,1,1,1,0.5579,0.0000,-9.384,-34.278,1,0.0000,-4.2809,8.5038
14.6793,3.4480,0,1,1,1,0.5781,0.0000,-9.860,-36.016,1,0.0000,-4.2809,8.5038
14.7297,3.4984,0,1,1,1,0.5983,0.0000,-10.329,-37.728,1,0.0000,-4.2809,8.5038
14.7802,3.5489,0,1,1,1,0.6185,0.0000,-10.791,-39.415,1,0.0000,-4.2809,8.5038
14.8305,3.5992,0,1,1,1,0.6386,0.0000,-11.241,-41.060,1,0.0000,-4.2809,8.5038
14.8810,3.6497,0,1,1,1,0.6588,0.0000,-11.683,-42.674,1,0.0000,-4.2809,8.5038
14.9311,3.6998,0,1,1,1,0.6789,0.0000,-12.110,-44.233,1,0.0000,-4.2809,8.5038
14.9816,3.7503,0,1,1,1,0.6992,0.0000,-12.527,-45.757,1,0.0000,-4.2809,8.5038
15.0324,3.8011,0,1,1,1,0.7197,0.0000,-12.934,-47.242,1,0.0000,-4.2809,8.5038
15.0826,3.8513,0,1,1,1,0.7400,0.0000,-13.317,-48.642,1,0.0000,-4.2809,8.5038
15.1327,3.9014,0,1,1,1,0.7601,0.0000,-13.680,-49.967,1,0.0000,-4.2809,8.5038
15.1835,3.9522,0,1,1,1,0.7804,0.0000,-14.025,-51.227,1,0.0000,-4.2809,8.5038
15.2357,4.0044,0,1,1,1,0.8013,-0.7000,-14.356,-52.438,1,0.0000,-4.2809,8.5038
15.2861,4.0548,0,1,1,1,0.8215,-0.7000,-14.652,-53.519,1,0.0000,-4.2809,8.5038
15.3372,4.1059,0,1,1,1,0.8419,-0.7000,-14.927,-54.522,1,0.0000,-4.2809,8.5038
15.3878,4.1564,0,1,1,1,0.8621,-0.7000,-15.172,-55.416,1,0.0000,-4.2809,8.5038
15.4388,4.2075,0,1,1,1,0.8826,-0.7000,-15.390,-56.214,1,0.0000,-4.2809,8.5038
15.4891,4.2578,0,1,1,1,0.9027,-0.7000,-15.575,-56.889,1,0.0000,-4.2809,8.5038
15.5402,4.3089,0,1,1,1,0.9231,-0.7000,-15.731,-57.459,1,0.0000,-4.2809,8.5038
15.5909,4.3596,0,1,1,1,0.9434,-0.7000,-15.852,-57.901,1,0.0000,-4.2809,8.5038
15.6431,4.4118,0,1,1,1,0.9643,-0.7000,-15.940,-58.223,1,0.0000,-4.2809,8.5038
15.6951,4.4638,0,1,1,1,0.9851,-0.7000,-15.989,-58.403,1,0.0000,-4.2809,8.5038
15.7452,4.5139,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
15.7964,4.5651,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
15.8469,4.6156,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
15.8976,4.6662,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
15.9477,4.7163,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
15.9995,4.7682,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.0496,4.8183,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.1005,4.8692,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.1519,4.9205,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.2027,4.9714,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.2528,5.0215,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.3030,5.0716,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.3540,5.1227,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.4045,5.1732,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.4553,5.2240,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.5069,5.2756,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.5591,5.3278,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.6111,5.3798,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.6617,5.4304,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.7133,5.4820,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.7639,5.5326,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.8167,5.5854,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.8675,5.6362,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.9186,5.6873,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
16.9687,5.7374,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.0188,5.7875,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.0705,5.8392,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.1215,5.8902,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.1717,5.9404,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.2223,5.9910,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.2732,6.0418,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.3245,6.0932,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.3758,6.1445,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.4273,6.1960,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.4790,6.2477,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.5296,6.2983,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.5807,6.3493,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.6311,6.3998,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.6823,6.4510,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.7335,6.5022,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.7859,6.5546,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.8365,6.6052,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.8881,6.6568,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.9383,6.7070,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
17.9899,6.7585,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.0406,6.8093,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.0908,6.8595,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.1420,6.9107,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.1938,6.9625,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.2444,7.0131,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.2955,7.0642,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.3462,7.1149,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.3983,7.1670,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.4493,7.2180,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.5010,7.2697,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.5516,7.3203,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.6041,7.3728,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.6547,7.4234,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.7072,7.4759,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.7574,7.5261,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.8079,7.5766,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.8585,7.6272,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.9102,7.6789,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
18.9622,7.7309,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.0127,7.7814,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.0633,7.8320,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.1146,7.8833,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.1654,7.9341,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.2162,7.9849,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.2676,8.0363,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.3185,8.0872,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.3694,8.1381,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.4208,8.1895,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.4720,8.2407,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.5227,8.2914,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.5745,8.3432,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.6251,8.3938,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.6759,8.4446,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.7266,8.4953,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.7783,8.5470,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.8307,8.5993,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.8814,8.6501,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.9317,8.7004,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
19.9835,8.7522,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.0348,8.8034,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.0859,8.8546,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.1367,8.9054,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.1877,8.9564,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.2408,9.0095,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.2926,9.0613,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.3430,9.1117,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.3947,9.1634,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.4458,9.2145,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.4982,9.2669,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.5499,9.3186,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.6012,9.3698,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.6516,9.4203,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.7031,9.4718,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.7543,9.5230,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.8065,9.5752,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.8573,9.6260,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.9089,9.6776,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
20.9595,9.7282,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.0116,9.7803,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.0636,9.8323,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.1143,9.8830,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.1657,9.9344,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.2165,9.9852,0,1,1,1,1.0000,-0.7000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.2666,10.0353,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.3191,10.0878,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.3698,10.1385,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.4204,10.1891,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.4720,10.2407,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.5222,10.2908,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.5741,10.3428,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.6244,10.3931,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.6745,10.4432,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.7249,10.4936,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.7754,10.5441,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.8255,10.5942,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.8771,10.6458,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.9305,10.6992,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
21.9829,10.7516,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.0344,10.8031,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.0866,10.8553,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.1371,10.9058,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.1883,10.9569,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.2400,11.0087,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.2902,11.0589,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.3419,11.1105,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.3949,11.1636,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.4475,11.2162,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.4994,11.2681,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.5504,11.3191,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.6013,11.3700,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.6513,11.4200,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.7022,11.4709,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.7540,11.5227,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.8058,11.5745,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.8561,11.6248,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.9072,11.6759,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
22.9597,11.7284,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.0131,11.7818,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.0636,11.8323,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.1150,11.8836,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.1675,11.9362,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.2205,11.9892,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.2710,12.0397,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.3218,12.0905,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.3720,12.1407,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.4226,12.1913,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.4728,12.2415,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.5254,12.2941,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.5779,12.3466,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.6305,12.3991,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.6815,12.4502,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
23.7350,12.5037,0,1,1,1,1.0000,0.8000,-16.000,-58.442,1,0.0000,-4.2809,8.5038
