frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
42,2.6666,2.5419,0.0000,False,0.000,idle,-1.0000,0.0000,0.297,0.000,0.1891,-0.0126,0.5436,0.1800
43,2.7243,2.6016,0.0000,False,0.000,idle,-1.0000,0.0000,-0.091,0.000,0.1860,-0.0117,0.5400,0.1800
44,2.7849,2.6604,0.0000,False,0.000,idle,-1.0000,0.0000,-0.751,0.000,0.1980,-0.0102,0.5512,0.1800
45,2.8487,2.7207,0.0000,False,0.000,idle,-1.0000,0.0000,-1.923,0.000,0.2201,-0.0084,0.5701,0.1800
46,2.9075,2.7841,0.0000,False,0.000,idle,-1.0000,0.0000,-3.323,0.000,0.2481,-0.0074,0.5909,0.1800
47,2.9664,2.8437,0.0000,False,0.000,idle,-1.0000,0.0000,-4.430,0.000,0.2712,-0.0076,0.6059,0.1800
48,3.0239,2.9019,0.0000,False,0.000,idle,-1.0000,0.0000,-4.952,0.000,0.2824,-0.0080,0.6125,0.1800
49,3.0841,2.9595,0.0000,False,0.000,idle,-1.0000,0.0000,-4.803,0.000,0.2774,-0.0077,0.6095,0.1800
50,3.1419,3.0194,0.0000,False,0.000,idle,-1.0000,0.0000,-4.141,0.000,0.2583,-0.0069,0.5975,0.1800
51,3.2056,3.0771,0.0000,False,0.000,idle,-1.0000,0.0000,-3.177,0.000,0.2334,-0.0068,0.5798,0.1800
52,3.2636,3.1410,0.0000,False,0.000,idle,-1.0000,0.0000,-1.927,0.000,0.2070,-0.0079,0.5585,0.1800
53,3.3240,3.1990,0.0000,False,0.000,idle,-1.0000,0.0000,-0.810,0.000,0.1903,-0.0100,0.5437,0.1800
54,3.3838,3.2599,0.0000,False,0.000,idle,-1.0000,0.0000,0.216,0.000,0.1851,-0.0124,0.5394,0.1800
55,3.4453,3.3196,0.0000,False,0.000,idle,-1.0000,0.0000,1.283,0.000,0.1938,-0.0148,0.5491,0.1800
56,3.5031,3.3814,0.0000,False,0.000,idle,-1.0000,0.0000,2.508,0.000,0.2134,-0.0167,0.5680,0.1800
57,3.5632,3.4379,0.0000,False,0.000,idle,-1.0000,0.0000,3.564,0.000,0.2360,-0.0173,0.5869,0.1800
58,3.6203,3.4986,0.0000,False,0.000,idle,-1.0000,0.0000,4.461,0.000,0.2585,-0.0169,0.6033,0.1800
59,3.6769,3.5558,0.0000,False,0.000,idle,-1.0000,0.0000,4.931,0.000,0.2716,-0.0163,0.6119,0.1800
60,3.7343,3.6126,0.0000,False,0.000,idle,-1.0000,0.0000,4.863,0.000,0.2709,-0.0163,0.6114,0.1800
61,3.7951,3.6699,0.0000,False,0.000,idle,-1.0000,0.0000,4.090,0.000,0.2560,-0.0167,0.6014,0.1800
62,3.8534,3.7310,0.0000,False,0.000,idle,-1.0000,0.0000,2.848,0.000,0.2328,-0.0164,0.5840,0.1800
63,3.9110,3.7900,0.0000,False,0.000,idle,-1.0000,0.0000,1.555,0.000,0.2100,-0.0150,0.5643,0.1800
64,3.9692,3.8468,0.0000,False,0.000,idle,-1.0000,0.0000,0.519,0.000,0.1927,-0.0131,0.5473,0.1800
65,4.0289,3.9045,0.0000,False,0.000,idle,-1.0000,0.0000,0.069,0.000,0.1855,-0.0121,0.5397,0.1800
66,4.0913,3.9667,0.0000,False,0.000,idle,-1.0000,0.0000,-0.368,0.000,0.1910,-0.0110,0.5448,0.1800
67,4.1489,4.0268,0.0000,False,0.000,idle,-1.0000,0.0000,-1.354,0.000,0.2092,-0.0092,0.5611,0.1800
68,4.2076,4.0856,0.0000,False,0.000,idle,-1.0000,0.0000,-2.625,0.000,0.2340,-0.0077,0.5807,0.1800
69,4.2651,4.1437,0.0000,False,0.000,idle,-1.0000,0.0000,-3.860,0.000,0.2592,-0.0074,0.5983,0.1800
70,4.3239,4.2015,0.0000,False,0.000,idle,-1.0000,0.0000,-4.725,0.000,0.2775,-0.0078,0.6097,0.1800
71,4.3828,4.2613,0.0000,False,0.000,idle,-1.0000,0.0000,-4.958,0.000,0.2821,-0.0080,0.6124,0.1800
72,4.4441,4.3207,0.0000,False,0.000,idle,-1.0000,0.0000,-4.550,0.000,0.2699,-0.0074,0.6049,0.1800
73,4.5088,4.3834,0.0000,False,0.000,idle,-1.0000,0.0000,-3.659,0.000,0.2454,-0.0067,0.5886,0.1800
74,4.5695,4.4453,0.0000,False,0.000,idle,-1.0000,0.0000,-2.507,0.000,0.2183,-0.0072,0.5680,0.1800
75,4.6337,4.5082,0.0000,False,0.000,idle,-1.0000,0.0000,-1.260,0.000,0.1960,-0.0091,0.5488,0.1800
76,4.6970,4.5722,0.0000,False,0.000,idle,-1.0000,0.0000,-0.128,0.000,0.1851,-0.0116,0.5390,0.1800
77,4.7586,4.6350,0.0000,False,0.000,idle,-1.0000,0.0000,0.945,0.000,0.1900,-0.0141,0.5451,0.1800
78,4.8533,4.6975,0.0000,False,0.000,idle,-1.0000,0.0000,2.165,0.000,0.2073,-0.0163,0.5624,0.1800
79,4.9334,4.7905,0.0000,False,0.000,idle,-1.0000,0.0000,3.883,0.000,0.2436,-0.0173,0.5927,0.1800
80,5.0149,4.8702,0.0000,False,0.000,idle,-1.0000,0.0000,4.827,0.000,0.2686,-0.0164,0.6100,0.1800
81,5.0942,4.9525,0.0000,False,0.000,idle,-1.0000,0.0000,4.793,0.000,0.2695,-0.0163,0.6106,0.1800
82,5.1732,5.0340,0.0000,False,0.000,idle,-1.0000,0.0000,3.498,0.000,0.2448,-0.0167,0.5933,0.1800
83,5.2327,5.1110,0.0000,False,0.000,idle,-1.0000,0.0000,1.811,0.000,0.2144,-0.0154,0.5683,0.1800
84,5.2937,5.1690,0.0000,False,0.000,idle,-1.0000,0.0000,0.705,0.000,0.1957,-0.0135,0.5505,0.1800
85,5.3536,5.2303,0.0000,False,0.000,idle,-1.0000,0.0000,0.128,0.000,0.1864,-0.0122,0.5407,0.1800
86,5.4146,5.2899,0.0000,False,0.000,idle,-1.0000,0.0000,-0.253,0.000,0.1889,-0.0113,0.5428,0.1800
87,5.4721,5.3510,0.0000,False,0.000,idle,-1.0000,0.0000,-1.169,0.000,0.2057,-0.0095,0.5581,0.1800
88,5.5323,5.4075,0.0000,False,0.000,idle,-1.0000,0.0000,-2.371,0.000,0.2289,-0.0079,0.5769,0.1800
89,5.5935,5.4680,0.0000,False,0.000,idle,-1.0000,0.0000,-3.676,0.000,0.2554,-0.0073,0.5958,0.1800
90,5.6530,5.5291,0.0000,False,0.000,idle,-1.0000,0.0000,-4.659,0.000,0.2761,-0.0078,0.6089,0.1800
91,5.7149,5.5890,0.0000,False,0.000,idle,-1.0000,0.0000,-4.974,0.000,0.2826,-0.0080,0.6127,0.1800
92,5.7735,5.6524,0.0000,False,0.000,idle,-1.0000,0.0000,-4.571,0.000,0.2705,-0.0074,0.6053,0.1800
93,5.8335,5.7111,0.0000,False,0.000,idle,-1.0000,0.0000,-3.755,0.000,0.2478,-0.0067,0.5903,0.1800
94,5.8946,5.7706,0.0000,False,0.000,idle,-1.0000,0.0000,-2.662,0.000,0.2218,-0.0071,0.5708,0.1800
95,5.9568,5.8337,0.0000,False,0.000,idle,-1.0000,0.0000,-1.415,0.000,0.1984,-0.0088,0.5510,0.1800
96,6.0179,5.8947,0.0000,False,0.000,idle,-1.0000,0.0000,-0.304,0.000,0.1860,-0.0112,0.5398,0.1800
97,6.0803,5.9537,0.0000,False,0.000,idle,-1.0000,0.0000,0.675,0.000,0.1874,-0.0135,0.5423,0.1800
98,6.1410,6.0167,0.0000,False,0.000,idle,-1.0000,0.0000,1.882,0.000,0.2024,-0.0159,0.5577,0.1800
99,6.2063,6.0779,0.0000,False,0.000,idle,-1.0000,0.0000,3.085,0.000,0.2252,-0.0172,0.5782,0.1800
100,6.2704,6.1441,0.0000,False,0.000,idle,-1.0000,0.0000,4.195,0.000,0.2514,-0.0171,0.5984,0.1800
101,6.3354,6.2132,0.0000,False,0.000,idle,-1.0000,0.0000,4.904,0.000,0.2708,-0.0163,0.6114,0.1800
102,6.4141,6.2773,0.0000,False,0.000,idle,-1.0000,0.0000,4.871,0.000,0.2711,-0.0163,0.6115,0.1800
103,6.4737,6.3510,0.0000,False,0.000,idle,-1.0000,0.0000,3.831,0.000,0.2511,-0.0167,0.5979,0.1800
104,6.5312,6.4101,0.0000,False,0.000,idle,-1.0000,0.0000,2.571,0.000,0.2278,-0.0162,0.5799,0.1800
105,6.5931,6.4673,0.0000,False,0.000,idle,-1.0000,0.0000,1.339,0.000,0.2063,-0.0147,0.5608,0.1800
106,6.6510,6.5296,0.0000,False,0.000,idle,-1.0000,0.0000,0.393,0.000,0.1907,-0.0128,0.5452,0.1800
107,6.7106,6.5882,0.0000,False,0.000,idle,-1.0000,0.0000,-0.034,0.000,0.1850,-0.0118,0.5391,0.1800
108,6.7689,6.6468,0.0000,False,0.000,idle,-1.0000,0.0000,-0.523,0.000,0.1938,-0.0107,0.5474,0.1800
109,6.8281,6.7064,0.0000,False,0.000,idle,-1.0000,0.0000,-1.619,0.000,0.2143,-0.0088,0.5653,0.1800
110,6.8869,6.7642,0.0000,False,0.000,idle,-1.0000,0.0000,-2.890,0.000,0.2393,-0.0075,0.5846,0.1800
111,6.9482,6.8247,0.0000,False,0.000,idle,-1.0000,0.0000,-4.111,0.000,0.2645,-0.0074,0.6017,0.1800
112,7.0093,6.8857,0.0000,False,0.000,idle,-1.0000,0.0000,-4.884,0.000,0.2809,-0.0080,0.6117,0.1800
113,7.0662,6.9455,0.0000,False,0.000,idle,-1.0000,0.0000,-4.908,0.000,0.2806,-0.0079,0.6115,0.1800
114,7.1289,7.0024,0.0000,False,0.000,idle,-1.0000,0.0000,-4.368,0.000,0.2646,-0.0072,0.6016,0.1800
115,7.1878,7.0654,0.0000,False,0.000,idle,-1.0000,0.0000,-3.386,0.000,0.2386,-0.0067,0.5837,0.1800
116,7.2470,7.1243,0.0000,False,0.000,idle,-1.0000,0.0000,-2.262,0.000,0.2135,-0.0075,0.5640,0.1800
117,7.3077,7.1843,0.0000,False,0.000,idle,-1.0000,0.0000,-1.081,0.000,0.1935,-0.0094,0.5465,0.1800
118,7.3663,7.2437,0.0000,False,0.000,idle,-1.0000,0.0000,-0.048,0.000,0.1846,-0.0118,0.5387,0.1800
119,7.4253,7.3033,0.0000,False,0.000,idle,-1.0000,0.0000,0.975,0.000,0.1903,-0.0142,0.5454,0.1800
120,7.4836,7.3617,0.0000,False,0.000,idle,-1.0000,0.0000,2.116,0.000,0.2064,-0.0162,0.5616,0.1800
121,7.5477,7.4213,0.0000,False,0.000,idle,-1.0000,0.0000,3.267,0.000,0.2292,-0.0173,0.5815,0.1800
122,7.6091,7.4848,0.0000,False,0.000,idle,-1.0000,0.0000,4.293,0.000,0.2540,-0.0170,0.6002,0.1800
123,7.6675,7.5470,0.0000,False,0.000,idle,-1.0000,0.0000,4.906,0.000,0.2708,-0.0163,0.6114,0.1800
124,7.7253,7.6038,0.0000,False,0.000,idle,-1.0000,0.0000,4.900,0.000,0.2716,-0.0162,0.6119,0.1800
125,7.7981,7.6647,0.0000,False,0.000,idle,-1.0000,0.0000,4.178,0.000,0.2577,-0.0166,0.6026,0.1800
126,7.8582,7.7348,0.0000,False,0.000,idle,-1.0000,0.0000,2.763,0.000,0.2313,-0.0163,0.5828,0.1800
127,7.9184,7.7957,0.0000,False,0.000,idle,-1.0000,0.0000,1.440,0.000,0.2080,-0.0148,0.5625,0.1800
128,7.9764,7.8544,0.0000,False,0.000,idle,-1.0000,0.0000,0.459,0.000,0.1917,-0.0130,0.5463,0.1800
129,8.0527,7.9145,0.0000,False,0.000,idle,-1.0000,0.0000,-0.005,0.000,0.1845,-0.0119,0.5385,0.1800
130,8.1318,7.9915,0.0000,False,0.000,idle,-1.0000,0.0000,-0.714,0.000,0.1973,-0.0103,0.5506,0.1800
131,8.2085,8.0705,0.0000,False,0.000,idle,-1.0000,0.0000,-2.289,0.000,0.2273,-0.0080,0.5757,0.1800
132,8.2633,8.1448,0.0000,False,0.000,idle,-1.0000,0.0000,-3.882,0.000,0.2597,-0.0074,0.5986,0.1800
133,8.3209,8.1988,0.0000,False,0.000,idle,-1.0000,0.0000,-4.694,0.000,0.2769,-0.0078,0.6093,0.1800
134,8.3763,8.2579,0.0000,False,0.000,idle,-1.0000,0.0000,-4.968,0.000,0.2824,-0.0080,0.6126,0.1800
135,8.4292,8.3118,0.0000,False,0.000,idle,-1.0000,0.0000,-4.653,0.000,0.2728,-0.0075,0.6068,0.1800
136,8.4830,8.3655,0.0000,False,0.000,idle,-1.0000,0.0000,-3.943,0.000,0.2529,-0.0068,0.5938,0.1800
137,8.5417,8.4192,0.0000,False,0.000,idle,-1.0000,0.0000,-3.012,0.000,0.2296,-0.0068,0.5769,0.1800
138,8.5973,8.4766,0.0000,False,0.000,idle,-1.0000,0.0000,-1.882,0.000,0.2061,-0.0080,0.5578,0.1800
139,8.6512,8.5335,0.0000,False,0.000,idle,-1.0000,0.0000,-0.788,0.000,0.1901,-0.0100,0.5434,0.1800
140,8.7057,8.5869,0.0000,False,0.000,idle,-1.0000,0.0000,0.113,0.000,0.1848,-0.0122,0.5390,0.1800
141,8.7642,8.6420,0.0000,False,0.000,idle,-1.0000,0.0000,1.074,0.000,0.1913,-0.0144,0.5464,0.1800
142,8.8221,8.6993,0.0000,False,0.000,idle,-1.0000,0.0000,2.201,0.000,0.2079,-0.0163,0.5630,0.1800
143,8.8803,8.7576,0.0000,False,0.000,idle,-1.0000,0.0000,3.320,0.000,0.2304,-0.0173,0.5825,0.1800
144,8.9340,8.8157,0.0000,False,0.000,idle,-1.0000,0.0000,4.264,0.000,0.2532,-0.0171,0.5997,0.1800
