wall,networked,host,slot,round,active,warmup,inProgress,left,cycle,intermissions,pid
63925086829.8294,1,1,0,1,0,1,1,0,0,1,7188
63925086829.9296,1,1,0,1,0,1,1,0,0,1,7188
63925086830.0305,1,1,0,1,0,1,1,0,0,1,7188
63925086830.1315,1,1,0,1,0,1,1,0,0,1,7188
63925086830.2316,1,1,0,1,0,1,1,0,0,1,7188
63925086830.3324,1,1,0,1,0,1,1,0,0,1,7188
63925086830.4326,1,1,0,1,0,1,1,0,0,1,7188
63925086830.533,1,1,0,1,0,1,1,0,0,1,7188
63925086830.6331,1,1,0,1,0,1,1,0,0,1,7188
63925086830.7341,1,1,0,1,0,1,1,0,0,1,7188
63925086830.8342,1,1,0,1,0,1,1,0,0,1,7188
63925086830.9351,1,1,0,1,0,1,1,0,0,1,7188
63925086831.0352,1,1,0,1,0,1,1,0,0,1,7188
63925086831.1354,1,1,0,1,0,1,1,0,0,1,7188
63925086831.2352,1,1,0,1,0,1,1,0,0,1,7188
63925086831.335,1,1,0,1,0,1,1,0,0,1,7188
63925086831.4361,1,1,0,1,0,1,1,0,0,1,7188
63925086831.5379,1,1,0,1,0,1,1,0,0,1,7188
63925086831.6374,1,1,0,1,0,1,1,0,0,1,7188
63925086831.7373,1,1,0,1,0,1,1,0,0,1,7188
63925086831.8392,1,1,0,1,0,1,1,0,0,1,7188
63925086831.9403,1,1,0,1,0,1,1,0,0,1,7188
63925086832.041,1,1,0,1,0,1,1,0,0,1,7188
63925086832.1416,1,1,0,1,0,1,1,0,0,1,7188
63925086832.2422,1,1,0,1,0,1,1,0,0,1,7188
63925086832.343,1,1,0,1,0,1,1,0,0,1,7188
63925086832.4443,1,1,0,1,0,1,1,0,0,1,7188
63925086832.5445,1,1,0,1,0,1,1,0,0,1,7188
63925086832.6461,1,1,0,1,0,1,1,0,0,1,7188
63925086832.7472,1,1,0,1,0,1,1,0,0,1,7188
63925086832.8479,1,1,0,1,0,1,1,0,0,1,7188
63925086832.9476,1,1,0,1,0,1,1,0,0,1,7188
63925086833.0484,1,1,0,1,0,1,1,0,0,1,7188
