wall,networked,host,slot,round,active,warmup,inProgress,left,cycle,intermissions,pid
63925086800.1547,1,0,1,1,1,0,1,28.33996,0,0,2356
63925086800.2548,1,0,1,1,1,0,1,28.23996,0,0,2356
63925086800.3556,1,0,1,1,1,0,1,28.13996,0,0,2356
63925086800.4571,1,0,1,1,1,0,1,28.01995,0,0,2356
63925086800.5576,1,0,1,1,1,0,1,27.91995,0,0,2356
63925086800.6583,1,0,1,1,1,0,1,27.81995,0,0,2356
63925086800.758,1,0,1,1,1,0,1,27.71995,0,0,2356
63925086800.8594,1,0,1,1,1,0,1,27.61995,0,0,2356
63925086800.9593,1,0,1,1,1,0,1,27.51994,0,0,2356
63925086801.0597,1,0,1,1,1,0,1,27.41994,0,0,2356
63925086801.16,1,0,1,1,1,0,1,27.33994,0,0,2356
63925086801.2611,1,0,1,1,1,0,1,27.23994,0,0,2356
63925086801.3615,1,0,1,1,1,0,1,27.11993,0,0,2356
63925086801.4616,1,0,1,1,1,0,1,27.01993,0,0,2356
63925086801.5615,1,0,1,1,1,0,1,26.95993,0,0,2356
63925086801.6622,1,0,1,1,1,0,1,26.85993,0,0,2356
63925086801.7627,1,0,1,1,1,0,1,26.75993,0,0,2356
63925086801.8628,1,0,1,1,1,0,1,26.63992,0,0,2356
63925086801.9642,1,0,1,1,1,0,1,26.53992,0,0,2356
63925086802.0643,1,0,1,1,1,0,1,26.41992,0,0,2356
63925086802.1652,1,0,1,1,1,0,1,26.31992,0,0,2356
63925086802.2656,1,0,1,1,1,0,1,26.21991,0,0,2356
63925086802.3662,1,0,1,1,1,0,1,26.11991,0,0,2356
63925086802.466,1,0,1,1,1,0,1,26.01991,0,0,2356
63925086802.5667,1,0,1,1,1,0,1,25.91991,0,0,2356
63925086802.6672,1,0,1,1,1,0,1,25.8199,0,0,2356
63925086802.7675,1,0,1,1,1,0,1,25.7199,0,0,2356
63925086802.8676,1,0,1,1,1,0,1,25.6199,0,0,2356
63925086802.969,1,0,1,1,1,0,1,25.5199,0,0,2356
63925086803.07,1,0,1,1,1,0,1,25.4199,0,0,2356
63925086803.171,1,0,1,1,1,0,1,25.33989,0,0,2356
63925086803.2878,1,0,1,1,1,0,1,25.21989,0,0,2356
63925086803.3881,1,0,1,1,1,0,1,25.09989,0,0,2356
63925086803.5055,1,0,1,1,1,0,1,24.97989,0,0,2356
63925086803.6213,1,0,1,1,1,0,1,24.87988,0,0,2356
63925086803.7226,1,0,1,1,1,0,1,24.77988,0,0,2356
63925086803.8236,1,0,1,1,1,0,1,24.67988,0,0,2356
63925086803.9249,1,0,1,1,1,0,1,24.55988,0,0,2356
63925086804.025,1,0,1,1,1,0,1,24.45987,0,0,2356
63925086804.1251,1,0,1,1,1,0,1,24.35987,0,0,2356
63925086804.2254,1,0,1,1,1,0,1,24.25987,0,0,2356
63925086804.3261,1,0,1,1,1,0,1,24.15987,0,0,2356
63925086804.4267,1,0,1,1,1,0,1,24.03986,0,0,2356
63925086804.5266,1,0,1,1,1,0,1,23.93986,0,0,2356
63925086804.627,1,0,1,1,1,0,1,23.83986,0,0,2356
63925086804.7271,1,0,1,1,1,0,1,23.73986,0,0,2356
63925086804.8271,1,0,1,1,1,0,1,23.63985,0,0,2356
63925086804.9275,1,0,1,1,1,0,1,23.55985,0,0,2356
63925086805.0286,1,0,1,1,1,0,1,23.45985,0,0,2356
63925086805.1281,1,0,1,1,1,0,1,23.35985,0,0,2356
63925086805.229,1,0,1,1,1,0,1,23.25985,0,0,2356
63925086805.3452,1,0,1,1,1,0,1,23.13984,0,0,2356
63925086805.446,1,0,1,1,1,0,1,23.03984,0,0,2356
63925086805.5466,1,0,1,1,1,0,1,22.93984,0,0,2356
63925086805.6466,1,0,1,1,1,0,1,22.83984,0,0,2356
63925086805.7476,1,0,1,1,1,0,1,22.73983,0,0,2356
63925086805.8477,1,0,1,1,1,0,1,22.63983,0,0,2356
63925086805.9475,1,0,1,1,1,0,1,22.53983,0,0,2356
63925086806.0481,1,0,1,1,1,0,1,22.43983,0,0,2356
63925086806.1495,1,0,1,1,1,0,1,22.33982,0,0,2356
63925086806.2661,1,0,1,1,1,0,1,22.23982,0,0,2356
63925086806.3672,1,0,1,1,1,0,1,22.13982,0,0,2356
63925086806.4677,1,0,1,1,1,0,1,22.01982,0,0,2356
63925086806.6838,1,0,0,0,0,0,0,30,2,0,2356
63925086806.7945,1,0,0,0,0,0,0,30,2,0,2356
63925086806.8946,1,0,0,0,0,0,0,30,2,0,2356
63925086806.9951,1,0,0,0,0,0,0,30,2,0,2356
63925086807.095,1,0,0,0,0,0,0,30,2,0,2356
63925086807.212,1,0,0,0,0,0,0,30,2,0,2356
63925086807.3129,1,0,1,1,1,0,1,21.1798,2,0,2356
63925086807.4141,1,0,1,1,1,0,1,21.0798,2,0,2356
63925086807.5144,1,0,1,1,1,0,1,20.97979,2,0,2356
63925086807.6149,1,0,1,1,1,0,1,20.87979,2,0,2356
63925086807.7159,1,0,1,1,1,0,1,20.77979,2,0,2356
63925086807.817,1,0,1,1,1,0,1,20.67979,2,0,2356
63925086807.9174,1,0,1,1,1,0,1,20.57978,2,0,2356
63925086808.0184,1,0,1,1,1,0,1,20.47978,2,0,2356
63925086808.1342,1,0,1,1,1,0,1,20.35978,2,0,2356
63925086808.2346,1,0,1,1,1,0,1,20.25978,2,0,2356
63925086808.335,1,0,1,1,1,0,1,20.15977,2,0,2356
63925086808.4349,1,0,1,1,1,0,1,20.05977,2,0,2356
63925086808.535,1,0,1,1,1,0,1,19.95977,2,0,2356
63925086808.6361,1,0,1,1,1,0,1,19.85977,2,0,2356
63925086808.7362,1,0,1,1,1,0,1,19.75977,2,0,2356
63925086808.8366,1,0,1,1,1,0,1,19.65976,2,0,2356
63925086808.9371,1,0,1,1,1,0,1,19.55976,2,0,2356
63925086809.0372,1,0,1,1,1,0,1,19.45976,2,0,2356
63925086809.1548,1,0,1,1,1,0,1,19.33976,2,0,2356
63925086809.255,1,0,1,1,1,0,1,19.23975,2,0,2356
63925086809.3722,1,0,1,1,1,0,1,19.11975,2,0,2356
63925086809.4731,1,0,1,1,1,0,1,18.99975,2,0,2356
63925086809.5721,1,0,1,1,1,0,1,18.89975,2,0,2356
63925086809.6732,1,0,1,1,1,0,1,18.79974,2,0,2356
63925086809.7746,1,0,1,1,1,0,1,18.69974,2,0,2356
63925086809.875,1,0,1,1,1,0,1,18.59974,2,0,2356
63925086809.9761,1,0,1,1,1,0,1,18.51974,2,0,2356
63925086810.0765,1,0,1,1,1,0,1,18.41973,2,0,2356
63925086810.1772,1,0,1,1,1,0,1,18.29973,2,0,2356
63925086810.278,1,0,1,1,1,0,1,18.19973,2,0,2356
63925086810.3782,1,0,1,1,1,0,1,18.11973,2,0,2356
63925086810.479,1,0,1,1,1,0,1,18.01973,2,0,2356
63925086810.5791,1,0,1,1,1,0,1,17.89972,2,0,2356
63925086810.6799,1,0,1,1,1,0,1,17.79972,2,0,2356
63925086810.7812,1,0,1,1,1,0,1,17.69972,2,0,2356
63925086810.8983,1,0,1,1,1,0,1,17.57972,2,0,2356
63925086810.999,1,0,1,1,1,0,1,17.47971,2,0,2356
63925086811.1007,1,0,1,1,1,0,1,17.37971,2,0,2356
63925086811.2007,1,0,1,1,1,0,1,17.27971,2,0,2356
63925086811.3012,1,0,1,1,1,0,1,17.19971,2,0,2356
63925086811.4178,1,0,1,1,1,0,1,17.0797,2,0,2356
63925086811.5349,1,0,1,1,1,0,1,16.9397,2,0,2356
63925086811.6353,1,0,1,1,1,0,1,16.8397,2,0,2356
63925086811.7367,1,0,1,1,1,0,1,16.7597,2,0,2356
63925086811.8374,1,0,1,1,1,0,1,16.65969,2,0,2356
63925086811.9384,1,0,1,1,1,0,1,16.55969,2,0,2356
63925086812.0388,1,0,1,1,1,0,1,16.45969,2,0,2356
63925086812.1397,1,0,1,1,1,0,1,16.35969,2,0,2356
63925086812.2408,1,0,1,1,1,0,1,16.25969,2,0,2356
63925086812.3411,1,0,1,1,1,0,1,16.15968,2,0,2356
63925086812.4418,1,0,1,1,1,0,1,16.05968,2,0,2356
63925086812.5418,1,0,1,1,1,0,1,15.95968,2,0,2356
63925086812.6583,1,0,1,1,1,0,1,15.83968,2,0,2356
63925086812.7587,1,0,1,1,1,0,1,15.73967,2,0,2356
63925086812.8592,1,0,1,1,1,0,1,15.63967,2,0,2356
63925086812.9597,1,0,1,1,1,0,1,15.53967,2,0,2356
63925086813.0603,1,0,1,1,1,0,1,15.43967,2,0,2356
63925086813.1606,1,0,1,1,1,0,1,15.33966,2,0,2356
63925086813.2614,1,0,1,1,1,0,1,15.23966,2,0,2356
63925086813.3615,1,0,1,1,1,0,1,15.13966,2,0,2356
63925086813.4612,1,0,1,1,1,0,1,15.03966,2,0,2356
63925086813.5618,1,0,1,1,1,0,1,14.93966,2,0,2356
63925086813.6618,1,0,1,1,1,0,1,14.83965,2,0,2356
63925086813.7619,1,0,1,1,1,0,1,14.73965,2,0,2356
63925086813.8622,1,0,1,1,1,0,1,14.61965,2,0,2356
63925086813.9622,1,0,1,1,1,0,1,14.51965,2,0,2356
63925086814.0789,1,0,1,1,1,0,1,14.39964,2,0,2356
63925086814.1794,1,0,1,1,1,0,1,14.29964,2,0,2356
63925086814.2958,1,0,1,1,1,0,1,14.17964,2,0,2356
63925086814.3962,1,0,1,1,1,0,1,14.07964,2,0,2356
63925086814.4966,1,0,1,1,1,0,1,13.97963,2,0,2356
63925086814.5972,1,0,1,1,1,0,1,13.89963,2,0,2356
63925086814.6982,1,0,1,1,1,0,1,13.79963,2,0,2356
63925086814.7985,1,0,1,1,1,0,1,13.69963,2,0,2356
63925086814.8979,1,0,1,1,1,0,1,13.59962,2,0,2356
63925086814.9995,1,0,1,1,1,0,1,13.49962,2,0,2356
63925086815.1009,1,0,1,1,1,0,1,13.39962,2,0,2356
63925086815.2014,1,0,1,1,1,0,1,13.29962,2,0,2356
63925086815.3015,1,0,1,1,1,0,1,13.19962,2,0,2356
63925086815.4015,1,0,1,1,1,0,1,13.09961,2,0,2356
63925086815.502,1,0,1,1,1,0,1,12.99961,2,0,2356
63925086815.603,1,0,1,1,1,0,1,12.89961,2,0,2356
63925086815.7029,1,0,1,1,1,0,1,12.79961,2,0,2356
63925086815.8199,1,0,1,1,1,0,1,12.6796,2,0,2356
63925086815.9204,1,0,1,1,1,0,1,12.5796,2,0,2356
63925086816.021,1,0,1,1,1,0,1,12.4796,2,0,2356
63925086816.1215,1,0,1,1,1,0,1,12.3796,2,0,2356
63925086816.2214,1,0,1,1,1,0,1,12.27959,2,0,2356
63925086816.3384,1,0,1,1,1,0,1,12.15959,2,0,2356
63925086816.4387,1,0,1,1,1,0,1,12.05959,2,0,2356
63925086816.5385,1,0,1,1,1,0,1,11.95959,2,0,2356
63925086816.6384,1,0,1,1,1,0,1,11.85958,2,0,2356
63925086816.7558,1,0,1,1,1,0,1,11.71958,2,0,2356
63925086816.8563,1,0,1,1,1,0,1,11.61958,2,0,2356
63925086816.9569,1,0,1,1,1,0,1,11.51958,2,0,2356
63925086817.0575,1,0,1,1,1,0,1,11.41957,2,0,2356
63925086817.1581,1,0,1,1,1,0,1,11.31957,2,0,2356
63925086817.2747,1,0,1,1,1,0,1,11.19957,2,0,2356
63925086817.3749,1,0,1,1,1,0,1,11.09957,2,0,2356
63925086817.4749,1,0,1,1,1,0,1,10.99957,2,0,2356
63925086817.5921,1,0,1,1,1,0,1,10.87956,2,0,2356
63925086817.6925,1,0,1,1,1,0,1,10.79956,2,0,2356
63925086817.7923,1,0,1,1,1,0,1,10.69956,2,0,2356
63925086817.893,1,0,1,1,1,0,1,10.59956,2,0,2356
63925086817.9939,1,0,1,1,1,0,1,10.49955,2,0,2356
63925086818.0941,1,0,1,1,1,0,1,10.39955,2,0,2356
63925086818.1943,1,0,1,1,1,0,1,10.29955,2,0,2356
63925086818.2951,1,0,1,1,1,0,1,10.19955,2,0,2356
63925086818.3957,1,0,1,1,1,0,1,10.09954,2,0,2356
63925086818.496,1,0,1,1,1,0,1,9.999542,2,0,2356
63925086818.5962,1,0,1,1,1,0,1,9.89954,2,0,2356
63925086818.6981,1,0,1,1,1,0,1,9.799538,2,0,2356
63925086818.798,1,0,1,1,1,0,1,9.699535,2,0,2356
63925086818.8984,1,0,1,1,1,0,1,9.599533,2,0,2356
63925086819.001,1,0,1,1,1,0,1,9.499531,2,0,2356
63925086819.101,1,0,1,1,1,0,1,9.399529,2,0,2356
63925086819.2019,1,0,1,1,1,0,1,9.299526,2,0,2356
63925086819.3019,1,0,1,1,1,0,1,9.199524,2,0,2356
63925086819.4036,1,0,1,1,1,0,1,9.099522,2,0,2356
63925086819.5035,1,0,1,1,1,0,1,8.999519,2,0,2356
63925086819.6036,1,0,1,1,1,0,1,8.899517,2,0,2356
63925086819.704,1,0,1,1,1,0,1,8.799515,2,0,2356
63925086819.8055,1,0,1,1,1,0,1,8.699512,2,0,2356
63925086819.9069,1,0,1,1,1,0,1,8.59951,2,0,2356
63925086820.008,1,0,1,1,1,0,1,8.479507,2,0,2356
63925086820.1087,1,0,1,1,1,0,1,8.379505,2,0,2356
63925086820.2094,1,0,1,1,1,0,1,8.279503,2,0,2356
63925086820.3113,1,0,1,1,1,0,1,8.179501,2,0,2356
63925086820.428,1,0,1,1,1,0,1,8.059498,2,0,2356
63925086820.5281,1,0,1,1,1,0,1,7.959497,2,0,2356
63925086820.6285,1,0,1,1,1,0,1,7.859497,2,0,2356
63925086820.7288,1,0,1,1,1,0,1,7.759497,2,0,2356
63925086820.8294,1,0,1,1,1,0,1,7.659497,2,0,2356
63925086820.9451,1,0,1,1,1,0,1,7.559497,2,0,2356
63925086821.0452,1,0,1,1,1,0,1,7.459497,2,0,2356
63925086821.1451,1,0,1,1,1,0,1,7.359498,2,0,2356
63925086821.247,1,0,1,1,1,0,1,7.259498,2,0,2356
63925086821.3482,1,0,1,1,1,0,1,7.119498,2,0,2356
63925086821.4488,1,0,1,1,1,0,1,7.019498,2,0,2356
63925086821.5644,1,0,1,1,1,0,1,6.939498,2,0,2356
63925086821.682,1,0,1,1,1,0,1,6.819498,2,0,2356
63925086821.782,1,0,1,1,1,0,1,6.699498,2,0,2356
63925086821.8835,1,0,1,1,1,0,1,6.599498,2,0,2356
63925086821.9837,1,0,1,1,1,0,1,6.499498,2,0,2356
63925086822.0847,1,0,1,1,1,0,1,6.399498,2,0,2356
63925086822.1845,1,0,1,1,1,0,1,6.299499,2,0,2356
63925086822.3018,1,0,1,1,1,0,1,6.179499,2,0,2356
63925086822.4036,1,0,1,1,1,0,1,6.079499,2,0,2356
63925086822.504,1,0,1,1,1,0,1,5.999499,2,0,2356
63925086822.6045,1,0,1,1,1,0,1,5.899499,2,0,2356
63925086822.7048,1,0,1,1,1,0,1,5.779499,2,0,2356
63925086822.8056,1,0,1,1,1,0,1,5.679499,2,0,2356
63925086822.9059,1,0,1,1,1,0,1,5.599499,2,0,2356
63925086823.006,1,0,1,1,1,0,1,5.499499,2,0,2356
63925086823.1079,1,0,1,1,1,0,1,5.379499,2,0,2356
63925086823.2079,1,0,1,1,1,0,1,5.2795,2,0,2356
63925086823.3086,1,0,1,1,1,0,1,5.1795,2,0,2356
63925086823.4086,1,0,1,1,1,0,1,5.0795,2,0,2356
63925086823.5088,1,0,1,1,1,0,1,4.9795,2,0,2356
63925086823.6082,1,0,1,1,1,0,1,4.8795,2,0,2356
63925086823.7101,1,0,1,1,1,0,1,4.7795,2,0,2356
63925086823.8099,1,0,1,1,1,0,1,4.6795,2,0,2356
63925086823.9112,1,0,1,1,1,0,1,4.5795,2,0,2356
63925086824.0274,1,0,1,1,1,0,1,4.4595,2,0,2356
63925086824.1275,1,0,1,1,1,0,1,4.3595,2,0,2356
63925086824.2282,1,0,1,1,1,0,1,4.259501,2,0,2356
63925086824.3283,1,0,1,1,1,0,1,4.159501,2,0,2356
63925086824.4298,1,0,1,1,1,0,1,4.059501,2,0,2356
63925086824.5312,1,0,1,1,1,0,1,3.959501,2,0,2356
63925086824.6322,1,0,1,1,1,0,1,3.859501,2,0,2356
63925086824.7325,1,0,1,1,1,0,1,3.759501,2,0,2356
63925086824.8338,1,0,1,1,1,0,1,3.659501,2,0,2356
63925086824.9335,1,0,1,1,1,0,1,3.559501,2,0,2356
63925086825.0343,1,0,1,1,1,0,1,3.459501,2,0,2356
63925086825.1349,1,0,1,1,1,0,1,3.359501,2,0,2356
63925086825.2352,1,0,1,1,1,0,1,3.259501,2,0,2356
63925086825.3355,1,0,1,1,1,0,1,3.159502,2,0,2356
63925086825.4358,1,0,1,1,1,0,1,3.059502,2,0,2356
63925086825.5362,1,0,1,1,1,0,1,2.959502,2,0,2356
63925086825.6372,1,0,1,1,1,0,1,2.859502,2,0,2356
63925086825.7375,1,0,1,1,1,0,1,2.739502,2,0,2356
63925086825.8541,1,0,1,1,1,0,1,2.619502,2,0,2356
63925086825.9548,1,0,1,1,1,0,1,2.519502,2,0,2356
63925086826.0553,1,0,1,1,1,0,1,2.419502,2,0,2356
63925086826.1726,1,0,1,1,1,0,1,2.299502,2,0,2356
63925086826.2733,1,0,1,1,1,0,1,2.199502,2,0,2356
63925086826.3734,1,0,1,1,1,0,1,2.099503,2,0,2356
63925086826.4738,1,0,1,1,1,0,1,1.999503,2,0,2356
63925086826.5745,1,0,1,1,1,0,1,1.899503,2,0,2356
63925086826.6754,1,0,1,1,1,0,1,1.819503,2,0,2356
63925086826.7758,1,0,1,1,1,0,1,1.719503,2,0,2356
63925086826.8771,1,0,1,1,1,0,1,1.619503,2,0,2356
63925086826.9777,1,0,1,1,1,0,1,1.519503,2,0,2356
63925086827.079,1,0,1,1,1,0,1,1.419503,2,0,2356
63925086827.1799,1,0,1,1,1,0,1,1.319503,2,0,2356
63925086827.281,1,0,1,1,1,0,1,1.199503,2,0,2356
63925086827.3815,1,0,1,1,1,0,1,1.099504,2,0,2356
63925086827.4822,1,0,1,1,1,0,1,0.9995036,2,0,2356
63925086827.5832,1,0,1,1,1,0,1,0.8995037,2,0,2356
63925086827.6839,1,0,1,1,1,0,1,0.7995038,2,0,2356
63925086827.7847,1,0,1,1,1,0,1,0.7195039,2,0,2356
63925086827.8853,1,0,1,1,1,0,1,0.619504,2,0,2356
63925086827.9854,1,0,1,1,1,0,1,0.5195041,2,0,2356
63925086828.0868,1,0,1,1,1,0,1,0.4195042,2,0,2356
63925086828.1881,1,0,1,1,1,0,1,0.2795043,2,0,2356
63925086828.2897,1,0,1,1,1,0,1,0.1795043,2,0,2356
63925086828.3902,1,0,1,1,1,0,1,0.09950435,2,0,2356
63925086828.4912,1,0,1,1,1,0,1,0,2,0,2356
63925086828.5928,1,0,1,1,0,1,1,0,2,0,2356
63925086828.7076,1,0,1,1,0,1,1,0,2,0,2356
63925086828.8074,1,0,1,1,0,1,1,0,2,0,2356
63925086828.908,1,0,1,1,0,1,1,0,2,0,2356
63925086829.0091,1,0,1,1,0,1,1,0,2,0,2356
63925086829.1096,1,0,1,1,0,1,1,0,2,0,2356
63925086829.2098,1,0,1,1,0,1,1,0,2,0,2356
63925086829.3106,1,0,1,1,0,1,1,0,2,0,2356
63925086829.411,1,0,1,1,0,1,1,0,2,0,2356
63925086829.5114,1,0,1,1,0,1,1,0,2,0,2356
63925086829.6118,1,0,1,1,0,1,1,0,2,0,2356
63925086829.7119,1,0,1,1,0,1,1,0,2,0,2356
63925086829.8127,1,0,1,1,0,1,1,0,2,0,2356
63925086829.9132,1,0,1,1,0,1,1,0,2,0,2356
63925086830.0131,1,0,1,1,0,1,1,0,2,0,2356
63925086830.114,1,0,1,1,0,1,1,0,2,0,2356
63925086830.2151,1,0,1,1,0,1,1,0,2,0,2356
63925086830.3153,1,0,1,1,0,1,1,0,2,0,2356
63925086830.4155,1,0,1,1,0,1,1,0,2,0,2356
63925086830.5163,1,0,1,1,0,1,1,0,2,0,2356
63925086830.6166,1,0,1,1,0,1,1,0,2,0,2356
63925086830.7341,1,0,1,1,0,1,1,0,2,0,2356
63925086830.8342,1,0,1,1,0,1,1,0,2,0,2356
63925086830.9351,1,0,1,1,0,1,1,0,2,0,2356
63925086831.0352,1,0,1,1,0,1,1,0,2,0,2356
63925086831.1354,1,0,1,1,0,1,1,0,2,0,2356
63925086831.2362,1,0,1,1,0,1,1,0,2,0,2356
63925086831.3532,1,0,1,1,0,1,1,0,2,0,2356
63925086831.4534,1,0,1,1,0,1,1,0,2,0,2356
63925086831.5539,1,0,1,1,0,1,1,0,2,0,2356
63925086831.6549,1,0,1,1,0,1,1,0,2,0,2356
63925086831.755,1,0,1,1,0,1,1,0,2,0,2356
63925086831.8553,1,0,1,1,0,1,1,0,2,0,2356
63925086831.9577,1,0,1,1,0,1,1,0,2,0,2356
63925086832.058,1,0,1,1,0,1,1,0,2,0,2356
63925086832.1581,1,0,1,1,0,1,1,0,2,0,2356
63925086832.2592,1,0,1,1,0,1,1,0,2,0,2356
63925086832.36,1,0,1,1,0,1,1,0,2,0,2356
63925086832.461,1,0,1,1,0,1,1,0,2,0,2356
63925086832.5615,1,0,1,1,0,1,1,0,2,0,2356
63925086832.6627,1,0,1,1,0,1,1,0,2,0,2356
63925086832.7643,1,0,1,1,0,1,1,0,2,0,2356
63925086832.8805,1,0,1,1,0,1,1,0,2,0,2356
63925086832.9808,1,0,1,1,0,1,1,0,2,0,2356
63925086833.082,1,0,1,1,0,1,1,0,2,0,2356
63925086833.183,1,0,1,1,0,1,1,0,2,0,2356
63925086833.2832,1,0,1,1,0,1,1,0,2,0,2356
63925086833.3835,1,0,1,1,0,1,1,0,2,0,2356
63925086833.4833,1,0,1,1,0,1,1,0,2,0,2356
63925086833.584,1,0,1,1,0,1,1,0,2,0,2356
63925086833.6841,1,0,1,2,1,0,1,29.82,2,0,2356
63925086833.8015,1,0,1,2,1,0,1,29.69999,2,0,2356
63925086833.9023,1,0,1,2,1,0,1,29.59999,2,0,2356
63925086834.0019,1,0,1,2,1,0,1,29.49999,2,0,2356
63925086834.1033,1,0,1,2,1,0,1,29.39999,2,0,2356
63925086834.2038,1,0,1,2,1,0,1,29.29998,2,0,2356
63925086834.304,1,0,1,2,1,0,1,29.19998,2,0,2356
63925086834.4039,1,0,1,2,1,0,1,29.09998,2,0,2356
63925086834.5038,1,0,1,2,1,0,1,28.99998,2,0,2356
63925086834.6042,1,0,1,2,1,0,1,28.89997,2,0,2356
63925086834.7047,1,0,1,2,1,0,1,28.79997,2,0,2356
63925086834.8056,1,0,1,2,1,0,1,28.69997,2,0,2356
63925086834.9056,1,0,1,2,1,0,1,28.59997,2,0,2356
63925086835.0076,1,0,1,2,1,0,1,28.49997,2,0,2356
63925086835.1246,1,0,1,2,1,0,1,28.37996,2,0,2356
63925086835.2412,1,0,1,2,1,0,1,28.23996,2,0,2356
63925086835.3409,1,0,1,2,1,0,1,28.13996,2,0,2356
63925086835.4425,1,0,1,2,1,0,1,28.05996,2,0,2356
63925086835.5431,1,0,1,2,1,0,1,27.95995,2,0,2356
63925086835.6444,1,0,1,2,1,0,1,27.83995,2,0,2356
63925086835.7614,1,0,1,2,1,0,1,27.71995,2,0,2356
63925086835.8622,1,0,1,2,1,0,1,27.61995,2,0,2356
63925086835.9629,1,0,1,2,1,0,1,27.51994,2,0,2356
63925086836.0632,1,0,1,2,1,0,1,27.41994,2,0,2356
63925086836.1642,1,0,1,2,1,0,1,27.31994,2,0,2356
63925086836.2809,1,0,1,2,1,0,1,27.19994,2,0,2356
63925086836.3817,1,0,1,2,1,0,1,27.09993,2,0,2356
63925086836.4813,1,0,1,2,1,0,1,26.99993,2,0,2356
63925086836.5815,1,0,1,2,1,0,1,26.89993,2,0,2356
63925086836.6842,1,0,1,2,1,0,1,26.79993,2,0,2356
63925086836.7842,1,0,1,2,1,0,1,26.69992,2,0,2356
63925086836.8849,1,0,1,2,1,0,1,26.59992,2,0,2356
63925086836.9842,1,0,1,2,1,0,1,26.49992,2,0,2356
