time,elapsed,host,local,possessed,devouring,x,y,z,bodyX,bodyZ,fieldX,fieldZ,fieldCount,s2active,ultactive,s2charges,ultcharge,modelX,modelZ,sourceCharges,sourceX,sourceZ,stunLeft,mashPresses,tripPresses,petYaw
27.7168,0.5609,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.2534,-1.4793,0.0000,0,0,190.2486
27.7678,0.6119,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.2772,-1.4626,0.0000,0,0,190.2486
27.8188,0.6628,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1345,-1.5626,0.0000,0,0,190.2486
27.8690,0.7131,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.0194,-1.6434,0.0000,0,0,190.2486
27.9207,0.7648,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1176,-1.5745,0.0000,0,0,190.2486
27.9716,0.8157,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.2035,-1.5142,0.0000,0,0,190.2486
28.0227,0.8668,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1307,-1.5653,0.0000,0,0,190.2486
28.0731,0.9172,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.0907,-1.5934,0.0000,0,0,190.2486
28.1249,0.9690,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1799,-1.5308,0.0000,0,0,190.2486
28.1751,1.0192,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.2613,-1.4737,0.0000,0,0,190.2486
28.2263,1.0704,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1824,-1.5291,0.0000,0,0,190.2486
28.2771,1.1212,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1298,-1.5659,0.0000,0,0,190.2486
28.3285,1.1726,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1615,-1.5437,0.0000,0,0,190.2486
28.3792,1.2233,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1642,-1.5418,0.0000,0,0,190.2486
28.4293,1.2734,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1570,-1.5469,0.0000,0,0,190.2486
28.4797,1.3238,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1709,-1.5371,0.0000,0,0,190.2486
28.5300,1.3740,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1694,-1.5382,0.0000,0,0,190.2486
28.5803,1.4244,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1645,-1.5416,0.0000,0,0,190.2486
28.6322,1.4763,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1718,-1.5365,0.0000,0,0,190.2486
28.6837,1.5278,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1785,-1.5318,0.0000,0,0,190.2486
28.7356,1.5797,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1760,-1.5336,0.0000,0,0,190.2486
28.7865,1.6306,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1741,-1.5349,0.0000,0,0,190.2486
28.8388,1.6828,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1706,-1.5373,0.0000,0,0,190.2486
28.8888,1.7328,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1679,-1.5392,0.0000,0,0,190.2486
28.9405,1.7846,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1691,-1.5384,0.0000,0,0,190.2486
28.9915,1.8356,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1688,-1.5386,0.0000,0,0,190.2486
29.0431,1.8872,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1870,-1.5258,0.0000,0,0,190.2486
29.0951,1.9392,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1751,-1.5342,0.0000,0,0,190.2486
29.1460,1.9901,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1658,-1.5407,0.0000,0,0,190.2486
29.1969,2.0410,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1730,-1.5357,0.0000,0,0,190.2486
29.2481,2.0922,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1628,-1.5428,0.0000,0,0,190.2486
29.2982,2.1423,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1850,-1.5272,0.0000,0,0,190.2486
29.3493,2.1934,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1459,-1.5547,0.0000,0,0,190.2486
29.4002,2.2443,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1534,-1.5494,0.0000,0,0,190.2486
29.4509,2.2950,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.2065,-1.5122,0.0000,0,0,190.2486
29.5023,2.3464,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1846,-1.5275,0.0000,0,0,190.2486
29.5534,2.3974,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1597,-1.5450,0.0000,0,0,190.2486
29.6046,2.4486,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1528,-1.5498,0.0000,0,0,190.2486
29.6549,2.4990,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1626,-1.5429,0.0000,0,0,190.2486
29.7054,2.5495,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1607,-1.5442,0.0000,0,0,190.2486
29.7563,2.6004,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1591,-1.5454,0.0000,0,0,190.2486
29.8074,2.6515,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1722,-1.5362,0.0000,0,0,190.2486
29.8590,2.7031,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1746,-1.5345,0.0000,0,0,190.2486
29.9090,2.7531,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1829,-1.5287,0.0000,0,0,190.2486
29.9603,2.8043,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1613,-1.5438,0.0000,0,0,190.2486
30.0124,2.8565,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1606,-1.5444,0.0000,0,0,190.2486
30.0638,2.9079,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1608,-1.5442,0.0000,0,0,190.2486
30.1143,2.9583,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1655,-1.5409,0.0000,0,0,190.2486
30.1648,3.0089,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1617,-1.5436,0.0000,0,0,190.2486
30.2162,3.0603,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1529,-1.5497,0.0000,0,0,190.2486
30.2674,3.1114,0,1,0,1,1.1682,0.1000,-1.5390,0.0000,-8.0000,1.1682,-1.5390,1,0,1,0,0.0000,0.0000,-8.0000,0,1.1636,-1.5422,0.0000,0,0,190.2486
30.3189,3.1630,0,1,0,0,1.1704,0.3903,-2.1523,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1662,-1.5404,0.0000,0,0,190.2486
30.3700,3.2141,0,1,0,0,1.1741,0.8866,-3.1830,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1672,-1.5397,0.0000,0,0,190.2486
30.4204,3.2644,0,1,0,0,1.1775,1.3433,-4.1218,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.4710,3.3151,0,1,0,0,1.1806,1.7654,-4.9905,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.5221,3.3662,0,1,0,0,1.1834,2.1314,-5.7548,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.5729,3.4170,0,1,0,0,1.1858,2.4348,-6.4101,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.6244,3.4684,0,1,0,0,1.1877,2.6632,-6.9379,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.6760,3.5200,0,1,0,0,1.1892,2.8159,-7.3465,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.7267,3.5707,0,1,0,0,1.1902,2.8847,-7.6214,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.7777,3.6218,0,1,0,0,1.1907,2.8743,-7.7798,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.8290,3.6731,0,1,0,0,1.1909,2.7871,-7.8343,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.8792,3.7233,0,1,0,0,1.1908,2.6364,-7.8025,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.9304,3.7744,0,1,0,0,1.1905,2.4221,-7.7027,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
30.9820,3.8261,0,1,0,0,1.1901,2.1624,-7.6017,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
31.0326,3.8767,0,1,0,0,1.1902,1.9020,-7.6286,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
31.0829,3.9270,0,1,0,0,1.1902,1.6183,-7.6389,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
31.1342,3.9782,0,1,0,0,1.1902,1.3125,-7.6406,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,190.2486
31.1849,4.0290,0,1,0,0,1.1918,1.2883,-7.6383,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,180.0490
31.2357,4.0798,0,1,0,0,1.1952,1.2784,-7.6393,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,174.2946
31.2864,4.1305,0,1,0,0,1.1985,1.2681,-7.6399,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,171.4353
31.3385,4.1826,0,1,0,0,1.2011,1.2599,-7.6397,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,170.0231
31.3895,4.2336,0,1,0,0,1.2031,1.2541,-7.6388,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,169.3410
31.4408,4.2849,0,1,0,0,1.2048,1.2503,-7.6379,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,169.0062
31.4913,4.3354,0,1,0,0,1.2062,1.2482,-7.6371,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.8445
31.5416,4.3856,0,1,0,0,1.2075,1.2475,-7.6365,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.7661
31.5931,4.4372,0,1,0,0,1.2087,1.2479,-7.6362,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.7263
31.6432,4.4873,0,1,0,0,1.2098,1.2492,-7.6362,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.7074
31.6935,4.5376,0,1,0,0,1.2109,1.2516,-7.6364,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6978
31.7440,4.5881,0,1,0,0,1.2119,1.2546,-7.6368,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6932
31.7945,4.6386,0,1,0,0,1.2127,1.2585,-7.6373,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6910
31.8446,4.6887,0,1,0,0,1.2135,1.2630,-7.6380,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6900
31.8963,4.7404,0,1,0,0,1.2142,1.2681,-7.6387,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6896
31.9465,4.7906,0,1,0,0,1.2148,1.2735,-7.6395,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6895
31.9977,4.8418,0,1,0,0,1.2152,1.2795,-7.6403,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6895
32.0487,4.8928,0,1,0,0,1.2156,1.2857,-7.6412,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6896
32.1002,4.9443,0,1,0,0,1.2158,1.2919,-7.6421,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6897
32.1517,4.9958,0,1,0,0,1.2159,1.2982,-7.6430,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6898
32.2033,5.0474,0,1,0,0,1.2158,1.3042,-7.6440,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6899
32.2545,5.0986,0,1,0,0,1.2156,1.3100,-7.6449,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6900
32.3065,5.1506,0,1,0,0,1.2153,1.3153,-7.6459,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6900
32.3567,5.2008,0,1,0,0,1.2149,1.3200,-7.6468,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6901
32.4073,5.2514,0,1,0,0,1.2144,1.3241,-7.6477,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6900
32.4588,5.3029,0,1,0,0,1.2137,1.3276,-7.6487,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6900
32.5096,5.3537,0,1,0,0,1.2130,1.3302,-7.6496,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6900
32.5609,5.4049,0,1,0,0,1.2121,1.3321,-7.6505,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6899
32.6115,5.4556,0,1,0,0,1.2111,1.3331,-7.6514,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6898
32.6617,5.5058,0,1,0,0,1.2100,1.3333,-7.6523,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6896
32.7134,5.5575,0,1,0,0,1.2088,1.3325,-7.6531,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6895
32.7640,5.6080,0,1,0,0,1.2076,1.3309,-7.6540,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6893
32.8153,5.6594,0,1,0,0,1.2062,1.3285,-7.6548,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6892
32.8663,5.7104,0,1,0,0,1.2048,1.3252,-7.6556,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6890
32.9177,5.7617,0,1,0,0,1.2033,1.3213,-7.6563,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6889
32.9685,5.8126,0,1,0,0,1.2018,1.3168,-7.6570,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6888
33.0186,5.8627,0,1,0,0,1.2003,1.3118,-7.6577,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6887
33.0700,5.9141,0,1,0,0,1.1986,1.3062,-7.6584,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6886
33.1221,5.9662,0,1,0,0,1.1970,1.3003,-7.6590,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6885
33.1734,6.0175,0,1,0,0,1.1953,1.2942,-7.6595,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6884
33.2244,6.0685,0,1,0,0,1.1936,1.2881,-7.6600,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6884
33.2752,6.1193,0,1,0,0,1.1919,1.2819,-7.6605,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6885
33.3255,6.1696,0,1,0,0,1.1902,1.2761,-7.6609,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6885
33.3768,6.2209,0,1,0,0,1.1885,1.2704,-7.6612,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6886
33.4274,6.2714,0,1,0,0,1.1868,1.2651,-7.6615,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6887
33.4788,6.3229,0,1,0,0,1.1852,1.2603,-7.6618,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6888
33.5305,6.3746,0,1,0,0,1.1836,1.2560,-7.6620,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6890
33.5820,6.4261,0,1,0,0,1.1820,1.2525,-7.6621,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6891
33.6322,6.4763,0,1,0,0,1.1805,1.2498,-7.6622,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6893
33.6840,6.5280,0,1,0,0,1.1790,1.2479,-7.6622,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6894
33.7345,6.5785,0,1,0,0,1.1776,1.2469,-7.6621,0.0000,-8.0000,NaN,NaN,0,0,0,0,0.0000,0.0000,-8.0000,0,1.1674,-1.5396,0.0000,0,0,168.6896
