frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
18,1.4532,1.4385,0.0000,True,16.587,hero-sean-supernova,-1.0000,0.0000,0.874,-63.919,1.6725,0.5392,0.6331,2.1385
19,1.5232,1.5062,0.0000,True,15.506,hero-sean-supernova,-1.0000,0.0000,19.899,-89.863,1.1216,0.7479,0.6247,0.9265
20,1.6520,1.6165,0.0000,True,13.000,hero-sean-supernova,-1.0000,0.0000,64.000,-30.000,0.2870,0.1157,0.6259,0.2550
21,1.7279,1.7060,0.0000,True,8.969,hero-sean-supernova,-1.0000,0.0000,47.877,15.143,0.5644,-0.1853,0.6471,0.3444
22,1.8075,1.7815,0.0000,True,7.755,hero-sean-supernova,-1.0000,0.0000,42.653,25.204,0.6341,-0.2410,0.6469,0.3153
23,1.8839,1.8610,0.0000,True,4.982,hero-sean-supernova,-1.0000,0.0000,27.402,16.192,0.5050,-0.1892,0.6146,0.1967
24,1.9552,1.9370,0.0000,True,1.511,hero-sean-supernova,-1.0000,0.0000,8.311,4.911,0.3269,-0.0473,0.5750,0.1800
25,2.0266,2.0089,0.0000,True,1.338,hero-sean-supernova,-1.0000,0.0000,7.362,4.350,0.3273,-0.0389,0.5713,0.1800
26,2.0996,2.0797,0.0000,True,1.289,holding-right,-1.0000,0.0000,7.088,2.906,0.3381,-0.0123,0.5934,0.1800
27,2.1726,2.1529,0.0000,True,0.472,holding-right,-1.0000,0.0000,2.598,-8.424,0.7599,0.4554,0.7416,0.1800
28,2.2448,2.2264,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0801,0.5589,0.5663,0.1800
29,2.3162,2.2978,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0825,0.5583,0.5658,0.1800
30,2.3865,2.3690,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0841,0.5579,0.5654,0.1800
31,2.4576,2.4388,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0852,0.5577,0.5651,0.1800
32,2.5290,2.5100,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0859,0.5575,0.5649,0.1800
33,2.6010,2.5819,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0864,0.5574,0.5648,0.1800
34,2.6752,2.6546,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0867,0.5573,0.5647,0.1800
35,2.7466,2.7282,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
36,2.8184,2.7995,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5572,0.5647,0.1800
37,2.8888,2.8714,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
38,2.9596,2.9420,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
39,3.0304,3.0124,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0870,0.5572,0.5647,0.1800
40,3.1016,3.0837,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5572,0.5647,0.1800
41,3.1755,3.1553,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
42,3.2517,3.2281,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
43,3.3239,3.3054,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
44,3.3959,3.3767,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
45,3.4693,3.4491,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0869,0.5573,0.5647,0.1800
46,3.5431,3.5226,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
47,3.6239,3.5962,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
48,3.7039,3.6783,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
49,3.7744,3.7569,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
50,3.8449,3.8279,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
51,3.9155,3.8973,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
52,3.9885,3.9685,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
53,4.0587,4.0415,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
54,4.1292,4.1119,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
55,4.2019,4.1821,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
56,4.2721,4.2547,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
57,4.3456,4.3259,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
58,4.4164,4.3982,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
59,4.4875,4.4691,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
60,4.5616,4.5413,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
61,4.6361,4.6150,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
62,4.7231,4.6904,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
63,4.7936,4.7764,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
64,4.8640,4.8469,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
65,4.9351,4.9165,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
66,5.0081,4.9883,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
67,5.0835,5.0615,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
68,5.1532,5.1362,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
69,5.2251,5.2062,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
70,5.2958,5.2782,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
71,5.3657,5.3486,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
72,5.4370,5.4182,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
73,5.5078,5.4893,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
74,5.5779,5.5603,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
75,5.6536,5.6306,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
76,5.7252,5.7064,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
77,5.8001,5.7784,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
78,5.8745,5.8536,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
79,5.9483,5.9278,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
80,6.0186,6.0015,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
81,6.0896,6.0716,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
82,6.1597,6.1425,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
83,6.2372,6.2129,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
84,6.3088,6.2909,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
85,6.3793,6.3622,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
86,6.4515,6.4315,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
87,6.5204,6.5042,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
88,6.5880,6.5735,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
89,6.6563,6.6403,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
90,6.7261,6.7094,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
91,6.7937,6.7790,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
92,6.8621,6.8462,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
93,6.9297,6.9149,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
94,6.9987,6.9825,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
95,7.0661,7.0514,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
96,7.1349,7.1189,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
97,7.2034,7.1878,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
98,7.2734,7.2557,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
99,7.3415,7.3265,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
100,7.4119,7.3938,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
101,7.4830,7.4649,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
102,7.5591,7.5357,0.0000,True,0.000,holding-right,-1.0000,0.0000,0.000,0.000,1.0868,0.5573,0.5647,0.1800
