frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
23,1.2887,1.2734,0.0000,False,0.000,idle,-1.0000,0.0000,-2.551,-0.237,0.3831,0.1005,0.8244,0.1200
24,1.3430,1.3247,0.0000,False,0.000,idle,-1.0000,0.0000,-1.660,0.000,0.3459,0.0916,0.8094,0.1200
25,1.3946,1.3759,0.0000,False,0.000,idle,-1.0000,0.0000,-0.685,0.000,0.3222,0.0907,0.7979,0.1200
26,1.4465,1.4273,0.0000,False,0.000,idle,-1.0000,0.0000,0.171,0.000,0.3149,0.0893,0.7954,0.1200
27,1.4966,1.4781,0.0000,False,0.000,idle,-1.0000,0.0000,1.060,0.000,0.3249,0.0881,0.8035,0.1200
28,1.5485,1.5279,0.0000,False,0.000,idle,-1.0000,0.0000,2.037,0.000,0.3480,0.0875,0.8184,0.1200
29,1.5988,1.5793,0.0000,False,0.000,idle,-1.0000,0.0000,3.045,0.000,0.3794,0.0883,0.8359,0.1200
30,1.6480,1.6288,0.0000,False,0.000,idle,-1.0000,0.0000,3.906,0.000,0.4113,0.0902,0.8509,0.1200
31,1.7089,1.6803,0.0000,False,0.000,idle,-1.0000,0.0000,4.601,0.000,0.4399,0.0928,0.8625,0.1200
32,1.7502,1.7312,0.0000,False,0.000,idle,-1.0000,0.0000,4.946,0.000,0.4553,0.0944,0.8680,0.1200
33,1.8158,1.7822,0.0000,False,0.000,idle,-1.0000,0.0000,4.865,0.000,0.4537,0.0941,0.8675,0.1200
34,1.8530,1.8376,0.0000,False,0.000,idle,-1.0000,0.0000,4.130,0.000,0.4319,0.0916,0.8595,0.1200
35,1.9165,1.8879,0.0000,False,0.000,idle,-1.0000,0.0000,3.142,0.000,0.4028,0.0893,0.8472,0.1200
36,1.9556,1.9390,0.0000,False,0.000,idle,-1.0000,0.0000,2.008,0.000,0.3703,0.0880,0.8310,0.1200
37,2.0154,1.9897,0.0000,False,0.000,idle,-1.0000,0.0000,0.976,0.000,0.3415,0.0880,0.8144,0.1200
38,2.0556,2.0399,0.0000,False,0.000,idle,-1.0000,0.0000,0.340,0.000,0.3242,0.0886,0.8034,0.1200
39,2.1105,2.0902,0.0000,False,0.000,idle,-1.0000,0.0000,-0.028,0.000,0.3161,0.0891,0.7977,0.1200
40,2.1627,2.1427,0.0000,False,0.000,idle,-1.0000,0.0000,-0.435,0.000,0.3292,0.0896,0.8051,0.1200
41,2.2215,2.1927,0.0000,False,0.000,idle,-1.0000,0.0000,-1.269,0.000,0.3566,0.0900,0.8193,0.1200
