frame,real_seconds,game_seconds,speed,held,leg_angle,action,charge,spin,torso_x,arm_x,hand_y,hand_forward,hand_side,body_y
33,1.7319,1.6936,0.0000,True,0.000,holding-right,0.4682,-0.7500,-11.548,-26.428,0.9956,-0.1625,0.8142,0.1200
34,1.7817,1.7444,0.0000,True,0.000,holding-right,0.4886,-0.7500,-11.687,-26.724,0.9961,-0.1732,0.8133,0.1200
35,1.8337,1.7953,0.0000,True,0.000,holding-right,0.5089,-0.7500,-11.815,-26.994,0.9965,-0.1829,0.8124,0.1200
36,1.8838,1.8463,0.0000,True,0.000,holding-right,0.5293,-0.7500,-11.932,-27.239,0.9968,-0.1918,0.8114,0.1200
37,1.9351,1.8969,0.0000,True,0.000,holding-right,0.5496,-0.7500,-12.038,-27.462,0.9971,-0.1999,0.8104,0.1200
38,1.9856,1.9486,0.0000,True,0.000,holding-right,0.5702,-0.7500,-12.136,-27.668,0.9973,-0.2074,0.8095,0.1200
39,2.0356,1.9983,0.0000,True,0.000,holding-right,0.5901,-0.7500,-12.222,-27.849,0.9975,-0.2139,0.8086,0.1200
40,2.0883,2.0494,0.0000,True,0.000,holding-right,0.6105,-0.7500,-12.304,-28.018,0.9977,-0.2201,0.8077,0.1200
41,2.1381,2.1005,0.0000,True,0.000,holding-right,0.6310,-0.7500,-12.378,-28.173,0.9978,-0.2257,0.8069,0.1200
42,2.1880,2.1504,0.0000,True,0.000,holding-right,0.6510,-0.7500,-12.444,-28.310,0.9980,-0.2307,0.8061,0.1200
43,2.2396,2.2014,0.0000,True,0.000,holding-right,0.6714,-0.7500,-12.505,-28.438,0.9981,-0.2353,0.8053,0.1200
44,2.2896,2.2529,0.0000,True,0.000,holding-right,0.6920,-0.7500,-12.562,-28.555,0.9981,-0.2396,0.8046,0.1200
45,2.3397,2.3034,0.0000,True,0.000,holding-right,0.7121,-0.7500,-12.613,-28.660,0.9982,-0.2434,0.8040,0.1200
46,2.3913,2.3539,0.0000,True,0.000,holding-right,0.7324,-0.7500,-12.659,-28.756,0.9983,-0.2469,0.8033,0.1200
47,2.4416,2.4042,0.0000,True,0.000,holding-right,0.7525,-0.7500,-12.701,-28.843,0.9983,-0.2501,0.8028,0.1200
48,2.4937,2.4551,0.0000,True,0.000,holding-right,0.7729,-0.7500,-12.740,-28.924,0.9984,-0.2530,0.8022,0.1200
49,2.5440,2.5057,0.0000,True,0.000,holding-right,0.7931,-0.7500,-12.776,-28.997,0.9984,-0.2557,0.8017,0.1200
50,2.5929,2.5559,0.0000,True,0.000,holding-right,0.8132,-0.7500,-12.808,-29.063,0.9984,-0.2581,0.8013,0.1200
51,2.6448,2.6062,0.0000,True,0.000,holding-right,0.8333,-0.7500,-12.837,-29.123,0.9985,-0.2603,0.8008,0.1200
52,2.6950,2.6579,0.0000,True,0.000,holding-right,0.8539,-0.7500,-12.864,-29.179,0.9985,-0.2623,0.8004,0.1200
53,2.7452,2.7077,0.0000,True,0.000,holding-right,0.8739,-0.7500,-12.888,-29.229,0.9985,-0.2641,0.8001,0.1200
54,2.7973,2.7590,0.0000,True,0.000,holding-right,0.8944,-0.7500,-12.911,-29.275,0.9985,-0.2658,0.7997,0.1200
55,2.8485,2.8089,0.0000,True,0.000,holding-right,0.9144,-0.7500,-12.931,-29.317,0.9985,-0.2674,0.7994,0.1200
56,2.8972,2.8593,0.0000,True,0.000,holding-right,0.9345,-0.7500,-12.950,-29.355,0.9985,-0.2687,0.7991,0.1200
57,2.9491,2.9098,0.0000,True,0.000,holding-right,0.9547,-0.7500,-12.967,-29.390,0.9985,-0.2700,0.7989,0.1200
58,2.9992,2.9611,0.0000,True,0.000,holding-right,0.9752,-0.7500,-12.983,-29.422,0.9986,-0.2712,0.7986,0.1200
59,3.0485,3.0118,0.0000,True,0.000,holding-right,0.9955,-0.7500,-12.997,-29.452,0.9986,-0.2723,0.7984,0.1200
60,3.1016,3.0631,0.0000,True,0.000,holding-right,1.0000,-0.7500,-13.000,-29.458,0.9986,-0.2725,0.7983,0.1200
61,3.1511,3.1139,0.0000,True,0.000,holding-right,1.0000,-0.7500,-13.000,-29.458,0.9986,-0.2725,0.7983,0.1200
62,3.2032,3.1649,0.0000,True,0.000,holding-right,1.0000,-0.7500,-13.000,-29.458,0.9986,-0.2725,0.7983,0.1200
63,3.2533,3.2152,0.0000,True,0.000,holding-right,1.0000,-0.7500,-13.000,-29.458,0.9986,-0.2725,0.7983,0.1200
64,3.3032,3.2653,0.0000,True,0.000,holding-right,1.0000,-0.7500,-13.000,-29.458,0.9986,-0.2725,0.7983,0.1200
65,3.3521,3.3158,0.0000,False,0.000,idle,-1.0000,0.0000,-11.644,-28.620,0.9843,-0.2101,0.7683,0.1200
66,3.4050,3.3670,0.0000,False,0.000,idle,-1.0000,0.0000,10.763,-12.486,0.8600,0.6857,0.1164,0.1200
67,3.4540,3.4169,0.0000,False,0.000,idle,-1.0000,0.0000,13.153,-10.231,0.7900,0.6937,0.0018,0.1200
68,3.5068,3.4684,0.0000,False,0.000,idle,-1.0000,0.0000,16.448,-7.745,0.6941,0.6459,-0.1627,0.1200
69,3.5557,3.5184,0.0000,False,0.000,idle,-1.0000,0.0000,16.708,-7.922,0.6770,0.6382,-0.1753,0.1200
70,3.6063,3.5688,0.0000,False,0.000,idle,-1.0000,0.0000,14.583,-10.584,0.6525,0.6955,-0.0629,0.1200
71,3.6573,3.6198,0.0000,False,0.000,idle,-1.0000,0.0000,10.813,-13.053,0.6219,0.7328,0.1569,0.1200
72,3.7073,3.6697,0.0000,False,0.000,idle,-1.0000,0.0000,6.370,-13.128,0.5895,0.6700,0.4281,0.1200
73,3.7569,3.7202,0.0000,False,0.000,idle,-1.0000,0.0000,2.090,-10.179,0.5386,0.4931,0.6650,0.1200
74,3.8068,3.7708,0.0000,False,0.000,idle,-1.0000,0.0000,-1.098,-5.265,0.4663,0.2759,0.7945,0.1200
75,3.8591,3.8217,0.0000,False,0.000,idle,-1.0000,0.0000,-2.531,-0.947,0.3965,0.1211,0.8251,0.1200
76,3.9573,3.8684,0.0000,False,0.000,idle,-1.0000,0.0000,-2.031,0.000,0.3573,0.0917,0.8148,0.1200
77,4.0114,3.9435,0.0000,False,0.000,idle,-1.0000,0.0000,-0.589,0.000,0.3203,0.0906,0.7969,0.1200
78,4.0604,3.9961,0.0000,False,0.000,idle,-1.0000,0.0000,0.276,0.000,0.3154,0.0892,0.7960,0.1200
79,4.1126,4.0473,0.0000,False,0.000,idle,-1.0000,0.0000,1.187,0.000,0.3271,0.0879,0.8051,0.1200
80,4.1654,4.0997,0.0000,False,0.000,idle,-1.0000,0.0000,2.223,0.000,0.3533,0.0876,0.8216,0.1200
81,4.2158,4.1496,0.0000,False,0.000,idle,-1.0000,0.0000,3.191,0.000,0.3845,0.0886,0.8384,0.1200
82,4.2648,4.1999,0.0000,False,0.000,idle,-1.0000,0.0000,4.039,0.000,0.4166,0.0907,0.8532,0.1200
83,4.3138,4.2512,0.0000,False,0.000,idle,-1.0000,0.0000,4.682,0.000,0.4434,0.0931,0.8637,0.1200
84,4.3628,4.3010,0.0000,False,0.000,idle,-1.0000,0.0000,4.967,0.000,0.4562,0.0945,0.8683,0.1200
85,4.4145,4.3518,0.0000,False,0.000,idle,-1.0000,0.0000,4.793,0.000,0.4516,0.0938,0.8668,0.1200
86,4.4645,4.4019,0.0000,False,0.000,idle,-1.0000,0.0000,4.099,0.000,0.4309,0.0916,0.8591,0.1200
87,4.5143,4.4521,0.0000,False,0.000,idle,-1.0000,0.0000,3.102,0.000,0.4017,0.0893,0.8466,0.1200
88,4.5655,4.5027,0.0000,False,0.000,idle,-1.0000,0.0000,1.978,0.000,0.3694,0.0880,0.8305,0.1200
89,4.6161,4.5537,0.0000,False,0.000,idle,-1.0000,0.0000,0.949,0.000,0.3408,0.0880,0.8140,0.1200
90,4.6662,4.6042,0.0000,False,0.000,idle,-1.0000,0.0000,0.325,0.000,0.3238,0.0886,0.8031,0.1200
91,4.7184,4.6561,0.0000,False,0.000,idle,-1.0000,0.0000,-0.043,0.000,0.3165,0.0891,0.7980,0.1200
92,4.7680,4.7057,0.0000,False,0.000,idle,-1.0000,0.0000,-0.441,0.000,0.3294,0.0896,0.8052,0.1200
93,4.8181,4.7561,0.0000,False,0.000,idle,-1.0000,0.0000,-1.287,0.000,0.3572,0.0900,0.8196,0.1200
