time,speed,charging,power,yaw,pitch,held
0.7834,2.0000,False,0.0000,0.00000,0.00000,False
0.7850,2.0000,False,0.0000,0.00000,0.00000,False
0.7861,2.0000,False,0.0000,0.00000,0.00000,False
0.7870,2.0000,False,0.0000,0.00000,0.00000,False
0.7878,2.0000,False,0.0000,0.00000,0.00000,False
0.7891,2.0000,False,0.0000,0.00000,0.00000,False
0.7916,2.0000,False,0.0000,0.00000,0.00000,False
0.7938,2.0000,False,0.0000,0.00000,0.00000,False
0.8355,2.0000,False,0.0000,0.00000,0.00000,False
0.8369,2.0000,False,0.0000,0.00000,0.00000,False
0.8383,2.0000,False,0.0000,0.00000,0.00000,False
0.8395,2.0000,False,0.0000,0.00000,0.00000,False
0.8405,2.0000,False,0.0000,0.00000,0.00000,False
0.8413,2.0000,False,0.0000,0.00000,0.00000,False
0.8423,2.0000,False,0.0000,0.00000,0.00000,False
0.8435,2.0000,False,0.0000,0.00000,0.00000,False
0.8456,2.0000,False,0.0000,0.00000,0.00000,False
0.8882,2.0000,False,0.0000,0.00000,0.00000,False
0.8902,2.0000,False,0.0000,0.00000,0.00000,False
0.8915,2.0000,False,0.0000,0.00000,0.00000,False
0.8932,2.0000,False,0.0000,0.00000,0.00000,False
0.8944,2.0000,False,0.0000,0.00000,0.00000,False
0.8954,2.0000,False,0.0000,0.00000,0.00000,False
0.8962,2.0000,False,0.0000,0.00000,0.00000,False
0.9390,2.0000,False,0.0000,0.00000,0.00000,False
0.9407,2.0000,False,0.0000,0.00000,0.00000,False
0.9423,2.0000,False,0.0000,0.00000,0.00000,False
0.9435,2.0000,False,0.0000,0.00000,0.00000,False
0.9446,2.0000,False,0.0000,0.00000,0.00000,False
0.9455,2.0000,False,0.0000,0.00000,0.00000,False
0.9466,2.0000,False,0.0000,0.00000,0.00000,False
1.0004,2.0000,False,0.0000,0.00000,0.00000,False
1.0404,2.0000,False,0.0000,0.00000,0.00000,False
1.0420,2.0000,False,0.0000,0.00000,0.00000,False
1.0437,2.0000,False,0.0000,0.00000,0.00000,False
1.0452,2.0000,False,0.0000,0.00000,0.00000,False
1.0464,2.0000,False,0.0000,0.00000,0.00000,False
1.0472,2.0000,False,0.0000,0.00000,0.00000,False
1.0480,2.0000,False,0.0000,0.00000,0.00000,False
1.0490,2.0000,False,0.0000,0.00000,0.00000,False
1.0518,2.0000,False,0.0000,0.00000,0.00000,False
1.0920,2.0000,False,0.0000,0.00000,0.00000,False
1.0939,2.0000,False,0.0000,0.00000,0.00000,False
1.0952,2.0000,False,0.0000,0.00000,0.00000,False
1.0962,2.0000,False,0.0000,0.00000,0.00000,False
1.0970,2.0000,False,0.0000,0.00000,0.00000,False
1.0982,2.0000,False,0.0000,0.00000,0.00000,False
1.0996,2.0000,False,0.0000,0.00000,0.00000,False
1.1007,2.0000,False,0.0000,0.00000,0.00000,False
1.1026,2.0000,False,0.0000,0.00000,0.00000,False
1.1430,2.0000,False,0.0000,0.00000,0.00000,False
1.1443,2.0000,False,0.0000,0.00000,0.00000,False
1.1454,2.0000,False,0.0000,0.00000,0.00000,False
1.1468,2.0000,False,0.0000,0.00000,0.00000,False
1.1483,2.0000,False,0.0000,0.00000,0.00000,False
1.1498,2.0000,False,0.0000,0.00000,0.00000,False
1.1507,2.0000,False,0.0000,0.00000,0.00000,False
1.1517,2.0000,False,0.0000,0.00000,0.00000,False
1.1541,2.0000,False,0.0000,0.00000,0.00000,False
1.1944,2.0000,False,0.0000,0.00000,0.00000,False
1.1966,2.0000,False,0.0000,0.00000,0.00000,False
1.1981,2.0000,False,0.0000,0.00000,0.00000,False
1.1993,2.0000,False,0.0000,0.00000,0.00000,False
1.2004,2.0000,False,0.0000,0.00000,0.00000,False
1.2018,2.0000,False,0.0000,0.00000,0.00000,False
1.2031,2.0000,False,0.0000,0.00000,0.00000,False
1.2042,2.0000,False,0.0000,0.00000,0.00000,False
1.2485,2.0000,False,0.0000,0.00000,0.00000,False
1.2512,2.0000,False,0.0000,0.00000,0.00000,False
1.2525,2.0000,False,0.0000,0.00000,0.00000,False
1.2535,2.0000,False,0.0000,0.00000,0.00000,False
1.2544,2.0000,False,0.0000,0.00000,0.00000,False
1.2909,2.0000,False,0.0000,0.00000,0.00000,False
1.2926,2.0000,False,0.0000,0.00000,0.00000,False
1.2940,2.0000,False,0.0000,0.00000,0.00000,False
1.2951,2.0000,False,0.0000,0.00000,0.00000,False
1.2960,2.0000,False,0.0000,0.00000,0.00000,False
1.2969,2.0000,False,0.0000,0.00000,0.00000,False
1.2979,2.0000,False,0.0000,0.00000,0.00000,False
1.2993,2.0000,False,0.0000,0.00000,0.00000,False
1.3011,2.0000,False,0.0000,0.00000,0.00000,False
1.3021,2.0000,False,0.0000,0.00000,0.00000,False
1.3030,2.0000,False,0.0000,0.00000,0.00000,False
1.3042,2.0000,False,0.0000,0.00000,0.00000,False
1.3055,2.0000,False,0.0000,0.00000,0.00000,False
1.3450,2.0000,False,0.0000,0.00000,0.00000,False
1.3466,2.0000,False,0.0000,0.00000,0.00000,False
1.3482,2.0000,False,0.0000,0.00000,0.00000,False
1.3497,2.0000,False,0.0000,0.00000,0.00000,False
1.3510,2.0000,False,0.0000,0.00000,0.00000,False
1.3523,2.0000,False,0.0000,0.00000,0.00000,False
1.3539,2.0000,False,0.0000,0.00000,0.00000,False
1.3552,2.0000,False,0.0000,0.00000,0.00000,False
1.3569,2.0000,False,0.0000,0.00000,0.00000,False
1.3971,2.0000,False,0.0000,0.00000,0.00000,False
1.3984,2.0000,False,0.0000,0.00000,0.00000,False
1.3995,2.0000,False,0.0000,0.00000,0.00000,False
1.4005,2.0000,False,0.0000,0.00000,0.00000,False
1.4017,2.0000,False,0.0000,0.00000,0.00000,False
1.4030,2.0000,False,0.0000,0.00000,0.00000,False
1.4041,2.0000,False,0.0000,0.00000,0.00000,False
1.4054,2.0000,False,0.0000,0.00000,0.00000,False
1.4080,2.0000,False,0.0000,0.00000,0.00000,False
1.4485,2.0000,False,0.0000,0.00000,0.00000,False
1.4507,2.0000,False,0.0000,0.00000,0.00000,False
1.4521,2.0000,False,0.0000,0.00000,0.00000,False
1.4536,2.0000,False,0.0000,0.00000,0.00000,False
1.4549,2.0000,False,0.0000,0.00000,0.00000,False
1.4564,2.0000,False,0.0000,0.00000,0.00000,False
1.4575,2.0000,False,0.0000,0.00000,0.00000,False
1.4585,2.0000,False,0.0000,0.00000,0.00000,False
1.4991,2.0000,False,0.0000,0.00000,0.00000,False
1.5005,2.0000,False,0.0000,0.00000,0.00000,False
1.5015,2.0000,False,0.0000,0.00000,0.00000,False
1.5024,2.0000,False,0.0000,0.00000,0.00000,False
1.5033,2.0000,False,0.0000,0.00000,0.00000,False
1.5047,2.0000,False,0.0000,0.00000,0.00000,False
1.5059,2.0000,False,0.0000,0.00000,0.00000,False
1.5069,2.0000,False,0.0000,0.00000,0.00000,False
1.5089,2.0000,False,0.0000,0.00000,0.00000,False
1.5507,2.0000,False,0.0000,0.00000,0.00000,False
1.5523,2.0000,False,0.0000,0.00000,0.00000,False
1.5539,2.0000,False,0.0000,0.00000,0.00000,False
1.5552,2.0000,False,0.0000,0.00000,0.00000,False
1.5562,2.0000,False,0.0000,0.00000,0.00000,False
1.5571,2.0000,False,0.0000,0.00000,0.00000,False
1.5580,2.0000,False,0.0000,0.00000,0.00000,False
1.5593,2.0000,False,0.0000,0.00000,0.00000,False
1.6010,2.0000,False,0.0000,0.00000,0.00000,False
1.6030,2.0000,False,0.0000,0.00000,0.00000,False
1.6045,2.0000,False,0.0000,0.00000,0.00000,False
1.6056,2.0000,False,0.0000,0.00000,0.00000,False
1.6067,2.0000,False,0.0000,0.00000,0.00000,False
1.6081,2.0000,False,0.0000,0.00000,0.00000,False
1.6097,2.0000,False,0.0000,0.00000,0.00000,False
1.6526,2.0000,False,0.0000,0.00000,0.00000,False
1.6539,2.0000,False,0.0000,0.00000,0.00000,False
1.6551,2.0000,False,0.0000,0.00000,0.00000,False
1.6564,2.0000,False,0.0000,0.00000,0.00000,False
1.6575,2.0000,False,0.0000,0.00000,0.00000,False
1.6586,2.0000,False,0.0000,0.00000,0.00000,False
1.6594,2.0000,False,0.0000,0.00000,0.00000,False
1.6602,2.0000,False,0.0000,0.00000,0.00000,False
1.7118,2.0000,False,0.0000,0.00000,0.00000,False
1.7528,2.0000,False,0.0000,0.00000,0.00000,False
1.7547,2.0000,False,0.0000,0.00000,0.00000,False
1.7559,2.0000,False,0.0000,0.00000,0.00000,False
1.7570,2.0000,False,0.0000,0.00000,0.00000,False
1.7579,2.0000,False,0.0000,0.00000,0.00000,False
1.7593,2.0000,False,0.0000,0.00000,0.00000,False
1.7605,2.0000,False,0.0000,0.00000,0.00000,False
1.7615,2.0000,False,0.0000,0.00000,0.00000,False
1.7632,2.0000,False,0.0000,0.00000,0.00000,False
1.8182,2.0000,False,0.0000,0.00000,0.00000,False
1.8554,2.0000,False,0.0000,0.00000,0.00000,False
1.8571,2.0000,False,0.0000,0.00000,0.00000,False
1.8583,2.0000,False,0.0000,0.00000,0.00000,False
1.8593,2.0000,False,0.0000,0.00000,0.00000,False
1.8605,2.0000,False,0.0000,0.00000,0.00000,False
1.8618,2.0000,False,0.0000,0.00000,0.00000,False
1.8633,2.0000,False,0.0000,0.00000,0.00000,False
1.8645,2.0000,False,0.0000,0.00000,0.00000,False
1.8663,2.0000,False,0.0000,0.00000,0.00000,False
1.8674,2.0000,False,0.0000,0.00000,0.00000,False
1.8688,2.0000,False,0.0000,0.00000,0.00000,False
1.9195,2.0000,False,0.0000,0.00000,0.00000,False
1.9576,2.0000,False,0.0000,0.00000,0.00000,False
1.9595,2.0000,False,0.0000,0.00000,0.00000,False
1.9609,2.0000,False,0.0000,0.00000,0.00000,False
1.9622,2.0000,False,0.0000,0.00000,0.00000,False
1.9636,2.0000,False,0.0000,0.00000,0.00000,False
1.9651,2.0000,False,0.0000,0.00000,0.00000,False
1.9664,2.0000,False,0.0000,0.00000,0.00000,False
1.9677,2.0000,False,0.0000,0.00000,0.00000,False
1.9703,2.0000,False,0.0000,0.00000,0.00000,False
2.0174,2.0000,False,0.0000,0.00000,0.00000,False
2.0190,2.0000,False,0.0000,0.00000,0.00000,False
2.0206,2.0000,False,0.0000,0.00000,0.00000,False
2.0580,2.0000,False,0.0000,0.00000,0.00000,False
2.0595,2.0000,False,0.0000,0.00000,0.00000,False
2.0609,2.0000,False,0.0000,0.00000,0.00000,False
2.0626,2.0000,False,0.0000,0.00000,0.00000,False
2.0639,2.0000,False,0.0000,0.00000,0.00000,False
2.0650,2.0000,False,0.0000,0.00000,0.00000,False
2.0660,2.0000,False,0.0000,0.00000,0.00000,False
2.0670,2.0000,False,0.0000,0.00000,0.00000,False
2.0699,2.0000,False,0.0000,0.00000,0.00000,False
2.0712,2.0000,False,0.0000,0.00000,0.00000,False
2.1130,2.0000,False,0.0000,0.00000,0.00000,False
2.1145,2.0000,False,0.0000,0.00000,0.00000,False
2.1159,2.0000,False,0.0000,0.00000,0.00000,False
2.1174,2.0000,False,0.0000,0.00000,0.00000,False
2.1185,2.0000,False,0.0000,0.00000,0.00000,False
2.1194,2.0000,False,0.0000,0.00000,0.00000,False
2.1201,2.0000,False,0.0000,0.00000,0.00000,False
2.1210,2.0000,False,0.0000,0.00000,0.00000,False
2.1233,2.0000,False,0.0000,0.00000,0.00000,False
2.1654,2.0000,False,0.0000,0.00000,0.00000,False
2.1670,2.0000,False,0.0000,0.00000,0.00000,False
2.1683,2.0000,False,0.0000,0.00000,0.00000,False
2.1698,2.0000,False,0.0000,0.00000,0.00000,False
2.1713,2.0000,False,0.0000,0.00000,0.00000,False
2.1727,2.0000,False,0.0000,0.00000,0.00000,False
2.1738,2.0000,False,0.0000,0.00000,0.00000,False
