sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
92,0.619572,16.341090,89.400100,149,149,149
93,0.622589,16.341090,89.400100,149,149,149
94,0.625870,16.341090,89.400100,149,149,149
95,0.633705,16.341090,89.400100,149,149,149
96,0.636459,16.341090,89.400100,149,149,149
97,0.650230,16.341090,89.400100,149,149,149
98,0.652920,16.341090,89.400100,149,149,149
99,0.666935,16.341090,89.400100,149,149,149
100,0.669697,16.341090,89.400100,149,149,149
101,0.683636,16.341090,89.400100,149,149,149
102,0.686352,16.341090,89.400100,149,149,149
103,0.700260,16.341090,89.400100,149,149,149
104,0.702992,16.341090,89.400100,149,149,149
105,0.716953,16.341090,89.400100,149,149,149
106,0.719688,16.341090,89.400100,149,149,149
107,0.733688,16.341090,89.400100,149,149,149
108,0.736401,16.341090,89.400100,149,149,149
109,0.750340,16.341090,89.400100,149,149,149
110,0.753048,16.341090,89.400100,149,149,149
111,0.767010,16.341090,89.400100,149,149,149
112,0.769684,16.341090,89.400100,149,149,149
113,0.783840,16.341090,89.400100,149,149,149
114,0.786617,16.341090,89.400100,149,149,149
115,0.800385,16.341090,89.400100,149,149,149
116,0.803093,16.341090,89.400100,149,149,149
117,0.817043,16.341090,89.400100,149,149,149
118,0.819775,16.341090,89.400100,149,149,149
119,0.833836,16.341090,89.400100,149,149,149
120,0.836533,16.341090,89.400100,149,149,149
121,0.850437,16.341090,89.400100,149,149,149
122,0.853134,16.341090,89.400100,149,149,149
123,0.867092,16.341090,89.400100,149,149,149
124,0.869835,16.341090,89.400100,149,149,149
125,0.883869,16.341090,89.400100,149,149,149
126,0.886566,16.341090,89.400100,149,149,149
127,0.900433,16.341090,89.400100,149,149,149
128,0.903153,16.341090,89.400100,149,149,149
129,0.917114,16.341090,89.400100,149,149,149
130,0.919853,16.341090,89.400100,149,149,149
131,0.933861,16.341090,89.400100,149,149,149
132,0.936607,16.341090,89.400100,149,149,149
133,0.950562,16.341090,89.400100,149,149,149
134,0.953369,16.341090,89.400100,149,149,149
135,0.967140,16.341090,89.400100,149,149,149
136,0.969883,16.341090,89.400100,149,149,149
137,0.983864,16.341090,89.400100,149,149,149
138,0.986599,16.341090,89.400100,149,149,149
139,1.000607,16.341090,89.400100,149,149,149
140,1.003342,16.341090,89.400100,149,149,149
141,1.017220,16.341090,89.400100,149,149,149
142,1.019958,16.341090,89.400100,149,149,149
143,1.033928,16.341090,89.400100,149,149,149
144,1.036716,16.341090,89.400100,149,149,149
145,1.050652,16.341090,89.400100,149,149,149
146,1.053387,16.341090,89.400100,149,149,149
147,1.067272,16.341090,89.400100,149,149,149
148,1.070038,16.341090,89.400100,149,149,149
149,1.084034,16.341090,89.400100,149,149,149
150,1.086731,16.341090,89.400100,149,149,149
151,1.100735,16.341090,89.400100,149,149,149
152,1.103497,16.341090,89.400100,149,149,149
153,1.117302,16.341090,89.400100,149,149,149
154,1.120060,16.341090,89.400100,149,149,149
155,1.133987,16.341090,89.400100,149,149,149
156,1.136730,16.341090,89.400100,149,149,149
157,1.150761,16.341090,89.400100,149,149,149
158,1.153492,16.341090,89.400100,149,149,149
159,1.167404,16.341090,89.400100,149,149,149
160,1.170151,16.341090,89.400100,149,149,149
161,1.184029,16.341090,89.400100,149,149,149
162,1.186871,16.341090,89.400100,149,149,149
163,1.200836,16.341090,89.400100,149,149,149
164,1.203541,16.341090,89.400100,149,149,149
165,1.217438,16.341090,89.400100,149,149,149
166,1.220188,16.341090,89.400100,149,149,149
167,1.234051,16.341090,89.400100,149,149,149
168,1.236748,16.341090,89.400100,149,149,149
169,1.250854,16.341090,89.400100,149,149,149
170,1.253593,16.341090,89.400100,149,149,149
171,1.267487,16.341090,89.400100,149,149,149
172,1.270248,16.341090,89.400100,149,149,149
173,1.284103,16.341090,89.400100,149,149,149
174,1.286812,16.341090,89.400100,149,149,149
175,1.300900,16.341090,89.400100,149,149,149
176,1.303600,16.341090,89.400100,149,149,149
177,1.317566,16.341090,89.400100,149,149,149
178,1.320328,16.341090,89.400100,149,149,149
179,1.334206,16.341090,89.400100,149,149,149
180,1.336941,16.341090,89.400100,149,149,149
181,1.350895,16.341090,89.400100,149,149,149
182,1.353611,16.341090,89.400100,149,149,149
183,1.367657,16.341090,89.400100,149,149,149
184,1.370392,16.341090,89.400100,149,149,149
185,1.384224,16.341090,89.400100,149,149,149
186,1.387009,16.341090,89.400100,149,149,149
187,1.400959,16.341090,89.400100,149,149,149
188,1.403713,16.341090,89.400100,149,149,149
189,1.417686,16.341090,89.400100,149,149,149
190,1.420425,16.341090,89.400100,149,149,149
191,1.434311,16.341090,89.400100,149,149,149
192,1.437157,16.341090,89.400100,149,149,149
193,1.451012,16.341090,89.400100,149,149,149
194,1.453724,16.341090,89.400100,149,149,149
195,1.467747,16.341090,89.400100,149,149,149
196,1.470493,16.341090,89.400100,149,149,149
197,1.484402,16.341090,89.400100,149,149,149
198,1.487148,16.341090,89.400100,149,149,149
199,1.501083,16.341090,89.400100,149,149,149
