sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
59,0.500443,25.574280,89.820030,266,266,266
60,0.503079,25.574280,89.820030,266,266,266
61,0.517101,25.574280,89.820030,266,266,266
62,0.519730,25.574280,89.820030,266,266,266
63,0.533806,25.574280,89.820030,266,266,266
64,0.536350,25.574280,89.820030,266,266,266
65,0.550514,25.574280,89.820030,266,266,266
66,0.553001,25.574280,89.820030,266,266,266
67,0.567226,25.574280,89.820030,266,266,266
68,0.569683,25.574280,89.820030,266,266,266
69,0.583820,25.574280,89.820030,266,266,266
70,0.586456,25.574280,89.820030,266,266,266
71,0.600601,25.574280,89.820030,266,266,266
72,0.603130,25.574280,89.820030,266,266,266
73,0.617264,25.574280,89.820030,266,266,266
74,0.619915,25.574280,89.820030,266,266,266
75,0.633858,25.574280,89.820030,266,266,266
76,0.636353,25.574280,89.820030,266,266,266
77,0.650578,25.574280,89.820030,266,266,266
78,0.653004,25.574280,89.820030,266,266,266
79,0.667271,25.574280,89.820030,266,266,266
80,0.669811,25.574280,89.820030,266,266,266
81,0.683834,25.574280,89.820030,266,266,266
82,0.686260,25.574280,89.820030,266,266,266
83,0.700668,25.574280,89.820030,266,266,266
84,0.703106,25.574280,89.820030,266,266,266
85,0.717300,25.574280,89.820030,266,266,266
86,0.719864,25.574280,89.820030,266,266,266
87,0.733963,25.574280,89.820030,266,266,266
88,0.736614,25.574280,89.820030,266,266,266
89,0.750675,25.574280,89.820030,266,266,266
90,0.753223,25.574280,89.820030,266,266,266
91,0.767380,25.574280,89.820030,266,266,266
92,0.769825,25.574280,89.820030,266,266,266
93,0.783970,25.574280,89.820030,266,266,266
94,0.786537,25.574280,89.820030,266,266,266
95,0.800724,25.574280,89.820030,266,266,266
96,0.803200,25.574280,89.820030,266,266,266
97,0.817444,25.574280,89.820030,266,266,266
98,0.819885,25.574280,89.820030,266,266,266
99,0.834106,25.574280,89.820030,266,266,266
100,0.836563,25.574280,89.820030,266,266,266
101,0.850720,25.574280,89.820030,266,266,266
102,0.853146,25.574280,89.820030,266,266,266
103,0.867481,25.574280,89.820030,266,266,266
104,0.869991,25.574280,89.820030,266,266,266
105,0.884129,25.574280,89.820030,266,266,266
106,0.886669,25.574280,89.820030,266,266,266
107,0.900803,25.574280,89.820030,266,266,266
108,0.903397,25.574280,89.820030,266,266,266
109,0.917538,25.574280,89.820030,266,266,266
110,0.920288,25.574280,89.820030,266,266,266
111,0.934231,25.574280,89.820030,266,266,266
112,0.936836,25.574280,89.820030,266,266,266
113,0.950810,25.574280,89.820030,266,266,266
114,0.953308,25.574280,89.820030,266,266,266
115,0.967583,25.574280,89.820030,266,266,266
116,0.970020,25.574280,89.820030,266,266,266
117,0.984306,25.574280,89.820030,266,266,266
118,0.986809,25.574280,89.820030,266,266,266
119,1.000900,25.574280,89.820030,266,266,266
120,1.003391,25.574280,89.820030,266,266,266
121,1.017635,25.574280,89.820030,266,266,266
122,1.020096,25.574280,89.820030,266,266,266
123,1.034355,25.574280,89.820030,266,266,266
124,1.036835,25.574280,89.820030,266,266,266
125,1.050884,25.574280,89.820030,266,266,266
126,1.053402,25.574280,89.820030,266,266,266
127,1.067703,25.574280,89.820030,266,266,266
128,1.070129,25.574280,89.820030,266,266,266
129,1.084373,25.574280,89.820030,266,266,266
130,1.087772,25.574280,89.820030,266,266,266
131,1.101017,25.574280,89.820030,266,266,266
132,1.103531,25.574280,89.820030,266,266,266
133,1.117722,25.574280,89.820030,266,266,266
134,1.120178,25.574280,89.820030,266,266,266
135,1.134548,25.574280,89.820030,266,266,266
136,1.136951,25.574280,89.820030,266,266,266
137,1.151024,25.574280,89.820030,266,266,266
138,1.153511,25.574280,89.820030,266,266,266
139,1.167793,25.574280,89.820030,266,266,266
140,1.171612,25.574280,89.820030,267,267,267
141,1.184471,25.574280,89.820030,267,267,267
142,1.186966,25.574280,89.820030,267,267,267
143,1.201141,25.574280,89.820030,267,267,267
144,1.203552,25.574280,89.820030,267,267,267
145,1.217804,25.574280,89.820030,267,267,267
146,1.220512,25.574280,89.820030,267,267,267
147,1.234516,25.574280,89.820030,267,267,267
148,1.236988,25.574280,89.820030,267,267,267
149,1.251514,25.574280,89.820030,267,267,267
150,1.253979,25.574280,89.820030,267,267,267
151,1.268211,25.574280,89.820030,267,267,267
152,1.270596,25.574280,89.820030,267,267,267
153,1.284801,25.574280,89.820030,267,267,267
154,1.287277,25.574280,89.820030,267,267,267
155,1.301514,25.574280,89.820030,267,267,267
156,1.303921,25.574280,89.820030,267,267,267
157,1.318359,25.574280,89.820030,267,267,267
158,1.321136,25.574280,89.820030,267,267,267
159,1.334885,25.574280,89.820030,267,267,267
160,1.337341,25.574280,89.820030,267,267,267
161,1.351269,25.574280,89.820030,267,267,267
162,1.353661,25.574280,89.820030,267,267,267
163,1.356789,25.574280,89.820030,267,267,267
164,1.359768,25.574280,89.820030,267,267,267
165,1.367992,25.574280,89.820030,267,267,267
166,1.370457,25.574280,89.820030,267,267,267
167,1.384655,25.574280,89.820030,267,267,267
168,1.387089,25.574280,89.820030,267,267,267
169,1.390388,25.574280,89.820030,267,267,267
170,1.393505,25.574280,89.820030,267,267,267
171,1.401463,25.574280,89.820030,267,267,267
172,1.403824,25.574280,89.820030,267,267,267
173,1.417942,25.574280,89.820030,267,267,267
174,1.420330,25.574280,89.820030,267,267,267
175,1.423790,25.574280,89.820030,267,267,267
176,1.426605,25.574280,89.820030,267,267,267
177,1.434765,25.574280,89.820030,267,267,267
178,1.437164,25.574280,89.820030,267,267,267
179,1.451374,25.574280,89.820030,267,267,267
180,1.453789,25.574280,89.820030,267,267,267
181,1.457157,25.574280,89.820030,267,267,267
182,1.459942,25.574280,89.820030,267,267,267
183,1.468155,25.574280,89.820030,267,267,267
184,1.470570,25.574280,89.820030,267,267,267
185,1.484688,25.574280,89.820030,267,267,267
186,1.487190,25.574280,89.820030,267,267,267
187,1.490406,25.574280,89.820030,267,267,267
188,1.493168,25.574280,89.820030,267,267,267
189,1.501553,25.574280,89.820030,267,267,267
