sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
71,0.600510,15.957170,89.800030,134,134,134
72,0.602913,15.957170,89.800030,134,134,134
73,0.605618,15.957170,89.800030,134,134,134
74,0.617334,15.957170,89.800030,134,134,134
75,0.619795,15.957170,89.800030,134,134,134
76,0.622564,15.957170,89.800030,134,134,134
77,0.633934,15.957170,89.800030,134,134,134
78,0.636314,15.957170,89.800030,134,134,134
79,0.650494,15.957170,89.800030,134,134,134
80,0.652905,15.957170,89.800030,134,134,134
81,0.655706,15.957170,89.800030,134,134,134
82,0.667301,15.957170,89.800030,134,134,134
83,0.669752,15.957170,89.800030,134,134,134
84,0.672415,15.957170,89.800030,134,134,134
85,0.683985,15.957170,89.800030,134,134,134
86,0.686577,15.957170,89.800030,134,134,134
87,0.689119,15.957170,89.800030,134,134,134
88,0.700655,15.957170,89.800030,134,134,134
89,0.702974,15.957170,89.800030,134,134,134
90,0.705879,15.957170,89.800030,134,134,134
91,0.717367,15.957170,89.800030,134,134,134
92,0.719828,15.957170,89.800030,134,134,134
93,0.722412,15.957170,89.800030,134,134,134
94,0.734028,15.957170,89.800030,134,134,134
95,0.736454,15.957170,89.800030,134,134,134
96,0.750729,15.957170,89.800030,134,134,134
97,0.753130,15.957170,89.800030,134,134,134
98,0.755762,15.957170,89.800030,134,134,134
99,0.767355,15.957170,89.800030,134,134,134
100,0.769774,15.957170,89.800030,134,134,134
101,0.784021,15.957170,89.800030,134,134,134
102,0.786419,15.957170,89.800030,134,134,134
103,0.789070,15.957170,89.800030,134,134,134
104,0.791513,15.957170,89.800030,134,134,134
105,0.800663,15.957170,89.800030,134,134,134
106,0.803116,15.957170,89.800030,134,134,134
107,0.817347,15.957170,89.800030,134,134,134
108,0.819771,15.957170,89.800030,134,134,134
109,0.822405,15.957170,89.800030,134,134,134
110,0.824940,15.957170,89.800030,134,134,134
111,0.834091,15.957170,89.800030,134,134,134
112,0.836550,15.957170,89.800030,134,134,134
113,0.850763,15.957170,89.800030,134,134,134
114,0.853130,15.957170,89.800030,134,134,134
115,0.855782,15.957170,89.800030,134,134,134
116,0.858231,15.957170,89.800030,134,134,134
117,0.867352,15.957170,89.800030,134,134,134
118,0.869793,15.957170,89.800030,134,134,134
119,0.884197,15.957170,89.800030,134,134,134
120,0.886652,15.957170,89.800030,134,134,134
121,0.889422,15.957170,89.800030,134,134,134
122,0.892010,15.957170,89.800030,134,134,134
123,0.900797,15.957170,89.800030,134,134,134
124,0.903259,15.957170,89.800030,134,134,134
125,0.917446,15.957170,89.800030,134,134,134
126,0.919828,15.957170,89.800030,134,134,134
127,0.922455,15.957170,89.800030,134,134,134
128,0.924904,15.957170,89.800030,134,134,134
129,0.934193,15.957170,89.800030,134,134,134
130,0.936680,15.957170,89.800030,134,134,134
131,0.950840,15.957170,89.800030,134,134,134
132,0.953205,15.957170,89.800030,134,134,134
133,0.956093,15.957170,89.800030,134,134,134
134,0.958511,15.957170,89.800030,134,134,134
135,0.967474,15.957170,89.800030,134,134,134
136,0.969883,15.957170,89.800030,134,134,134
137,0.984261,15.957170,89.800030,134,134,134
138,0.986662,15.957170,89.800030,134,134,134
139,0.989283,15.957170,89.800030,134,134,134
140,0.991776,15.957170,89.800030,134,134,134
141,1.000898,15.957170,89.800030,134,134,134
142,1.003347,15.957170,89.800030,134,134,134
143,1.017521,15.957170,89.800030,134,134,134
144,1.019913,15.957170,89.800030,134,134,134
145,1.022522,15.957170,89.800030,134,134,134
146,1.024969,15.957170,89.800030,134,134,134
147,1.034292,15.957170,89.800030,134,134,134
148,1.036716,15.957170,89.800030,134,134,134
149,1.050980,15.957170,89.800030,134,134,134
150,1.053383,15.957170,89.800030,134,134,134
151,1.056309,15.957170,89.800030,134,134,134
152,1.058783,15.957170,89.800030,134,134,134
153,1.067591,15.957170,89.800030,134,134,134
154,1.070124,15.957170,89.800030,134,134,134
155,1.084326,15.957170,89.800030,134,134,134
156,1.086725,15.957170,89.800030,134,134,134
157,1.089500,15.957170,89.800030,134,134,134
158,1.092196,15.957170,89.800030,134,134,134
159,1.101114,15.957170,89.800030,134,134,134
160,1.103558,15.957170,89.800030,134,134,134
161,1.117622,15.957170,89.800030,134,134,134
162,1.120033,15.957170,89.800030,134,134,134
163,1.122660,15.957170,89.800030,134,134,134
164,1.125154,15.957170,89.800030,134,134,134
165,1.134373,15.957170,89.800030,134,134,134
166,1.136770,15.957170,89.800030,134,134,134
167,1.151093,15.957170,89.800030,134,134,134
168,1.153461,15.957170,89.800030,134,134,134
169,1.156061,15.957170,89.800030,134,134,134
170,1.158516,15.957170,89.800030,134,134,134
171,1.167730,15.957170,89.800030,134,134,134
172,1.170151,15.957170,89.800030,134,134,134
173,1.184429,15.957170,89.800030,134,134,134
174,1.186821,15.957170,89.800030,134,134,134
175,1.189737,15.957170,89.800030,134,134,134
176,1.192413,15.957170,89.800030,134,134,134
177,1.201151,15.957170,89.800030,134,134,134
178,1.203609,15.957170,89.800030,134,134,134
179,1.217772,15.957170,89.800030,134,134,134
180,1.220163,15.957170,89.800030,134,134,134
181,1.223082,15.957170,89.800030,134,134,134
182,1.225679,15.957170,89.800030,134,134,134
183,1.234415,15.957170,89.800030,134,134,134
184,1.236855,15.957170,89.800030,134,134,134
185,1.251133,15.957170,89.800030,134,134,134
186,1.253637,15.957170,89.800030,134,134,134
187,1.256308,15.957170,89.800030,134,134,134
188,1.258959,15.957170,89.800030,134,134,134
189,1.267836,15.957170,89.800030,134,134,134
190,1.270273,15.957170,89.800030,134,134,134
191,1.284464,15.957170,89.800030,134,134,134
192,1.286875,15.957170,89.800030,134,134,134
193,1.289505,15.957170,89.800030,134,134,134
194,1.291977,15.957170,89.800030,134,134,134
195,1.301182,15.957170,89.800030,134,134,134
196,1.303614,15.957170,89.800030,134,134,134
197,1.317825,15.957170,89.800030,134,134,134
198,1.320217,15.957170,89.800030,134,134,134
199,1.323009,15.957170,89.800030,134,134,134
200,1.325474,15.957170,89.800030,134,134,134
201,1.334513,15.957170,89.800030,134,134,134
202,1.336906,15.957170,89.800030,134,134,134
203,1.351267,15.957170,89.800030,135,135,135
204,1.353661,15.957170,89.800030,135,135,135
205,1.356493,15.957170,89.800030,135,135,135
206,1.359169,15.957170,89.800030,135,135,135
207,1.367947,15.957170,89.800030,135,135,135
208,1.370382,15.957170,89.800030,135,135,135
209,1.384583,15.957170,89.800030,135,135,135
210,1.387320,15.957170,89.800030,135,135,135
211,1.391287,15.957170,89.800030,135,135,135
212,1.393698,15.957170,89.800030,135,135,135
213,1.401484,15.957170,89.800030,135,135,135
214,1.403933,15.957170,89.800030,135,135,135
215,1.418001,15.957170,89.800030,135,135,135
216,1.420378,15.957170,89.800030,135,135,135
217,1.423086,15.957170,89.800030,135,135,135
218,1.425554,15.957170,89.800030,135,135,135
219,1.434626,15.957170,89.800030,135,135,135
220,1.437115,15.957170,89.800030,135,135,135
221,1.451273,15.957170,89.800030,135,135,135
222,1.453665,15.957170,89.800030,135,135,135
223,1.456320,15.957170,89.800030,135,135,135
224,1.458780,15.957170,89.800030,135,135,135
225,1.468018,15.957170,89.800030,135,135,135
226,1.470547,15.957170,89.800030,135,135,135
227,1.484715,15.957170,89.800030,135,135,135
228,1.487093,15.957170,89.800030,135,135,135
229,1.489922,15.957170,89.800030,135,135,135
230,1.492418,15.957170,89.800030,135,135,135
231,1.501373,15.957170,89.800030,135,135,135
