sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
61,0.516892,25.955610,89.440090,280,280,280
62,0.520523,25.955610,89.440090,280,280,280
63,0.533577,25.955610,89.440090,280,280,280
64,0.537197,25.955610,89.440090,280,280,280
65,0.550274,25.955610,89.440090,280,280,280
66,0.553909,25.955610,89.440090,280,280,280
67,0.566940,25.955610,89.440090,280,280,280
68,0.570561,25.955610,89.440090,280,280,280
69,0.583637,25.955610,89.440090,280,280,280
70,0.587261,25.955610,89.440090,280,280,280
71,0.600288,25.955610,89.440090,280,280,280
72,0.603928,25.955610,89.440090,280,280,280
73,0.617001,25.955610,89.440090,280,280,280
74,0.620636,25.955610,89.440090,280,280,280
75,0.633690,25.955610,89.440090,280,280,280
76,0.637295,25.955610,89.440090,280,280,280
77,0.650379,25.955610,89.440090,280,280,280
78,0.654038,25.955610,89.440090,280,280,280
79,0.667179,25.955610,89.440090,280,280,280
80,0.670784,25.955610,89.440090,280,280,280
81,0.683785,25.955610,89.440090,280,280,280
82,0.687424,25.955610,89.440090,280,280,280
83,0.700413,25.955610,89.440090,280,280,280
84,0.704063,25.955610,89.440090,280,280,280
85,0.717133,25.955610,89.440090,280,280,280
86,0.720738,25.955610,89.440090,280,280,280
87,0.733761,25.955610,89.440090,280,280,280
88,0.737385,25.955610,89.440090,280,280,280
89,0.750504,25.955610,89.440090,280,280,280
90,0.754089,25.955610,89.440090,280,280,280
91,0.767220,25.955610,89.440090,280,280,280
92,0.770847,25.955610,89.440090,280,280,280
93,0.783863,25.955610,89.440090,280,280,280
94,0.787437,25.955610,89.440090,280,280,280
95,0.800556,25.955610,89.440090,280,280,280
96,0.804218,25.955610,89.440090,280,280,280
97,0.817234,25.955610,89.440090,280,280,280
98,0.820896,25.955610,89.440090,280,280,280
99,0.833969,25.955610,89.440090,280,280,280
100,0.837612,25.955610,89.440090,280,280,280
101,0.850586,25.955610,89.440090,280,280,280
102,0.854206,25.955610,89.440090,280,280,280
103,0.867302,25.955610,89.440090,280,280,280
104,0.870926,25.955610,89.440090,280,280,280
105,0.883999,25.955610,89.440090,280,280,280
106,0.887608,25.955610,89.440090,280,280,280
107,0.900623,25.955610,89.440090,280,280,280
108,0.904263,25.955610,89.440090,280,280,280
109,0.917332,25.955610,89.440090,280,280,280
110,0.920967,25.955610,89.440090,280,280,280
111,0.934109,25.955610,89.440090,280,280,280
112,0.937695,25.955610,89.440090,280,280,280
113,0.950611,25.955610,89.440090,280,280,280
114,0.954258,25.955610,89.440090,280,280,280
115,0.967365,25.955610,89.440090,280,280,280
116,0.971001,25.955610,89.440090,280,280,280
117,0.984081,25.955610,89.440090,280,280,280
118,0.987759,25.955610,89.440090,280,280,280
119,1.000690,25.955610,89.440090,280,280,280
120,1.004482,25.955610,89.440090,280,280,280
121,1.017574,25.955610,89.440090,280,280,280
122,1.021156,25.955610,89.440090,280,280,280
123,1.034149,25.955610,89.440090,280,280,280
124,1.037750,25.955610,89.440090,280,280,280
125,1.050835,25.955610,89.440090,280,280,280
126,1.054489,25.955610,89.440090,280,280,280
127,1.067520,25.955610,89.440090,280,280,280
128,1.071136,25.955610,89.440090,280,280,280
129,1.084171,25.955610,89.440090,280,280,280
130,1.087990,25.955610,89.440090,280,280,280
131,1.100872,25.955610,89.440090,280,280,280
132,1.104458,25.955610,89.440090,280,280,280
133,1.117577,25.955610,89.440090,280,280,280
134,1.121201,25.955610,89.440090,280,280,280
135,1.134212,25.955610,89.440090,280,280,280
136,1.137821,25.955610,89.440090,280,280,280
137,1.150887,25.955610,89.440090,280,280,280
138,1.154537,25.955610,89.440090,280,280,280
139,1.167572,25.955610,89.440090,280,280,280
140,1.171223,25.955610,89.440090,280,280,280
141,1.184315,25.955610,89.440090,280,280,280
142,1.188011,25.955610,89.440090,280,280,280
143,1.201126,25.955610,89.440090,280,280,280
144,1.204689,25.955610,89.440090,280,280,280
145,1.217602,25.955610,89.440090,280,280,280
146,1.221249,25.955610,89.440090,280,280,280
147,1.234337,25.955610,89.440090,280,280,280
148,1.237972,25.955610,89.440090,280,280,280
149,1.250988,25.955610,89.440090,280,280,280
150,1.254631,25.955610,89.440090,280,280,280
151,1.267620,25.955610,89.440090,280,280,280
152,1.271217,25.955610,89.440090,280,280,280
153,1.284367,25.955610,89.440090,280,280,280
154,1.287960,25.955610,89.440090,280,280,280
155,1.301052,25.955610,89.440090,280,280,280
156,1.304691,25.955610,89.440090,280,280,280
157,1.317665,25.955610,89.440090,280,280,280
158,1.321243,25.955610,89.440090,280,280,280
159,1.334389,25.955610,89.440090,280,280,280
160,1.338024,25.955610,89.440090,280,280,280
161,1.351089,25.955610,89.440090,280,280,280
162,1.354805,25.955610,89.440090,280,280,280
163,1.367706,25.955610,89.440090,280,280,280
164,1.371353,25.955610,89.440090,280,280,280
165,1.384529,25.955610,89.440090,281,281,281
166,1.388195,25.955610,89.440090,281,281,281
167,1.401169,25.955610,89.440090,281,281,281
168,1.404774,25.955610,89.440090,281,281,281
169,1.417850,25.955610,89.440090,281,281,281
170,1.421528,25.955610,89.440090,281,281,281
171,1.434555,25.955610,89.440090,281,281,281
172,1.438152,25.955610,89.440090,281,281,281
173,1.451218,25.955610,89.440090,281,281,281
174,1.454826,25.955610,89.440090,281,281,281
175,1.467888,25.955610,89.440090,281,281,281
176,1.471519,25.955610,89.440090,281,281,281
177,1.484524,25.955610,89.440090,281,281,281
178,1.488110,25.955610,89.440090,281,281,281
179,1.501228,25.955610,89.440090,281,281,281
