sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
63,0.533756,25.768230,89.620060,274,274,274
64,0.536457,25.768230,89.620060,274,274,274
65,0.550385,25.768230,89.620060,274,274,274
66,0.553097,25.768230,89.620060,274,274,274
67,0.567089,25.768230,89.620060,274,274,274
68,0.569801,25.768230,89.620060,274,274,274
69,0.583736,25.768230,89.620060,274,274,274
70,0.586483,25.768230,89.620060,274,274,274
71,0.600472,25.768230,89.620060,274,274,274
72,0.603172,25.768230,89.620060,274,274,274
73,0.617138,25.768230,89.620060,274,274,274
74,0.619865,25.768230,89.620060,274,274,274
75,0.633797,25.768230,89.620060,274,274,274
76,0.636593,25.768230,89.620060,274,274,274
77,0.650501,25.768230,89.620060,274,274,274
78,0.653214,25.768230,89.620060,274,274,274
79,0.667229,25.768230,89.620060,274,274,274
80,0.669918,25.768230,89.620060,274,274,274
81,0.683853,25.768230,89.620060,274,274,274
82,0.686539,25.768230,89.620060,274,274,274
83,0.700565,25.768230,89.620060,274,274,274
84,0.703266,25.768230,89.620060,274,274,274
85,0.717197,25.768230,89.620060,274,274,274
86,0.719967,25.768230,89.620060,274,274,274
87,0.733913,25.768230,89.620060,274,274,274
88,0.736610,25.768230,89.620060,274,274,274
89,0.750641,25.768230,89.620060,274,274,274
90,0.753326,25.768230,89.620060,274,274,274
91,0.767319,25.768230,89.620060,274,274,274
92,0.770027,25.768230,89.620060,274,274,274
93,0.783978,25.768230,89.620060,274,274,274
94,0.786648,25.768230,89.620060,274,274,274
95,0.800667,25.768230,89.620060,274,274,274
96,0.803337,25.768230,89.620060,274,274,274
97,0.817318,25.768230,89.620060,274,274,274
98,0.820053,25.768230,89.620060,274,274,274
99,0.834019,25.768230,89.620060,274,274,274
100,0.836899,25.768230,89.620060,274,274,274
101,0.850723,25.768230,89.620060,274,274,274
102,0.853451,25.768230,89.620060,274,274,274
103,0.867378,25.768230,89.620060,274,274,274
104,0.870075,25.768230,89.620060,274,274,274
105,0.884121,25.768230,89.620060,274,274,274
106,0.886814,25.768230,89.620060,274,274,274
107,0.900784,25.768230,89.620060,274,274,274
108,0.903473,25.768230,89.620060,274,274,274
109,0.917442,25.768230,89.620060,274,274,274
110,0.920139,25.768230,89.620060,274,274,274
111,0.934242,25.768230,89.620060,274,274,274
112,0.936955,25.768230,89.620060,274,274,274
113,0.950817,25.768230,89.620060,274,274,274
114,0.953522,25.768230,89.620060,274,274,274
115,0.967480,25.768230,89.620060,274,274,274
116,0.970215,25.768230,89.620060,274,274,274
117,0.984211,25.768230,89.620060,274,274,274
118,0.986965,25.768230,89.620060,274,274,274
119,1.000839,25.768230,89.620060,274,274,274
120,1.003567,25.768230,89.620060,274,274,274
121,1.017559,25.768230,89.620060,274,274,274
122,1.020267,25.768230,89.620060,274,274,274
123,1.034229,25.768230,89.620060,274,274,274
124,1.037079,25.768230,89.620060,274,274,274
125,1.050949,25.768230,89.620060,274,274,274
126,1.053684,25.768230,89.620060,274,274,274
127,1.067600,25.768230,89.620060,274,274,274
128,1.070370,25.768230,89.620060,274,274,274
129,1.084286,25.768230,89.620060,274,274,274
130,1.087032,25.768230,89.620060,274,274,274
131,1.101044,25.768230,89.620060,274,274,274
132,1.103802,25.768230,89.620060,274,274,274
133,1.117672,25.768230,89.620060,274,274,274
134,1.120369,25.768230,89.620060,274,274,274
135,1.134319,25.768230,89.620060,274,274,274
136,1.136997,25.768230,89.620060,274,274,274
137,1.150993,25.768230,89.620060,275,275,275
138,1.153717,25.768230,89.620060,275,275,275
139,1.167667,25.768230,89.620060,275,275,275
140,1.170383,25.768230,89.620060,275,275,275
141,1.184383,25.768230,89.620060,275,275,275
142,1.187149,25.768230,89.620060,275,275,275
143,1.201050,25.768230,89.620060,275,275,275
144,1.203796,25.768230,89.620060,275,275,275
145,1.217674,25.768230,89.620060,275,275,275
146,1.220425,25.768230,89.620060,275,275,275
147,1.234413,25.768230,89.620060,275,275,275
148,1.237137,25.768230,89.620060,275,275,275
149,1.251209,25.768230,89.620060,275,275,275
150,1.253902,25.768230,89.620060,275,275,275
151,1.267818,25.768230,89.620060,275,275,275
152,1.270515,25.768230,89.620060,275,275,275
153,1.284492,25.768230,89.620060,275,275,275
154,1.287144,25.768230,89.620060,275,275,275
155,1.301167,25.768230,89.620060,275,275,275
156,1.303905,25.768230,89.620060,275,275,275
157,1.317875,25.768230,89.620060,275,275,275
158,1.320618,25.768230,89.620060,275,275,275
159,1.334545,25.768230,89.620060,275,275,275
160,1.337246,25.768230,89.620060,275,275,275
161,1.351192,25.768230,89.620060,275,275,275
162,1.353920,25.768230,89.620060,275,275,275
163,1.367847,25.768230,89.620060,275,275,275
164,1.370609,25.768230,89.620060,275,275,275
165,1.384624,25.768230,89.620060,275,275,275
166,1.387318,25.768230,89.620060,275,275,275
167,1.401253,25.768230,89.620060,275,275,275
168,1.404018,25.768230,89.620060,275,275,275
169,1.417877,25.768230,89.620060,275,275,275
170,1.420616,25.768230,89.620060,275,275,275
171,1.434616,25.768230,89.620060,275,275,275
172,1.437355,25.768230,89.620060,275,275,275
173,1.451271,25.768230,89.620060,275,275,275
174,1.453999,25.768230,89.620060,275,275,275
175,1.467999,25.768230,89.620060,275,275,275
176,1.470730,25.768230,89.620060,275,275,275
177,1.484707,25.768230,89.620060,275,275,275
178,1.487499,25.768230,89.620060,275,275,275
179,1.501331,25.768230,89.620060,275,275,275
