sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
68,0.570194,25.574280,89.820030,264,264,264
69,0.583672,25.574280,89.820030,264,264,264
70,0.586750,25.574280,89.820030,264,264,264
71,0.600338,25.574280,89.820030,264,264,264
72,0.603382,25.574280,89.820030,264,264,264
73,0.617081,25.574280,89.820030,264,264,264
74,0.620174,25.574280,89.820030,264,264,264
75,0.633728,25.574280,89.820030,264,264,264
76,0.636829,25.574280,89.820030,264,264,264
77,0.650345,25.574280,89.820030,264,264,264
78,0.653416,25.574280,89.820030,264,264,264
79,0.667122,25.574280,89.820030,264,264,264
80,0.670181,25.574280,89.820030,264,264,264
81,0.683777,25.574280,89.820030,264,264,264
82,0.686848,25.574280,89.820030,264,264,264
83,0.700432,25.574280,89.820030,264,264,264
84,0.703510,25.574280,89.820030,264,264,264
85,0.717129,25.574280,89.820030,264,264,264
86,0.720242,25.574280,89.820030,264,264,264
87,0.733837,25.574280,89.820030,264,264,264
88,0.736927,25.574280,89.820030,264,264,264
89,0.750465,25.574280,89.820030,264,264,264
90,0.753563,25.574280,89.820030,264,264,264
91,0.767166,25.574280,89.820030,264,264,264
92,0.770329,25.574280,89.820030,264,264,264
93,0.783878,25.574280,89.820030,264,264,264
94,0.786984,25.574280,89.820030,264,264,264
95,0.800480,25.574280,89.820030,264,264,264
96,0.803566,25.574280,89.820030,264,264,264
97,0.817200,25.574280,89.820030,264,264,264
98,0.820297,25.574280,89.820030,264,264,264
99,0.834023,25.574280,89.820030,264,264,264
100,0.837093,25.574280,89.820030,264,264,264
101,0.850605,25.574280,89.820030,264,264,264
102,0.853729,25.574280,89.820030,264,264,264
103,0.867260,25.574280,89.820030,264,264,264
104,0.870308,25.574280,89.820030,264,264,264
105,0.883980,25.574280,89.820030,264,264,264
106,0.887253,25.574280,89.820030,264,264,264
107,0.900631,25.574280,89.820030,264,264,264
108,0.903717,25.574280,89.820030,264,264,264
109,0.917469,25.574280,89.820030,264,264,264
110,0.920422,25.574280,89.820030,264,264,264
111,0.934082,25.574280,89.820030,264,264,264
112,0.937153,25.574280,89.820030,264,264,264
113,0.950665,25.574280,89.820030,264,264,264
114,0.953735,25.574280,89.820030,264,264,264
115,0.967358,25.574280,89.820030,264,264,264
116,0.970467,25.574280,89.820030,264,264,264
117,0.984215,25.574280,89.820030,264,264,264
118,0.987301,25.574280,89.820030,264,264,264
119,1.000797,25.574280,89.820030,264,264,264
120,1.004013,25.574280,89.820030,264,264,264
121,1.017384,25.574280,89.820030,264,264,264
122,1.020462,25.574280,89.820030,264,264,264
123,1.034103,25.574280,89.820030,264,264,264
124,1.037205,25.574280,89.820030,264,264,264
125,1.050793,25.574280,89.820030,264,264,264
126,1.053898,25.574280,89.820030,264,264,264
127,1.067482,25.574280,89.820030,264,264,264
128,1.070568,25.574280,89.820030,264,264,264
129,1.084141,25.574280,89.820030,264,264,264
130,1.087219,25.574280,89.820030,264,264,264
131,1.100899,25.574280,89.820030,264,264,264
132,1.103985,25.574280,89.820030,264,264,264
133,1.117546,25.574280,89.820030,264,264,264
134,1.120617,25.574280,89.820030,264,264,264
135,1.134171,25.574280,89.820030,264,264,264
136,1.137337,25.574280,89.820030,264,264,264
137,1.150936,25.574280,89.820030,264,264,264
138,1.154003,25.574280,89.820030,264,264,264
139,1.167641,25.574280,89.820030,264,264,264
140,1.170734,25.574280,89.820030,264,264,264
141,1.184261,25.574280,89.820030,264,264,264
142,1.187321,25.574280,89.820030,264,264,264
143,1.201000,25.574280,89.820030,264,264,264
144,1.204060,25.574280,89.820030,264,264,264
145,1.217617,25.574280,89.820030,264,264,264
146,1.220703,25.574280,89.820030,264,264,264
147,1.234348,25.574280,89.820030,264,264,264
148,1.237537,25.574280,89.820030,264,264,264
149,1.251083,25.574280,89.820030,264,264,264
150,1.254223,25.574280,89.820030,264,264,264
151,1.267662,25.574280,89.820030,264,264,264
152,1.270779,25.574280,89.820030,264,264,264
153,1.284332,25.574280,89.820030,264,264,264
154,1.287457,25.574280,89.820030,264,264,264
155,1.301128,25.574280,89.820030,264,264,264
156,1.304203,25.574280,89.820030,264,264,264
157,1.317726,25.574280,89.820030,264,264,264
158,1.320843,25.574280,89.820030,264,264,264
159,1.334347,25.574280,89.820030,264,264,264
160,1.337463,25.574280,89.820030,264,264,264
161,1.351097,25.574280,89.820030,264,264,264
162,1.354187,25.574280,89.820030,264,264,264
163,1.367889,25.574280,89.820030,264,264,264
164,1.370953,25.574280,89.820030,264,264,264
165,1.384403,25.574280,89.820030,265,265,265
166,1.387524,25.574280,89.820030,265,265,265
167,1.401119,25.574280,89.820030,265,265,265
168,1.404240,25.574280,89.820030,265,265,265
169,1.417881,25.574280,89.820030,265,265,265
170,1.421074,25.574280,89.820030,265,265,265
171,1.434464,25.574280,89.820030,265,265,265
172,1.437565,25.574280,89.820030,265,265,265
173,1.451176,25.574280,89.820030,265,265,265
174,1.454342,25.574280,89.820030,265,265,265
175,1.467915,25.574280,89.820030,265,265,265
176,1.471024,25.574280,89.820030,265,265,265
177,1.484535,25.574280,89.820030,265,265,265
178,1.487640,25.574280,89.820030,265,265,265
179,1.501278,25.574280,89.820030,265,265,265
