sample,real_seconds,simulation_seconds,round_left,gc0,gc1,gc2
147,1.234396,16.140630,89.600070,142,142,142
148,1.248390,16.140630,89.600070,142,142,142
149,1.251080,16.140630,89.600070,142,142,142
150,1.264984,16.140630,89.600070,142,142,142
151,1.267679,16.140630,89.600070,142,142,142
152,1.281681,16.140630,89.600070,142,142,142
153,1.284420,16.140630,89.600070,142,142,142
154,1.298491,16.140630,89.600070,142,142,142
155,1.301155,16.140630,89.600070,142,142,142
156,1.315088,16.140630,89.600070,142,142,142
157,1.317734,16.140630,89.600070,142,142,142
158,1.331673,16.140630,89.600070,142,142,142
159,1.334324,16.140630,89.600070,142,142,142
160,1.348469,16.140630,89.600070,142,142,142
161,1.351128,16.140630,89.600070,142,142,142
162,1.365110,16.140630,89.600070,142,142,142
163,1.367765,16.140630,89.600070,142,142,142
164,1.381802,16.140630,89.600070,142,142,142
165,1.384544,16.140630,89.600070,142,142,142
166,1.398493,16.140630,89.600070,142,142,142
167,1.401165,16.140630,89.600070,142,142,142
168,1.415194,16.140630,89.600070,142,142,142
169,1.417953,16.140630,89.600070,142,142,142
170,1.431883,16.140630,89.600070,142,142,142
171,1.434566,16.140630,89.600070,142,142,142
172,1.448540,16.140630,89.600070,142,142,142
173,1.451223,16.140630,89.600070,142,142,142
174,1.465269,16.140630,89.600070,142,142,142
175,1.467907,16.140630,89.600070,142,142,142
176,1.481899,16.140630,89.600070,142,142,142
177,1.484579,16.140630,89.600070,142,142,142
178,1.498577,16.140630,89.600070,142,142,142
179,1.501232,16.140630,89.600070,142,142,142
